exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	242	2001	2242	100.0	242	exon	CDS
1	28	103	2653	2581	67.857	84	exon	intron
1	213	235	2370	2349	82.609	23	exon	intron
1	162	193	424	453	75.0	32	exon	intron
1	159	180	1309	1290	82.609	23	exon	intron
1	144	167	8785	8812	78.571	28	exon	intron
1	16	39	2427	2446	79.167	24	exon	intron
1	88	115	11005	11029	78.571	28	exon	intron
1	67	111	389	344	70.0	50	exon	intron
1	2	34	3794	3821	72.727	33	exon	intron
1	92	109	9431	9415	84.211	19	exon	intron
1	20	49	9949	9977	72.727	33	exon	CDS
1	39	67	421	450	75.0	32	exon	intron
1	196	234	1298	1332	71.795	39	exon	intron
1	42	59	2422	2405	83.333	18	exon	intron
1	14	56	8085	8051	70.455	44	exon	intron
1	160	184	8921	8942	76.0	25	exon	intron
1	13	32	547	566	80.0	20	exon	intron
1	153	169	4481	4498	83.333	18	exon	intron
1	220	236	10996	10979	83.333	18	exon	intron
1	136	164	918	881	68.421	38	exon	intron
1	101	123	2916	2896	78.261	23	exon	intron
1	127	155	9038	9067	73.333	30	exon	intron
1	146	168	2786	2761	74.074	27	exon	intron
1	31	46	4487	4505	78.947	19	exon	intron
1	166	186	6218	6200	76.19	21	exon	intron
1	7	25	8146	8131	78.947	19	exon	intron
1	217	234	10609	10626	77.778	18	exon	intron
2	1	584	9621	10204	100.0	584	exon	CDS
2	358	422	10042	9978	75.758	66	exon	intron
2	454	490	11562	11526	76.923	39	exon	intron
2	303	331	9904	9878	80.0	30	exon	intron
2	306	324	9906	9888	89.474	19	exon	intron
2	258	284	9951	9923	80.0	30	exon	intron
2	268	286	9944	9926	89.474	19	exon	intron
2	479	499	5636	5613	83.333	24	exon	intron
2	541	558	6844	6826	89.474	19	exon	intron
2	482	507	10196	10221	81.481	27	exon	exon
2	399	418	3342	3362	81.818	22	exon	intron
2	201	224	6884	6907	79.167	24	exon	intron
2	224	242	11028	11010	84.211	19	exon	intron
2	133	150	335	317	84.211	19	exon	intron
2	172	208	8096	8128	72.973	37	exon	intron
2	156	173	6923	6908	83.333	18	exon	intron
2	513	532	10341	10357	80.0	20	exon	intron
2	56	71	6450	6430	76.19	21	exon	intron
2	285	302	7413	7397	83.333	18	exon	intron
2	486	518	9751	9783	72.222	36	exon	CDS
2	131	163	10106	10138	72.222	36	exon	exon
2	214	238	8514	8493	76.0	25	exon	intron
2	45	76	10239	10266	71.875	32	exon	intron
