method	exon_index	sstart	send	reason	detail
blastn	1	195	181	basic	len/pident 15/93.333
blastn	1	135	146	basic	len/pident 12/100.0
blastn	1	7312	7323	basic	len/pident 12/100.0
blastn	1	7556	7567	basic	len/pident 12/100.0
blastn	1	8998	8985	basic	len/pident 14/92.857
blastn	1	6330	6346	basic	len/pident 17/88.235
blastn	1	7667	7654	basic	len/pident 14/92.857
blastn	1	7067	7055	basic	len/pident 13/92.308
blastn	1	758	749	basic	len/pident 10/100.0
blastn	1	2144	2135	basic	len/pident 10/100.0
blastn	1	3172	3161	basic	len/pident 13/92.308
blastn	1	4485	4476	basic	len/pident 10/100.0
blastn	1	5074	5060	basic	len/pident 15/86.667
blastn	1	5963	5954	basic	len/pident 10/100.0
blastn	1	7427	7441	basic	len/pident 15/86.667
blastn	1	7528	7537	basic	len/pident 10/100.0
blastn	1	7651	7642	basic	len/pident 10/100.0
blastn	1	10098	10084	basic	len/pident 15/86.667
blastn	1	10399	10411	basic	len/pident 13/92.308
blastn	1	11220	11229	basic	len/pident 10/100.0
blastn	1	11344	11335	basic	len/pident 10/100.0
blastn	1	11379	11391	basic	len/pident 13/92.308
blastn	1	2785	2772	basic	len/pident 15/86.667
blastn	1	3267	3278	basic	len/pident 12/91.667
blastn	1	6397	6408	basic	len/pident 12/91.667
blastn	1	7133	7122	basic	len/pident 12/91.667
blastn	1	7960	7971	basic	len/pident 12/91.667
blastn	1	10080	10093	basic	len/pident 15/86.667
blastn	1	10780	10769	basic	len/pident 12/91.667
blastn	1	10860	10874	basic	len/pident 15/86.667
blastn	1	10897	10913	basic	len/pident 17/82.353
blastn	1	10944	10933	basic	len/pident 12/91.667
blastn	1	11402	11413	basic	len/pident 12/91.667
blastn	1	11426	11437	basic	len/pident 12/91.667
blastn	1	11474	11488	basic	len/pident 15/86.667
blastn	1	15	5	basic	len/pident 12/91.667
blastn	1	2362	2354	basic	len/pident 9/100.0
blastn	1	2706	2717	basic	len/pident 12/91.667
blastn	1	3392	3381	basic	len/pident 14/85.714
blastn	1	3947	3934	basic	len/pident 14/85.714
blastn	1	4360	4352	basic	len/pident 9/100.0
blastn	1	4530	4538	basic	len/pident 9/100.0
blastn	1	5246	5232	basic	len/pident 17/82.353
blastn	1	5653	5640	basic	len/pident 14/85.714
blastn	1	5760	5768	basic	len/pident 9/100.0
blastn	1	6206	6198	basic	len/pident 9/100.0
blastn	1	6257	6265	basic	len/pident 9/100.0
blastn	1	6263	6271	basic	len/pident 9/100.0
blastn	1	6635	6648	basic	len/pident 14/85.714
blastn	1	6673	6660	basic	len/pident 14/85.714
blastn	1	7023	7015	basic	len/pident 9/100.0
blastn	1	7925	7917	basic	len/pident 9/100.0
blastn	1	8429	8421	basic	len/pident 9/100.0
blastn	1	8891	8902	basic	len/pident 12/91.667
blastn	1	9105	9113	basic	len/pident 9/100.0
blastn	1	10863	10855	basic	len/pident 9/100.0
blastn	1	11157	11149	basic	len/pident 9/100.0
blastn	1	11706	11714	basic	len/pident 9/100.0
blastn	1	1197	1207	basic	len/pident 11/90.909
blastn	1	3104	3094	basic	len/pident 11/90.909
blastn	1	3904	3914	basic	len/pident 11/90.909
blastn	1	4011	4021	basic	len/pident 11/90.909
blastn	1	5654	5664	basic	len/pident 11/90.909
blastn	1	6297	6287	basic	len/pident 11/90.909
blastn	1	7668	7678	basic	len/pident 11/90.909
blastn	1	10655	10665	basic	len/pident 11/90.909
blastn	1	10735	10722	basic	len/pident 14/85.714
blastn	1	11152	11168	basic	len/pident 17/82.353
blastn	1	11558	11548	basic	len/pident 11/90.909
blastn	1	87	80	basic	len/pident 8/100.0
blastn	1	157	150	basic	len/pident 8/100.0
blastn	1	316	309	basic	len/pident 8/100.0
blastn	1	384	391	basic	len/pident 8/100.0
blastn	1	701	708	basic	len/pident 8/100.0
blastn	1	833	826	basic	len/pident 8/100.0
blastn	1	950	943	basic	len/pident 8/100.0
blastn	1	955	948	basic	len/pident 8/100.0
blastn	1	1249	1256	basic	len/pident 8/100.0
blastn	1	1321	1328	basic	len/pident 8/100.0
blastn	1	1400	1407	basic	len/pident 8/100.0
blastn	1	1553	1546	basic	len/pident 8/100.0
blastn	1	1710	1703	basic	len/pident 8/100.0
blastn	1	1883	1876	basic	len/pident 8/100.0
blastn	1	2294	2287	basic	len/pident 8/100.0
blastn	1	2297	2290	basic	len/pident 8/100.0
blastn	1	2506	2513	basic	len/pident 8/100.0
blastn	1	2547	2540	basic	len/pident 8/100.0
blastn	1	2708	2715	basic	len/pident 8/100.0
blastn	1	2751	2744	basic	len/pident 8/100.0
blastn	1	2777	2784	basic	len/pident 8/100.0
blastn	1	2846	2834	basic	len/pident 13/84.615
blastn	1	3200	3193	basic	len/pident 8/100.0
blastn	1	3271	3264	basic	len/pident 8/100.0
blastn	1	3353	3346	basic	len/pident 8/100.0
blastn	1	3429	3422	basic	len/pident 8/100.0
blastn	1	3428	3435	basic	len/pident 8/100.0
blastn	1	3515	3522	basic	len/pident 8/100.0
blastn	1	3542	3535	basic	len/pident 8/100.0
blastn	1	3553	3546	basic	len/pident 8/100.0
blastn	1	3654	3661	basic	len/pident 8/100.0
blastn	1	3942	3949	basic	len/pident 8/100.0
blastn	1	3949	3956	basic	len/pident 8/100.0
blastn	1	4326	4333	basic	len/pident 8/100.0
blastn	1	4433	4440	basic	len/pident 8/100.0
blastn	1	4755	4762	basic	len/pident 8/100.0
blastn	1	4777	4770	basic	len/pident 8/100.0
blastn	1	4776	4783	basic	len/pident 8/100.0
blastn	1	5051	5044	basic	len/pident 8/100.0
blastn	1	5062	5055	basic	len/pident 8/100.0
blastn	1	5301	5294	basic	len/pident 8/100.0
blastn	1	5460	5453	basic	len/pident 8/100.0
blastn	1	5551	5558	basic	len/pident 8/100.0
blastn	1	5578	5571	basic	len/pident 8/100.0
blastn	1	5726	5733	basic	len/pident 8/100.0
blastn	1	5825	5818	basic	len/pident 8/100.0
blastn	1	5874	5881	basic	len/pident 8/100.0
blastn	1	6370	6363	basic	len/pident 8/100.0
blastn	1	6912	6919	basic	len/pident 8/100.0
blastn	1	7007	7000	basic	len/pident 8/100.0
blastn	1	7705	7712	basic	len/pident 8/100.0
blastn	1	7983	7976	basic	len/pident 8/100.0
blastn	1	8452	8464	basic	len/pident 13/84.615
blastn	1	8619	8612	basic	len/pident 8/100.0
blastn	1	9021	9028	basic	len/pident 8/100.0
blastn	1	9258	9251	basic	len/pident 8/100.0
blastn	1	9538	9531	basic	len/pident 8/100.0
blastn	1	9582	9575	basic	len/pident 8/100.0
blastn	1	9678	9671	basic	len/pident 8/100.0
blastn	1	9720	9713	basic	len/pident 8/100.0
blastn	1	9751	9744	basic	len/pident 8/100.0
blastn	1	9747	9754	basic	len/pident 8/100.0
blastn	1	9926	9919	basic	len/pident 8/100.0
blastn	1	9951	9958	basic	len/pident 8/100.0
blastn	1	10267	10274	basic	len/pident 8/100.0
blastn	1	10665	10672	basic	len/pident 8/100.0
blastn	1	10853	10846	basic	len/pident 8/100.0
blastn	1	10876	10883	basic	len/pident 8/100.0
blastn	1	10941	10934	basic	len/pident 8/100.0
blastn	1	11064	11071	basic	len/pident 8/100.0
blastn	1	11070	11077	basic	len/pident 8/100.0
blastn	1	11114	11121	basic	len/pident 8/100.0
blastn	1	11278	11271	basic	len/pident 8/100.0
blastn	1	11285	11292	basic	len/pident 8/100.0
blastn	1	11794	11782	basic	len/pident 13/84.615
blastn	1	11871	11864	basic	len/pident 8/100.0
blastn	1	11877	11884	basic	len/pident 8/100.0
blastn	1	12061	12054	basic	len/pident 8/100.0
blastn	1	12082	12089	basic	len/pident 8/100.0
blastn	1	12127	12134	basic	len/pident 8/100.0
blastn	1	12141	12148	basic	len/pident 8/100.0
blastn	2	2709	2694	basic	len/pident 16/93.75
blastn	2	3331	3343	basic	len/pident 13/100.0
blastn	2	5340	5327	basic	len/pident 15/93.333
blastn	2	10205	10189	basic	len/pident 17/88.235
blastn	2	11844	11833	basic	len/pident 12/100.0
blastn	2	1813	1825	basic	len/pident 14/92.857
blastn	2	4343	4353	basic	len/pident 11/100.0
blastn	2	8510	8495	basic	len/pident 16/87.5
blastn	2	1534	1519	basic	len/pident 16/87.5
blastn	2	5067	5079	basic	len/pident 13/92.308
blastn	2	5424	5412	basic	len/pident 13/92.308
blastn	2	8670	8658	basic	len/pident 13/92.308
blastn	2	12149	12161	basic	len/pident 13/92.308
blastn	2	323	311	basic	len/pident 13/92.308
blastn	2	1168	1157	basic	len/pident 13/92.308
blastn	2	1685	1694	basic	len/pident 10/100.0
blastn	2	2032	2018	basic	len/pident 15/86.667
blastn	2	2928	2937	basic	len/pident 10/100.0
blastn	2	3287	3296	basic	len/pident 10/100.0
blastn	2	3397	3406	basic	len/pident 10/100.0
blastn	2	3879	3866	basic	len/pident 17/82.353
blastn	2	4514	4523	basic	len/pident 10/100.0
blastn	2	4549	4540	basic	len/pident 10/100.0
blastn	2	5175	5184	basic	len/pident 10/100.0
blastn	2	5340	5331	basic	len/pident 10/100.0
blastn	2	5477	5468	basic	len/pident 10/100.0
blastn	2	6260	6269	basic	len/pident 10/100.0
blastn	2	7054	7063	basic	len/pident 10/100.0
blastn	2	7405	7394	basic	len/pident 13/92.308
blastn	2	7989	7980	basic	len/pident 10/100.0
blastn	2	8794	8808	basic	len/pident 15/86.667
blastn	2	12158	12144	basic	len/pident 15/86.667
blastn	2	4133	4144	basic	len/pident 12/91.667
blastn	2	4619	4608	basic	len/pident 12/91.667
blastn	2	5005	5016	basic	len/pident 12/91.667
blastn	2	5410	5424	basic	len/pident 15/86.667
blastn	2	6642	6631	basic	len/pident 12/91.667
blastn	2	7512	7501	basic	len/pident 12/91.667
blastn	2	9445	9434	basic	len/pident 12/91.667
blastn	2	9725	9736	basic	len/pident 12/91.667
blastn	2	10049	10060	basic	len/pident 12/91.667
blastn	2	377	385	basic	len/pident 9/100.0
blastn	2	378	386	basic	len/pident 9/100.0
blastn	2	1121	1113	basic	len/pident 9/100.0
blastn	2	1728	1736	basic	len/pident 9/100.0
blastn	2	2395	2387	basic	len/pident 9/100.0
blastn	2	2399	2407	basic	len/pident 9/100.0
