exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	1126	2001	3126	100.0	1126	exon	CDS
1	563	593	10177	10208	81.818	33	exon	exon
1	344	372	12365	12391	82.759	29	exon	exon
1	202	231	13896	13866	80.645	31	exon	intron
1	975	1005	16955	16927	80.645	31	exon	intron
1	736	778	8595	8555	71.739	46	exon	intron
1	471	510	19596	19558	75.0	40	exon	intron
1	244	277	541	505	76.316	38	exon	intron
1	1074	1097	5805	5829	80.769	26	exon	intron
1	39	63	11012	11042	74.194	31	exon	exon
1	401	425	13334	13309	80.769	26	exon	intron
1	1062	1084	13983	14005	82.609	23	exon	exon
1	279	308	189	216	77.419	31	exon	intron
1	717	739	6769	6791	80.0	25	exon	intron
1	873	890	7650	7634	88.889	18	exon	intron
1	753	775	11360	11381	82.609	23	exon	exon
1	326	355	14730	14757	77.419	31	exon	exon
1	575	604	17315	17346	75.0	32	exon	intron
1	539	562	412	431	79.167	24	exon	intron
1	16	34	5162	5180	84.211	19	exon	intron
1	1003	1021	5478	5460	84.211	19	exon	intron
1	976	994	6410	6426	84.211	19	exon	intron
1	474	494	8081	8102	81.818	22	exon	intron
1	131	149	10247	10265	84.211	19	exon	exon
1	123	141	15206	15188	84.211	19	exon	intron
1	70	98	15466	15500	71.429	35	exon	intron
1	825	842	19867	19885	84.211	19	exon	intron
2	1	5832	9416	15247	100.0	5832	exon	CDS
2	5663	5697	1518	1486	80.556	36	exon	intron
2	4552	4659	10848	10963	66.667	123	exon	exon
2	1433	1548	13967	14074	66.667	123	exon	exon
2	3385	3412	8222	8252	83.871	31	exon	intron
2	4852	4889	11029	10988	76.19	42	exon	intron
2	1573	1614	14304	14267	76.19	42	exon	intron
2	5097	5145	19812	19860	75.0	52	exon	intron
2	4277	4322	1283	1331	74.0	50	exon	intron
2	5298	5318	8518	8538	90.476	21	exon	intron
2	3481	3504	16834	16856	87.5	24	exon	intron
2	3442	3462	658	639	90.476	21	exon	intron
2	4451	4481	2231	2202	80.645	31	exon	intron
2	2950	2976	2344	2372	82.759	29	exon	exon
2	675	697	17964	17986	86.957	23	exon	CDS
2	3475	3494	5701	5682	90.0	20	exon	intron
2	4	30	6036	6009	82.143	28	exon	intron
2	4225	4252	6717	6743	82.143	28	exon	intron
2	5118	5154	9137	9097	75.61	41	exon	intron
2	3377	3400	8932	8956	84.0	25	exon	intron
2	5650	5670	6996	7017	86.364	22	exon	intron
2	517	547	9015	9046	78.125	32	exon	intron
2	5248	5268	9798	9819	86.364	22	exon	exon
2	1638	1690	11105	11053	70.0	60	exon	intron
2	383	404	14663	14683	86.364	22	exon	exon
2	4751	4772	15830	15810	86.364	22	exon	intron
2	3099	3119	1515	1495	85.714	21	exon	intron
2	5211	5239	7242	7267	79.31	29	exon	intron
2	1935	1959	7272	7298	82.143	28	exon	intron
2	3956	4011	16307	16262	69.643	56	exon	intron
2	2088	2142	18919	18866	69.492	59	exon	intron
2	2490	2523	19827	19862	76.316	38	exon	intron
2	1597	1627	2039	2063	74.194	31	exon	exon
2	4568	4590	3062	3084	82.609	23	exon	CDS
2	931	953	4574	4594	82.609	23	exon	intron
2	927	947	4652	4671	85.714	21	exon	intron
2	1854	1885	5323	5298	75.0	32	exon	intron
2	1991	2011	5829	5810	85.714	21	exon	intron
2	2154	2177	6450	6477	78.571	28	exon	intron
2	5129	5146	14047	14030	88.889	18	exon	intron
2	5129	5146	14104	14087	88.889	18	exon	intron
2	4672	4689	14561	14544	88.889	18	exon	intron
2	4615	4632	14561	14544	88.889	18	exon	intron
2	2240	2257	16970	16987	88.889	18	exon	intron
2	847	864	18054	18071	88.889	18	exon	CDS
2	85	100	19735	19752	88.889	18	exon	intron
2	3386	3416	536	503	76.471	34	exon	intron
2	369	388	16476	16495	85.0	20	exon	intron
2	4751	4773	19372	19396	80.0	25	exon	intron
2	3087	3108	1708	1729	81.818	22	exon	intron
2	5066	5087	16222	16201	81.818	22	exon	intron
2	4187	4208	18507	18486	81.818	22	exon	intron
2	3922	3943	19516	19495	81.818	22	exon	intron
3	1	1500	17721	19220	100.0	1500	exon	CDS
3	9	50	7931	7887	73.913	46	exon	intron
3	591	615	8858	8833	85.185	27	exon	intron
3	244	266	10090	10112	86.957	23	exon	exon
3	862	881	5130	5112	90.0	20	exon	intron
3	654	679	17885	17861	81.481	27	exon	intron
3	141	165	18399	18374	81.481	27	exon	intron
3	1054	1079	7247	7272	80.769	26	exon	intron
3	618	640	8630	8607	83.333	24	exon	intron
3	913	944	10127	10162	75.676	37	exon	exon
3	1146	1199	11557	11503	69.492	59	exon	intron
3	90	125	16973	17006	75.676	37	exon	intron
3	494	517	6520	6499	83.333	24	exon	intron
3	1049	1071	8840	8818	83.333	24	exon	intron
3	334	351	10262	10279	88.889	18	exon	exon
3	1051	1068	14324	14341	89.474	19	exon	exon
3	674	702	935	905	77.419	31	exon	intron
3	392	408	3584	3601	88.889	18	exon	intron
3	873	897	6434	6458	80.769	26	exon	intron
3	1261	1299	4712	4749	73.171	41	exon	intron
3	854	881	12208	12233	78.571	28	exon	exon
3	766	787	13623	13602	81.818	22	exon	intron
3	464	488	16307	16330	80.0	25	exon	intron
3	941	976	14306	14263	70.455	44	exon	intron
3	1288	1305	841	823	84.211	19	exon	intron
3	210	230	11721	11701	80.952	21	exon	intron
3	1088	1126	12372	12334	70.732	41	exon	intron
3	78	100	12902	12929	75.0	28	exon	exon
3	78	102	13608	13635	75.0	28	exon	exon
