1	4411	2001	6411	100.000	4411	6557	0.0	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
517	621	26217	26116	68.468	111	31.1	0.075	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
3621	3655	15808	15841	80.000	35	28.1	0.59	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
2979	3034	17973	17914	71.875	64	28.1	0.59	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
818	847	24626	24658	81.818	33	27.4	1.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1609	1666	8740	8792	71.186	59	26.6	1.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1850	1873	23289	23314	84.615	26	26.6	1.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
778	844	25854	25912	70.588	68	26.6	1.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
820	844	28760	28734	85.185	27	26.6	1.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
833	860	23743	23768	82.143	28	25.9	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1739	1769	26775	26804	81.250	32	25.9	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1011	1047	673	642	76.316	38	25.1	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
830	851	12692	12670	86.957	23	25.1	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
2697	2717	14511	14529	90.476	21	25.1	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
825	844	21307	21288	90.000	20	25.1	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
753	772	25893	25912	90.000	20	25.1	4.6	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1948	1971	823	799	84.000	25	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
4214	4237	10053	10077	84.000	25	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
809	840	10793	10764	78.125	32	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
829	845	21301	21285	94.118	17	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
837	853	26313	26329	94.118	17	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
555	574	28531	28549	90.000	20	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1909	1957	29482	29429	71.429	56	24.4	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
2731	2744	2674	2687	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
3345	3385	4022	3978	73.913	46	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
674	687	4731	4744	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1978	2022	5385	5345	73.913	46	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
3899	4008	6008	5899	66.102	118	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
4317	4354	9904	9867	75.000	40	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1690	1721	10079	10109	78.125	32	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
2842	2863	10854	10834	86.364	22	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
832	845	11418	11431	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
2265	2278	11559	11546	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
3707	3732	14322	14296	81.481	27	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
2095	2108	15274	15261	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
835	848	16744	16757	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1438	1468	20942	20911	78.125	32	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1857	1870	21202	21215	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
1305	1318	27617	27604	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
350	363	28599	28612	100.000	14	23.6	13	Exon_01|rel=2001-6411|len=4411	NC_006091.5:82209027-82247582|strand=-|gene=GRK4
