exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	1842	2001	3842	100.0	1842	exon	CDS
1	417	488	7892	7825	72.0	75	exon	intron
1	556	591	860	828	80.556	36	exon	intron
1	1067	1128	2780	2840	72.059	68	exon	exon
1	780	840	3067	3128	72.059	68	exon	exon
1	685	709	4828	4804	84.0	25	exon	intron
1	284	305	12922	12945	84.0	25	exon	intron
1	644	691	1295	1253	71.429	49	exon	intron
1	1772	1796	5704	5675	80.0	30	exon	intron
1	1453	1481	7257	7228	80.645	31	exon	intron
1	1417	1454	12824	12859	76.316	38	exon	intron
1	1454	1477	3477	3454	83.333	24	exon	intron
1	1461	1477	4206	4188	89.474	19	exon	intron
1	1793	1824	13535	13505	78.788	33	exon	intron
1	741	772	4251	4283	77.143	35	exon	intron
1	1383	1443	8870	8809	67.164	67	exon	intron
1	450	468	11750	11733	89.474	19	exon	intron
1	1471	1515	13606	13648	72.34	47	exon	intron
1	356	376	14541	14521	85.714	21	exon	intron
1	314	372	244	180	69.697	66	exon	intron
1	677	694	1859	1874	88.889	18	exon	intron
1	879	914	3946	3980	75.676	37	exon	intron
1	1150	1171	4731	4708	83.333	24	exon	intron
1	1162	1181	6620	6600	85.714	21	exon	intron
1	997	1023	6663	6630	73.529	34	exon	intron
1	1747	1785	8185	8221	72.093	43	exon	intron
1	1280	1302	12118	12140	82.609	23	exon	intron
1	739	818	14335	14416	67.816	87	exon	intron
1	1589	1608	1736	1717	85.0	20	exon	intron
1	741	760	2126	2107	85.0	20	exon	intron
1	107	126	2760	2741	85.0	20	exon	intron
1	1758	1780	2929	2908	82.609	23	exon	intron
1	908	929	3780	3758	82.609	23	exon	intron
1	1450	1475	5948	5928	76.923	26	exon	intron
1	930	947	6991	6975	88.889	18	exon	intron
1	1451	1475	8805	8829	80.0	25	exon	intron
1	822	841	10820	10801	85.0	20	exon	intron
1	1532	1559	13154	13128	78.571	28	exon	intron
1	514	541	13777	13751	79.31	29	exon	intron
1	114	133	1193	1214	81.818	22	exon	intron
1	348	376	1626	1596	75.0	32	exon	intron
1	111	130	3952	3973	81.818	22	exon	intron
1	290	318	4368	4397	76.667	30	exon	CDS
1	1364	1388	11064	11035	76.667	30	exon	intron
1	422	445	11056	11078	80.0	25	exon	intron
1	608	631	11444	11420	80.0	25	exon	intron
1	278	296	11876	11857	85.0	20	exon	intron
1	1629	1656	11969	12003	74.286	35	exon	intron
1	1069	1094	13005	12984	77.778	27	exon	intron
1	344	379	13178	13209	73.684	38	exon	intron
1	1423	1453	13910	13877	73.529	34	exon	intron
1	960	986	14695	14720	75.862	29	exon	intron
