exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	358	2001	2358	100.0	358	exon	exon
1	2	71	1239	1307	83.333	72	exon	intron
1	4	73	2869	2792	78.75	80	exon	intron
1	4	68	1710	1775	83.582	67	exon	intron
1	1	71	1566	1642	79.221	77	exon	intron
1	1	70	2765	2696	80.822	73	exon	intron
1	1	71	1508	1578	80.556	72	exon	intron
1	1	72	2535	2463	80.263	76	exon	intron
1	2	76	1555	1630	79.221	77	exon	intron
1	1	64	2701	2638	81.818	66	exon	intron
1	1	71	1266	1338	79.452	73	exon	intron
1	1	71	1402	1474	79.73	74	exon	intron
1	1	84	2776	2688	74.194	93	exon	intron
1	3	67	2511	2446	80.597	67	exon	intron
1	2	71	2545	2483	78.873	71	exon	intron
1	2	68	2788	2723	79.71	69	exon	intron
1	3	71	2723	2654	79.167	72	exon	intron
1	2	70	1315	1390	76.623	77	exon	intron
1	1	68	1736	1805	78.571	70	exon	intron
1	1	70	2666	2603	78.571	70	exon	intron
1	1	71	1490	1560	78.082	73	exon	intron
1	1	75	1473	1548	76.623	77	exon	intron
1	2	71	1815	1885	77.778	72	exon	intron
1	2	71	1439	1508	77.778	72	exon	intron
1	1	71	2597	2529	77.778	72	exon	intron
1	3	70	2618	2552	77.941	68	exon	intron
1	3	70	2681	2621	77.941	68	exon	intron
1	1	71	2851	2764	71.91	89	exon	intron
1	1	64	1255	1319	79.104	67	exon	intron
1	1	71	1349	1421	77.027	74	exon	intron
1	2	71	2711	2643	77.027	74	exon	intron
1	2	69	1856	1929	75.325	77	exon	intron
1	1	70	1373	1443	76.712	73	exon	intron
1	1	70	2823	2760	77.143	70	exon	intron
1	1	77	1456	1531	73.494	83	exon	intron
1	5	71	1628	1695	76.812	69	exon	intron
1	1	62	1636	1698	78.125	64	exon	intron
1	1	69	1867	1938	76.0	75	exon	intron
1	1	71	1879	1953	74.667	75	exon	intron
1	1	77	2649	2568	72.619	84	exon	intron
1	1	69	1338	1406	76.056	71	exon	intron
1	4	69	1447	1512	76.471	68	exon	intron
1	1	71	1519	1589	74.026	77	exon	intron
1	1	63	2501	2438	76.562	64	exon	intron
1	2	71	1614	1689	72.727	77	exon	intron
1	1	69	1754	1836	70.238	84	exon	intron
1	1	71	1849	1926	71.795	78	exon	intron
1	1	69	1671	1740	72.727	77	exon	intron
