1	358	2001	2358	100.000	358	534	3.57e-155	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
2	71	1239	1307	83.333	72	61.5	1.77e-12	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
4	73	2869	2792	78.750	80	60.0	4.97e-12	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
4	68	1710	1775	83.582	67	59.3	4.97e-12	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	71	1566	1642	79.221	77	57.8	1.39e-11	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	70	2765	2696	80.822	73	57.8	1.39e-11	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	71	1508	1578	80.556	72	56.3	3.90e-11	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	72	2535	2463	80.263	76	56.3	3.90e-11	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
2	76	1555	1630	79.221	77	55.6	1.09e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	64	2701	2638	81.818	66	54.8	1.09e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	71	1266	1338	79.452	73	54.1	3.06e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	71	1402	1474	79.730	74	54.1	3.06e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
1	84	2776	2688	74.194	93	52.6	8.57e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
3	67	2511	2446	80.597	67	51.9	8.57e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
2	71	2545	2483	78.873	71	51.9	8.57e-10	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
2	68	2788	2723	79.710	69	51.1	2.40e-09	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
3	71	2723	2654	79.167	72	50.4	2.40e-09	Exon_01|rel=2001-2358|len=358	NC_006115.5:1052968-1063773|strand=+|gene=MATK
