method	exon_index	sstart	send	reason	detail
blastn	1	1911	1977	low_complexity	entropy<0.5 fraction
blastn	1	1917	1983	low_complexity	entropy<0.5 fraction
blastn	1	1923	1989	low_complexity	entropy<0.5 fraction
blastn	1	10083	10052	low_complexity	entropy<0.5 fraction
blastn	1	10083	10050	low_complexity	entropy<0.5 fraction
blastn	1	101	115	basic	len/pident 15/100.0
blastn	1	11144	11159	basic	len/pident 16/93.75
blastn	1	4621	4635	basic	len/pident 16/93.75
blastn	1	4894	4909	basic	len/pident 16/93.75
blastn	1	7410	7398	basic	len/pident 13/100.0
blastn	1	10888	10876	basic	len/pident 13/100.0
blastn	1	2041	2055	basic	len/pident 15/93.333
blastn	1	5450	5464	basic	len/pident 15/93.333
blastn	1	10422	10408	basic	len/pident 15/93.333
blastn	1	2283	2297	basic	len/pident 15/93.333
blastn	1	4217	4230	basic	len/pident 15/93.333
blastn	1	6606	6590	basic	len/pident 17/88.235
blastn	1	6660	6644	basic	len/pident 17/88.235
blastn	1	6936	6949	basic	len/pident 15/93.333
blastn	1	7018	7029	basic	len/pident 12/100.0
blastn	1	8161	8150	basic	len/pident 12/100.0
blastn	1	8221	8234	basic	len/pident 15/93.333
blastn	1	9495	9479	basic	len/pident 17/88.235
blastn	1	9855	9868	basic	len/pident 15/93.333
blastn	1	12246	12235	basic	len/pident 12/100.0
blastn	1	13030	13046	basic	len/pident 17/88.235
blastn	1	4428	4441	basic	len/pident 14/92.857
blastn	1	5172	5159	basic	len/pident 14/92.857
blastn	1	5378	5365	basic	len/pident 14/92.857
blastn	1	5416	5403	basic	len/pident 14/92.857
blastn	1	5815	5802	basic	len/pident 14/92.857
blastn	1	5856	5869	basic	len/pident 14/92.857
blastn	1	6633	6646	basic	len/pident 14/92.857
blastn	1	9537	9552	basic	len/pident 17/88.235
blastn	1	10140	10127	basic	len/pident 14/92.857
blastn	1	10882	10895	basic	len/pident 14/92.857
blastn	1	13172	13159	basic	len/pident 14/92.857
blastn	1	13608	13595	basic	len/pident 14/92.857
blastn	1	57	67	basic	len/pident 11/100.0
blastn	1	189	199	basic	len/pident 11/100.0
blastn	1	433	443	basic	len/pident 11/100.0
blastn	1	539	554	basic	len/pident 16/87.5
blastn	1	655	665	basic	len/pident 11/100.0
blastn	1	655	665	basic	len/pident 11/100.0
blastn	1	655	665	basic	len/pident 11/100.0
blastn	1	655	665	basic	len/pident 11/100.0
