exon_index	qstart	qend	sstart	send	pident	length	bitscore	evalue	frame	evidence
1	1315	2	3315	2002	100.0	438	1069.0	0.0	-3	tblastx:e1e1
1	1	1317	2001	3317	100.0	439	1063.0	0.0	3	tblastx:e1e1
1	1317	1	3317	2001	100.0	439	1043.0	0.0	-1	tblastx:e1e1
1	3	1316	2003	3316	100.0	438	1002.0	0.0	2	tblastx:e1e1
1	1316	3	3316	2003	100.0	438	994.0	0.0	-2	tblastx:e1e1
1	2	1315	2002	3315	100.0	438	991.0	0.0	1	tblastx:e1e1
1	672	589	2582	2665	35.714	28	26.3	0.023	2	tblastx:e1e1
1	582	665	2672	2589	35.714	28	26.3	0.023	-1	tblastx:e1e1
1	897	959	4820	4882	33.333	21	22.6	0.29	2	tblastx:e1e1
1	601	467	5231	5097	26.667	45	22.1	0.4	-1	tblastx:e1e1
1	513	472	3328	3287	42.857	14	22.1	0.4	-2	tblastx:e1e1
1	121	156	2145	2110	50.0	12	18.5	0.5	-3	tblastx:e1e1
1	276	314	2021	1983	46.154	13	18.5	0.5	-1	tblastx:e1e1
1	1062	1030	2355	2387	45.455	11	21.2	0.76	3	tblastx:e1e1
1	355	387	3062	3030	45.455	11	21.2	0.76	-1	tblastx:e1e1
1	250	276	750	776	66.667	9	20.3	1.4	3	tblastx:e1e1
1	1181	1137	3141	3185	46.667	15	19.9	2.0	3	tblastx:e1e1
1	682	623	3386	3445	40.0	20	19.9	2.0	2	tblastx:e1e1
1	1141	1185	3181	3137	46.667	15	19.9	2.0	-2	tblastx:e1e1
1	514	470	894	938	33.333	15	19.4	2.7	3	tblastx:e1e1
1	1148	1074	3072	3146	44.0	25	19.4	2.7	3	tblastx:e1e1
1	660	601	3547	3488	35.0	20	19.4	2.7	-2	tblastx:e1e1
1	1086	1033	5855	5908	33.333	18	19.4	2.7	2	tblastx:e1e1
1	1264	1214	359	309	35.294	17	19.4	2.7	-1	tblastx:e1e1
1	1072	1146	3148	3074	44.0	25	19.4	2.7	-2	tblastx:e1e1
1	510	466	6602	6558	33.333	15	18.9	3.7	-1	tblastx:e1e1
1	127	92	798	763	58.333	12	18.9	3.7	-3	tblastx:e1e1
1	481	425	149	93	42.105	19	18.9	3.7	-1	tblastx:e1e1
1	353	388	5801	5766	75.0	12	18.9	3.7	-1	tblastx:e1e1
1	48	77	4833	4804	60.0	10	18.9	3.7	-3	tblastx:e1e1
1	983	1030	1745	1698	37.5	16	18.9	3.7	-1	tblastx:e1e1
1	145	110	2121	2156	50.0	12	18.5	5.1	3	tblastx:e1e1
1	1204	1127	3716	3793	30.769	26	18.5	5.1	2	tblastx:e1e1
1	541	561	4975	4995	71.429	7	18.5	5.1	1	tblastx:e1e1
1	883	924	6702	6743	35.714	14	18.5	5.1	3	tblastx:e1e1
1	775	810	6401	6436	50.0	12	18.0	7.0	2	tblastx:e1e1
1	892	927	1582	1617	33.333	12	17.6	9.6	1	tblastx:e1e1
1	538	491	1761	1808	37.5	16	17.6	9.6	3	tblastx:e1e1
1	828	793	2987	2952	25.0	12	17.6	9.6	-1	tblastx:e1e1
1	907	872	3930	3965	58.333	12	17.6	9.6	3	tblastx:e1e1
1	987	952	2828	2793	25.0	12	17.6	9.6	-1	tblastx:e1e1
1	1125	1084	5313	5354	50.0	14	17.6	9.6	3	tblastx:e1e1
1	417	379	878	840	53.846	13	17.6	9.6	-1	tblastx:e1e1
1	858	881	1411	1388	62.5	8	17.6	9.7	-2	tblastx:e1e1
2	3	347	4534	4878	100.0	115	282.0	2.98e-80	1	tblastx:e1e1
2	347	3	4878	4534	100.0	115	282.0	4.1e-80	-3	tblastx:e1e1
2	1	345	4532	4876	100.0	115	276.0	2.54e-78	2	tblastx:e1e1
2	346	2	4877	4533	100.0	115	274.0	1.25e-77	-1	tblastx:e1e1
2	345	1	4876	4532	100.0	115	261.0	6.6e-74	-2	tblastx:e1e1
2	2	346	4533	4877	100.0	115	261.0	6.6e-74	3	tblastx:e1e1
2	146	175	809	780	50.0	10	19.9	0.45	-1	tblastx:e1e1
2	78	31	540	493	43.75	16	19.9	0.45	-3	tblastx:e1e1
2	302	273	2048	2077	60.0	10	18.9	0.84	2	tblastx:e1e1
2	310	333	4459	4482	75.0	8	18.9	0.84	1	tblastx:e1e1
2	63	92	1517	1488	50.0	10	18.5	1.2	-1	tblastx:e1e1
2	275	243	4881	4849	45.455	11	18.0	1.6	-3	tblastx:e1e1
2	4	39	389	354	58.333	12	18.0	1.6	-1	tblastx:e1e1
2	304	327	2555	2578	62.5	8	16.6	4.1	2	tblastx:e1e1
2	52	99	4615	4568	37.5	16	16.2	5.7	-2	tblastx:e1e1
2	84	37	4583	4630	37.5	16	16.2	5.7	2	tblastx:e1e1
2	232	197	6455	6490	33.333	12	16.2	5.7	2	tblastx:e1e1
2	96	73	4890	4867	37.5	8	15.7	7.8	-3	tblastx:e1e1
2	333	307	4364	4338	55.556	9	15.7	7.8	-1	tblastx:e1e1
1	1315	2	3315	2002	100.0	438	1069.0	0.0	-3	tblastx:e1e-3
1	1	1317	2001	3317	100.0	439	1063.0	0.0	3	tblastx:e1e-3
1	1317	1	3317	2001	100.0	439	1043.0	0.0	-1	tblastx:e1e-3
1	3	1316	2003	3316	100.0	438	1002.0	0.0	2	tblastx:e1e-3
1	1316	3	3316	2003	100.0	438	994.0	0.0	-2	tblastx:e1e-3
1	2	1315	2002	3315	100.0	438	991.0	0.0	1	tblastx:e1e-3
2	3	347	4534	4878	100.0	115	282.0	2.98e-80	1	tblastx:e1e-3
2	347	3	4878	4534	100.0	115	282.0	4.1e-80	-3	tblastx:e1e-3
2	1	345	4532	4876	100.0	115	276.0	2.54e-78	2	tblastx:e1e-3
2	346	2	4877	4533	100.0	115	274.0	1.25e-77	-1	tblastx:e1e-3
2	345	1	4876	4532	100.0	115	261.0	6.6e-74	-2	tblastx:e1e-3
2	2	346	4533	4877	100.0	115	261.0	6.6e-74	3	tblastx:e1e-3
