exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	1317	2001	3317	100.0	1317	exon	CDS
1	71	91	4216	4195	90.909	22	exon	intron
1	111	158	782	833	73.077	52	exon	intron
1	121	145	2145	2121	84.615	26	exon	intron
1	640	682	3395	3354	73.913	46	exon	intron
1	500	522	3407	3384	84.0	25	exon	intron
1	546	585	4077	4111	75.0	40	exon	intron
1	120	145	173	199	81.481	27	exon	intron
1	142	179	4317	4276	72.093	43	exon	intron
1	403	439	2128	2165	75.0	40	exon	exon
1	128	165	2403	2439	75.0	40	exon	CDS
1	722	756	931	904	74.286	35	exon	intron
1	70	91	3812	3835	83.333	24	exon	intron
1	1093	1112	5604	5622	85.714	21	exon	intron
1	52	84	6202	6170	75.758	33	exon	intron
1	118	134	1066	1083	88.889	18	exon	intron
1	98	138	3507	3558	69.231	52	exon	intron
1	133	163	4644	4619	75.0	32	exon	intron
1	416	437	1355	1376	81.818	22	exon	intron
1	36	59	1741	1765	80.0	25	exon	intron
1	316	345	2345	2316	75.0	32	exon	intron
1	942	960	2463	2478	84.211	19	exon	CDS
1	463	478	2942	2960	84.211	19	exon	CDS
1	802	831	3701	3727	76.667	30	exon	intron
1	661	682	4191	4212	81.818	22	exon	intron
1	807	832	4851	4879	75.862	29	exon	exon
1	393	411	6486	6505	85.0	20	exon	intron
1	1096	1135	3853	3820	73.171	41	exon	intron
1	193	221	4030	4059	75.0	32	exon	intron
1	134	152	4301	4283	84.211	19	exon	intron
1	1090	1110	5348	5327	81.818	22	exon	intron
1	134	165	6190	6161	73.529	34	exon	intron
1	816	834	926	909	84.211	19	exon	intron
1	586	602	1332	1349	84.211	19	exon	intron
1	115	160	1844	1890	69.388	49	exon	intron
1	813	925	3231	3349	63.492	126	exon	CDS
1	904	924	4987	5007	80.952	21	exon	intron
1	1009	1027	6474	6457	84.211	19	exon	intron
1	909	963	6602	6554	68.421	57	exon	intron
1	98	120	558	530	75.862	29	exon	intron
1	571	588	3681	3664	83.333	18	exon	intron
1	473	498	4289	4314	75.0	28	exon	intron
1	1025	1047	5102	5120	78.261	23	exon	intron
1	950	965	6426	6409	83.333	18	exon	intron
1	1174	1195	1654	1672	77.273	22	exon	intron
1	303	319	2129	2146	83.333	18	exon	exon
1	129	146	2303	2319	83.333	18	exon	CDS
1	329	358	4202	4173	74.194	31	exon	intron
1	309	329	5236	5212	76.0	25	exon	intron
2	1	347	4532	4878	100.0	347	exon	exon
2	168	186	6460	6442	94.737	19	exon	intron
2	296	332	4443	4481	76.923	39	exon	intron
2	156	195	3549	3513	72.093	43	exon	intron
2	51	85	4616	4582	73.684	38	exon	intron
2	179	204	1620	1596	81.481	27	exon	intron
2	88	113	2163	2133	75.0	32	exon	intron
2	106	135	4245	4217	76.667	30	exon	intron
2	289	338	3948	3909	70.0	50	exon	intron
2	224	241	1101	1083	84.211	19	exon	intron
2	320	347	2807	2831	75.0	28	exon	CDS
2	98	122	3976	3949	75.862	29	exon	intron
2	226	242	5034	5015	85.0	20	exon	intron
2	88	125	5750	5795	70.213	47	exon	intron
2	261	283	2711	2685	74.074	27	exon	intron
2	201	229	2767	2798	75.0	32	exon	CDS
2	159	199	2914	2944	68.293	41	exon	CDS
2	177	200	3075	3099	77.778	27	exon	CDS
2	149	167	3361	3377	84.211	19	exon	intron
2	78	118	3543	3588	70.213	47	exon	intron
2	297	317	3623	3604	80.952	21	exon	intron
2	79	96	4290	4305	83.333	18	exon	intron
2	196	215	4983	4963	80.952	21	exon	intron
2	103	128	6169	6191	76.923	26	exon	intron
2	149	165	6036	6053	83.333	18	exon	intron
2	102	120	3388	3369	80.0	20	exon	intron
2	102	120	3401	3382	80.952	21	exon	intron
2	101	120	3416	3398	80.0	20	exon	intron
2	47	62	6036	6053	83.333	18	exon	intron
2	167	190	1619	1638	75.0	24	exon	intron
2	225	258	3589	3620	71.429	35	exon	intron
2	313	334	4553	4573	77.273	22	exon	exon
2	254	279	4719	4693	74.074	27	exon	intron
2	162	188	4810	4785	74.074	27	exon	intron
2	22	42	4844	4865	77.273	22	exon	exon
2	89	120	5742	5716	71.875	32	exon	intron
2	268	288	1554	1534	76.19	21	exon	intron
2	200	276	2489	2417	63.953	86	exon	intron
2	255	277	4542	4519	76.0	25	exon	intron
2	276	309	5163	5135	70.588	34	exon	intron
2	134	153	5886	5865	77.273	22	exon	intron
2	8	25	1953	1970	77.778	18	exon	intron
2	192	209	4331	4348	77.778	18	exon	intron
