1	354	2001	2354	100.000	354	528	8.82e-153	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
14	40	37556	37581	88.889	27	31.1	0.006	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
258	275	2275	2258	88.889	18	22.2	3.0	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
106	137	5634	5663	76.471	34	22.2	3.0	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
15	70	9930	9870	68.182	66	22.2	3.0	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
212	230	8032	8052	85.714	21	21.4	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
151	165	14187	14173	93.333	15	21.4	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
15	34	20625	20644	85.000	20	21.4	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
16	35	26616	26635	85.000	20	21.4	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
289	305	14713	14729	88.235	17	20.7	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
154	165	21800	21789	100.000	12	20.7	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
6	17	26188	26199	100.000	12	20.7	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
286	297	37983	37994	100.000	12	20.7	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
60	98	39686	39725	73.171	41	20.7	8.5	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
51	70	405	388	85.000	20	19.9	24	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
128	141	16093	16106	92.857	14	19.9	24	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
133	148	27382	27398	88.235	17	19.9	24	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
16	29	30076	30089	92.857	14	19.9	24	Exon_01|rel=2001-2354|len=354	NC_006092.5:19753690-19798031|strand=+|gene=C5H11orf74
