method	exon_index	sstart	send	reason	detail
blastn	1	2256	2243	basic	len/pident 14/92.857
blastn	1	1664	1654	basic	len/pident 11/100.0
blastn	1	2134	2149	basic	len/pident 16/87.5
blastn	1	2822	2832	basic	len/pident 11/100.0
blastn	1	12548	12563	basic	len/pident 16/87.5
blastn	1	1337	1325	basic	len/pident 13/92.308
blastn	1	7650	7665	basic	len/pident 16/87.5
blastn	1	1912	1903	basic	len/pident 10/100.0
blastn	1	2468	2456	basic	len/pident 15/86.667
blastn	1	1658	1669	basic	len/pident 12/91.667
blastn	1	2408	2422	basic	len/pident 15/86.667
blastn	1	1375	1365	basic	len/pident 12/91.667
blastn	1	1946	1957	basic	len/pident 12/91.667
blastn	1	4478	4486	basic	len/pident 9/100.0
blastn	1	6549	6541	basic	len/pident 9/100.0
blastn	1	9165	9155	basic	len/pident 12/91.667
blastn	1	10361	10369	basic	len/pident 9/100.0
blastn	1	12555	12563	basic	len/pident 9/100.0
blastn	1	21975	21983	basic	len/pident 9/100.0
blastn	1	2615	2625	basic	len/pident 11/90.909
blastn	1	9094	9084	basic	len/pident 11/90.909
blastn	1	10967	10957	basic	len/pident 11/90.909
blastn	1	21999	22009	basic	len/pident 11/90.909
blastn	1	25999	26009	basic	len/pident 11/90.909
blastn	1	30392	30405	basic	len/pident 16/81.25
blastn	1	30575	30562	basic	len/pident 14/85.714
blastn	1	31607	31617	basic	len/pident 11/90.909
blastn	1	2530	2537	basic	len/pident 8/100.0
blastn	1	2548	2541	basic	len/pident 8/100.0
blastn	1	3600	3612	basic	len/pident 13/84.615
blastn	1	4174	4181	basic	len/pident 8/100.0
blastn	1	6427	6434	basic	len/pident 8/100.0
blastn	1	9113	9120	basic	len/pident 8/100.0
blastn	1	9163	9156	basic	len/pident 8/100.0
blastn	1	12070	12077	basic	len/pident 8/100.0
blastn	1	12436	12429	basic	len/pident 8/100.0
blastn	1	12556	12563	basic	len/pident 8/100.0
blastn	1	15465	15458	basic	len/pident 8/100.0
blastn	1	19135	19142	basic	len/pident 8/100.0
blastn	1	23402	23409	basic	len/pident 8/100.0
blastn	1	23679	23672	basic	len/pident 8/100.0
blastn	1	24484	24491	basic	len/pident 8/100.0
blastn	1	25086	25093	basic	len/pident 8/100.0
blastn	1	26184	26177	basic	len/pident 8/100.0
blastn	1	28614	28602	basic	len/pident 13/84.615
blastn	1	29941	29948	basic	len/pident 8/100.0
blastn	1	30818	30825	basic	len/pident 8/100.0
blastn	1	31282	31275	basic	len/pident 8/100.0
blastn	1	32298	32291	basic	len/pident 8/100.0
blastn	2	16086	16074	basic	len/pident 13/100.0
blastn	2	2542	2531	basic	len/pident 12/100.0
blastn	2	2478	2468	basic	len/pident 11/100.0
blastn	2	1368	1380	basic	len/pident 13/92.308
blastn	2	20163	20151	basic	len/pident 13/92.308
blastn	2	28972	28960	basic	len/pident 13/92.308
blastn	2	803	812	basic	len/pident 10/100.0
blastn	2	20155	20169	basic	len/pident 15/86.667
blastn	2	25087	25096	basic	len/pident 10/100.0
blastn	2	25351	25365	basic	len/pident 15/86.667
blastn	2	30397	30406	basic	len/pident 10/100.0
blastn	2	1673	1662	basic	len/pident 12/91.667
blastn	2	2398	2382	basic	len/pident 17/82.353
blastn	2	3103	3114	basic	len/pident 12/91.667
blastn	2	14332	14343	basic	len/pident 12/91.667
blastn	2	15291	15275	basic	len/pident 17/82.353
blastn	2	23207	23218	basic	len/pident 12/91.667
blastn	2	27205	27191	basic	len/pident 17/82.353
