exon_index	qstart	qend	sstart	send	pident	length	bitscore	evalue	evidence
1	1	496	2001	2496	100.0	496	739.0	0.0	blastn:w7;e1e2
1	287	320	4603	4572	80.0	35	27.4	0.11	blastn:w7;e1e2
1	246	281	2144	2106	76.923	39	26.6	0.11	blastn:w7;e1e2
1	106	144	2281	2246	76.923	39	26.6	0.11	blastn:w7;e1e2
1	252	273	6368	6391	87.5	24	25.9	0.31	blastn:w7;e1e2
1	83	122	8263	8303	76.744	43	25.9	0.31	blastn:w7;e1e2
1	147	167	4303	4326	87.5	24	25.1	0.31	blastn:w7;e1e2
1	137	186	20892	20944	72.222	54	25.1	0.31	blastn:w7;e1e2
1	78	102	4509	4488	84.0	25	24.4	0.86	blastn:w7;e1e2
1	257	273	13836	13820	94.118	17	24.4	0.86	blastn:w7;e1e2
1	246	265	14767	14749	90.0	20	24.4	0.86	blastn:w7;e1e2
1	180	196	16061	16045	94.118	17	24.4	0.86	blastn:w7;e1e2
1	276	319	18292	18336	74.468	47	24.4	0.86	blastn:w7;e1e2
1	267	288	22634	22610	84.0	25	24.4	0.86	blastn:w7;e1e2
1	477	495	2495	2477	90.0	20	23.6	0.86	blastn:w7;e1e2
1	111	159	4693	4751	69.492	59	23.6	0.86	blastn:w7;e1e2
1	364	402	8952	8990	75.0	40	23.6	0.86	blastn:w7;e1e2
1	277	292	17643	17627	94.118	17	23.6	0.86	blastn:w7;e1e2
1	256	278	21	44	83.333	24	22.9	2.4	blastn:w7;e1e2
1	170	193	6744	6724	83.333	24	22.9	2.4	blastn:w7;e1e2
1	450	467	14456	14438	89.474	19	22.9	2.4	blastn:w7;e1e2
1	257	277	14994	14974	85.714	21	22.9	2.4	blastn:w7;e1e2
1	219	254	18012	18043	75.0	36	22.9	2.4	blastn:w7;e1e2
1	147	167	19826	19806	85.714	21	22.9	2.4	blastn:w7;e1e2
1	120	171	21581	21633	71.93	57	22.9	2.4	blastn:w7;e1e2
1	259	279	2543	2524	85.714	21	22.2	2.4	blastn:w7;e1e2
1	248	269	6369	6392	83.333	24	22.2	2.4	blastn:w7;e1e2
1	263	275	12176	12164	100.0	13	22.2	2.4	blastn:w7;e1e2
1	229	277	15018	14973	70.588	51	22.2	2.4	blastn:w7;e1e2
1	112	136	14975	14996	80.0	25	22.2	2.4	blastn:w7;e1e2
1	254	275	22228	22205	83.333	24	22.2	2.4	blastn:w7;e1e2
1	134	151	1980	1964	88.889	18	21.4	6.8	blastn:w7;e1e2
1	251	270	6076	6057	85.0	20	21.4	6.8	blastn:w7;e1e2
1	50	66	9219	9236	88.889	18	21.4	6.8	blastn:w7;e1e2
1	366	385	9589	9608	85.714	21	21.4	6.8	blastn:w7;e1e2
1	352	366	12826	12840	93.333	15	21.4	6.8	blastn:w7;e1e2
1	247	261	13450	13436	93.333	15	21.4	6.8	blastn:w7;e1e2
1	263	279	13656	13639	88.889	18	21.4	6.8	blastn:w7;e1e2
1	154	168	18472	18486	93.333	15	21.4	6.8	blastn:w7;e1e2
1	194	207	439	453	93.333	15	20.7	6.8	blastn:w7;e1e2
1	245	265	2136	2114	82.609	23	20.7	6.8	blastn:w7;e1e2
1	114	136	2265	2245	82.609	23	20.7	6.8	blastn:w7;e1e2
1	459	483	4648	4618	74.194	31	20.7	6.8	blastn:w7;e1e2
1	287	300	4840	4826	93.333	15	20.7	6.8	blastn:w7;e1e2
1	257	291	9142	9095	68.75	48	20.7	6.8	blastn:w7;e1e2
1	475	491	18413	18429	88.235	17	20.7	6.8	blastn:w7;e1e2
