exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	1976	2001	3976	100.0	1976	exon	CDS
1	1440	1481	80299	80339	83.721	43	exon	intron
1	1455	1501	79878	79825	75.926	54	exon	intron
1	1456	1492	63417	63452	83.784	37	exon	intron
1	1455	1482	112142	112115	89.286	28	exon	intron
1	1455	1482	108351	108383	84.848	33	exon	intron
1	17	49	54027	53997	84.848	33	exon	intron
1	1448	1480	92871	92841	84.848	33	exon	intron
1	191	222	70435	70469	82.857	35	exon	intron
1	1457	1482	108350	108375	88.462	26	exon	intron
1	1445	1484	39653	39693	78.571	42	exon	intron
1	1458	1483	105664	105640	88.462	26	exon	intron
1	1434	1481	116182	116134	75.0	52	exon	intron
1	1455	1489	13807	13776	80.0	35	exon	intron
1	1462	1481	14157	14139	95.0	20	exon	intron
1	1458	1484	33429	33453	85.185	27	exon	intron
1	1454	1482	52186	52157	83.333	30	exon	intron
1	1444	1482	72665	72702	77.5	40	exon	intron
1	1461	1480	99154	99136	95.0	20	exon	intron
1	856	884	7551	7525	83.333	30	exon	intron
1	1451	1517	29623	29694	69.231	78	exon	intron
1	1454	1481	37739	37766	83.333	30	exon	intron
1	738	767	81635	81603	81.818	33	exon	intron
1	1564	1589	111760	111734	85.185	27	exon	intron
1	1454	1471	14158	14140	94.737	19	exon	intron
1	459	479	29643	29663	90.476	21	exon	intron
1	1455	1482	30762	30734	82.759	29	exon	intron
1	1431	1481	59858	59808	73.077	52	exon	intron
1	22	47	88725	88702	84.615	26	exon	intron
1	1458	1480	112144	112120	84.615	26	exon	intron
1	737	769	2769	2737	78.788	33	exon	intron
1	1453	1472	9128	9148	90.476	21	exon	intron
1	1431	1484	18364	18425	70.312	64	exon	CDS
1	1455	1482	52154	52127	82.143	28	exon	intron
1	1457	1480	79882	79858	84.615	26	exon	intron
1	1260	1295	83650	83618	78.378	37	exon	intron
1	1632	1672	86678	86717	76.19	42	exon	intron
1	31	71	90871	90912	73.333	45	exon	intron
1	1418	1465	94732	94780	73.077	52	exon	intron
1	1443	1470	98121	98148	82.143	28	exon	intron
1	988	1012	101492	101469	84.615	26	exon	intron
1	1456	1481	112144	112120	84.615	26	exon	intron
1	1281	1312	572	545	81.25	32	exon	intron
1	1457	1483	14157	14130	82.143	28	exon	intron
1	1459	1478	64511	64530	90.0	20	exon	intron
1	1451	1470	79917	79898	90.0	20	exon	intron
1	464	491	91670	91696	82.143	28	exon	intron
1	25	50	92491	92463	82.759	29	exon	intron
1	17	50	99701	99664	74.359	39	exon	intron
1	1171	1195	107175	107203	79.31	29	exon	intron
1	1450	1474	9122	9145	84.0	25	exon	intron
1	663	687	11125	11148	84.0	25	exon	intron
1	1054	1078	20971	20994	84.0	25	exon	intron
1	920	940	24139	24162	83.333	24	exon	intron
1	1018	1049	24811	24780	78.125	32	exon	intron
1	415	434	55151	55172	86.364	22	exon	intron
1	323	341	97185	97166	90.0	20	exon	intron
1	1457	1481	112130	112104	81.481	27	exon	intron
1	1460	1479	9130	9147	90.0	20	exon	intron
1	1302	1320	23280	23298	89.474	19	exon	intron
1	1112	1133	41233	41213	86.364	22	exon	intron
1	1427	1469	101546	101499	72.917	48	exon	intron
1	1455	1478	108879	108902	83.333	24	exon	intron
1	1457	1475	110597	110615	89.474	19	exon	intron
1	249	274	1768	1793	80.769	26	exon	intron
1	538	558	2558	2538	85.714	21	exon	intron
1	456	476	41863	41883	85.714	21	exon	intron
1	1881	1909	55198	55228	77.419	31	exon	intron
1	1462	1482	59832	59809	83.333	24	exon	intron
1	88	116	72616	72589	79.31	29	exon	intron
1	913	935	77982	77959	83.333	24	exon	intron
1	1463	1483	79327	79307	85.714	21	exon	intron
1	1455	1475	108365	108385	85.714	21	exon	intron
1	1456	1481	108877	108902	80.769	26	exon	intron
1	456	473	16057	16040	88.889	18	exon	intron
1	2	19	25253	25270	88.889	18	exon	intron
1	104	131	28536	28509	78.571	28	exon	intron
1	1599	1616	36907	36890	88.889	18	exon	intron
1	1679	1701	39656	39634	82.609	23	exon	intron
1	1296	1318	40155	40133	82.609	23	exon	intron
1	620	637	42157	42140	88.889	18	exon	intron
1	23	40	45810	45793	88.889	18	exon	intron
1	294	311	51905	51888	88.889	18	exon	intron
1	1442	1482	65609	65570	73.171	41	exon	intron
1	1462	1482	67174	67155	85.714	21	exon	intron
1	493	515	69742	69764	82.609	23	exon	intron
1	734	756	95001	94979	82.609	23	exon	intron
1	1452	1484	96414	96444	75.758	33	exon	intron
1	925	942	97122	97105	88.889	18	exon	intron
1	916	933	105228	105211	88.889	18	exon	intron
1	225	242	113673	113690	88.889	18	exon	intron
2	1	124	4674	4797	100.0	124	exon	CDS
2	100	120	77421	77441	85.714	21	exon	intron
2	12	35	45847	45823	80.769	26	exon	intron
2	14	43	34089	34062	76.667	30	exon	intron
2	12	36	115078	115100	80.769	26	exon	intron
2	27	50	80998	81020	80.0	25	exon	intron
2	81	111	58807	58775	73.529	34	exon	intron
2	74	94	91982	92002	80.952	21	exon	intron
2	85	107	30288	30266	78.261	23	exon	intron
2	58	75	42826	42809	83.333	18	exon	intron
2	80	102	43079	43059	78.261	23	exon	intron
2	79	101	95358	95336	78.261	23	exon	intron
2	5	24	108691	108668	79.167	24	exon	intron
2	46	71	28790	28820	70.968	31	exon	intron
2	16	32	84840	84823	83.333	18	exon	intron
