method	exon_index	sstart	send	reason	detail
blastn	1	112142	112115	low_complexity	entropy<0.5 fraction
blastn	1	108351	108383	low_complexity	entropy<0.5 fraction
blastn	1	108350	108375	low_complexity	entropy<0.5 fraction
blastn	1	52186	52157	low_complexity	entropy<0.5 fraction
blastn	1	72665	72702	low_complexity	entropy<0.5 fraction
blastn	1	9132	9147	basic	len/pident 16/100.0
blastn	1	94711	94696	basic	len/pident 16/100.0
blastn	1	112144	112120	low_complexity	entropy<0.5 fraction
blastn	1	79882	79858	low_complexity	entropy<0.5 fraction
blastn	1	112144	112120	low_complexity	entropy<0.5 fraction
blastn	1	30584	30598	basic	len/pident 15/100.0
blastn	1	98132	98146	basic	len/pident 15/100.0
blastn	1	72478	72494	basic	len/pident 17/94.118
blastn	1	113008	113024	basic	len/pident 17/94.118
blastn	1	21462	21475	basic	len/pident 14/100.0
blastn	1	53461	53474	basic	len/pident 14/100.0
blastn	1	77998	78011	basic	len/pident 14/100.0
blastn	1	96569	96582	basic	len/pident 14/100.0
blastn	1	99254	99267	basic	len/pident 14/100.0
blastn	1	108879	108902	low_complexity	entropy<0.5 fraction
blastn	1	2072	2087	basic	len/pident 16/93.75
blastn	1	3651	3666	basic	len/pident 16/93.75
blastn	1	5372	5387	basic	len/pident 16/93.75
blastn	1	33033	33048	basic	len/pident 16/93.75
blastn	1	40809	40794	basic	len/pident 16/93.75
blastn	1	48207	48222	basic	len/pident 16/93.75
blastn	1	77636	77621	basic	len/pident 16/93.75
blastn	1	78482	78467	basic	len/pident 16/93.75
blastn	1	105658	105643	basic	len/pident 16/93.75
blastn	1	106363	106348	basic	len/pident 16/93.75
blastn	1	108365	108385	low_complexity	entropy<0.5 fraction
blastn	1	108877	108902	low_complexity	entropy<0.5 fraction
blastn	1	3480	3492	basic	len/pident 13/100.0
blastn	1	3953	3965	basic	len/pident 13/100.0
blastn	1	88712	88724	basic	len/pident 13/100.0
blastn	1	103104	103092	basic	len/pident 13/100.0
blastn	1	105225	105213	basic	len/pident 13/100.0
blastn	2	102448	102461	basic	len/pident 14/100.0
blastn	2	34901	34912	basic	len/pident 12/100.0
blastn	2	109437	109426	basic	len/pident 12/100.0
blastn	2	30258	30271	basic	len/pident 14/92.857
blastn	2	58363	58350	basic	len/pident 14/92.857
blastn	2	30031	30046	basic	len/pident 16/87.5
blastn	2	47659	47649	basic	len/pident 11/100.0
blastn	2	66299	66309	basic	len/pident 11/100.0
blastn	2	8273	8285	basic	len/pident 13/92.308
blastn	2	12895	12907	basic	len/pident 13/92.308
blastn	2	16190	16202	basic	len/pident 13/92.308
blastn	2	21964	21976	basic	len/pident 13/92.308
blastn	2	54428	54442	basic	len/pident 16/87.5
blastn	2	55033	55045	basic	len/pident 13/92.308
blastn	2	78132	78120	basic	len/pident 13/92.308
blastn	2	88582	88594	basic	len/pident 13/92.308
blastn	2	103472	103484	basic	len/pident 13/92.308
blastn	2	7267	7253	basic	len/pident 15/86.667
blastn	2	8978	8987	basic	len/pident 10/100.0
blastn	2	11855	11846	basic	len/pident 10/100.0
blastn	2	16957	16966	basic	len/pident 10/100.0
blastn	2	30562	30571	basic	len/pident 10/100.0
blastn	2	31870	31879	basic	len/pident 10/100.0
blastn	2	35052	35066	basic	len/pident 15/86.667
blastn	2	46496	46505	basic	len/pident 10/100.0
blastn	2	48497	48506	basic	len/pident 10/100.0
blastn	2	49672	49658	basic	len/pident 15/86.667
blastn	2	54664	54655	basic	len/pident 10/100.0
blastn	2	56728	56719	basic	len/pident 10/100.0
blastn	2	57933	57920	basic	len/pident 17/82.353
blastn	2	71642	71651	basic	len/pident 10/100.0
blastn	2	72604	72595	basic	len/pident 10/100.0
blastn	2	82254	82263	basic	len/pident 10/100.0
blastn	2	87245	87236	basic	len/pident 10/100.0
blastn	2	89083	89092	basic	len/pident 10/100.0
blastn	2	92337	92328	basic	len/pident 10/100.0
blastn	2	100687	100701	basic	len/pident 15/86.667
blastn	2	103782	103773	basic	len/pident 10/100.0
blastn	2	105359	105350	basic	len/pident 10/100.0
blastn	3	17117	17101	basic	len/pident 17/88.235
blastn	3	43097	43113	basic	len/pident 17/88.235
blastn	3	66192	66208	basic	len/pident 17/88.235
blastn	3	58298	58311	basic	len/pident 14/92.857
blastn	3	72901	72914	basic	len/pident 14/92.857
blastn	3	81872	81885	basic	len/pident 14/92.857
blastn	3	21302	21312	basic	len/pident 11/100.0
blastn	3	30446	30461	basic	len/pident 16/87.5
blastn	3	64056	64066	basic	len/pident 11/100.0
blastn	3	64235	64245	basic	len/pident 11/100.0
blastn	3	99328	99338	basic	len/pident 11/100.0
blastn	3	102718	102733	basic	len/pident 16/87.5
blastn	3	107836	107846	basic	len/pident 11/100.0
blastn	3	1319	1307	basic	len/pident 13/92.308
blastn	3	13012	13000	basic	len/pident 13/92.308
