1	43	2001	2043	100.000	43	66.7	2.35e-15	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
2	35	1945	1907	75.000	40	22.9	0.062	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
14	27	1257	1244	92.857	14	19.9	0.48	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
2	40	1690	1725	73.171	41	19.2	0.48	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
16	25	2737	2746	100.000	10	17.7	1.4	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
16	32	2032	2016	82.353	17	17.0	3.8	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
1	21	2107	2133	74.074	27	17.0	3.8	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
5	17	2088	2074	86.667	15	16.2	3.8	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
3	10	1414	1407	100.000	8	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
2	35	1446	1476	68.571	35	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
1	21	1967	1984	76.190	21	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
3	36	2250	2279	70.588	34	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
5	20	2329	2315	81.250	16	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
22	31	5143	5133	90.909	11	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
29	36	7833	7840	100.000	8	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
18	25	10341	10348	100.000	8	14.7	11	Exon_01|rel=2001-2043|len=43	NC_006088.5:7981063-7994822|strand=+|gene=SUV39H2
