exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	1685	2001	3685	100.0	1685	exon	CDS
1	742	780	3989	4031	77.273	44	exon	intron
1	951	1013	2664	2731	69.863	73	exon	exon
1	664	731	2951	3013	69.863	73	exon	exon
1	1295	1324	3324	3295	78.788	33	exon	intron
1	138	155	7711	7695	88.889	18	exon	intron
1	1045	1066	3986	3965	81.818	22	exon	intron
1	1143	1161	4766	4750	84.211	19	exon	intron
1	984	1007	8165	8188	80.0	25	exon	exon
1	1429	1449	5231	5251	80.952	21	exon	intron
1	1435	1470	7252	7287	73.684	38	exon	intron
1	342	359	844	829	83.333	18	exon	intron
1	26	43	1047	1064	83.333	18	exon	intron
1	1559	1576	8179	8196	83.333	18	exon	exon
1	971	990	9708	9728	80.952	21	exon	exon
1	137	154	9889	9906	83.333	18	exon	exon
1	137	154	9895	9912	83.333	18	exon	exon
2	1	114	4067	4180	100.0	114	exon	CDS
2	20	73	672	621	68.966	58	exon	intron
2	23	42	11789	11771	85.0	20	exon	intron
2	64	95	6530	6560	74.286	35	exon	intron
2	53	71	7767	7787	80.952	21	exon	intron
2	32	71	9731	9696	72.093	43	exon	intron
2	56	73	11137	11120	83.333	18	exon	intron
2	8	34	4081	4051	74.194	31	exon	intron
2	1	28	7016	7046	74.194	31	exon	intron
2	13	34	1877	1857	77.273	22	exon	intron
2	46	64	8589	8568	73.913	23	exon	intron
2	66	89	11116	11136	75.0	24	exon	intron
3	1	2046	7872	9917	100.0	2046	exon	CDS
3	2008	2031	3917	3895	91.667	24	exon	intron
3	2003	2041	9383	9419	78.049	41	exon	exon
3	1512	1548	9874	9912	78.049	41	exon	exon
3	848	875	1264	1290	85.714	28	exon	intron
3	1535	1558	7794	7770	88.0	25	exon	intron
3	1763	1786	717	695	87.5	24	exon	intron
3	2018	2039	3913	3894	90.909	22	exon	intron
3	1503	1523	9394	9374	90.909	22	exon	intron
3	1419	1452	1929	1960	79.412	34	exon	intron
3	2015	2032	3913	3896	94.444	18	exon	intron
3	1006	1057	6928	6877	70.69	58	exon	intron
3	1829	1876	9428	9391	72.917	48	exon	intron
3	1520	1557	9747	9700	72.917	48	exon	intron
3	1519	1548	9890	9920	80.645	31	exon	exon
3	1197	1245	11318	11367	71.429	56	exon	intron
3	1839	1861	645	666	86.957	23	exon	intron
3	2017	2037	3913	3895	90.476	21	exon	intron
3	1421	1474	7611	7562	72.414	58	exon	intron
3	2013	2036	144	120	84.0	25	exon	intron
3	225	252	6453	6478	82.143	28	exon	intron
3	2013	2041	146	120	79.31	29	exon	intron
3	1411	1429	890	908	89.474	19	exon	intron
3	1519	1542	3913	3890	83.333	24	exon	intron
3	506	524	7784	7805	86.364	22	exon	intron
3	1186	1286	9157	9057	66.071	112	exon	intron
3	2018	2038	9226	9205	86.364	22	exon	intron
3	1334	1355	9909	9889	86.364	22	exon	intron
3	1838	1875	6877	6915	74.359	39	exon	intron
3	1901	1921	3838	3857	85.714	21	exon	intron
3	1329	1354	10612	10636	80.769	26	exon	intron
3	2020	2044	780	804	80.0	25	exon	intron
3	1014	1041	790	816	78.571	28	exon	intron
3	492	514	982	961	82.609	23	exon	intron
3	812	863	4502	4550	70.37	54	exon	intron
3	1649	1665	9275	9292	88.889	18	exon	exon
3	1404	1421	9520	9536	88.889	18	exon	exon
3	1335	1355	9923	9905	85.714	21	exon	intron
3	902	919	11090	11074	88.889	18	exon	intron
3	751	769	4953	4934	85.0	20	exon	intron
3	1808	1874	9943	9889	67.164	67	exon	intron
3	892	910	10059	10040	85.0	20	exon	intron
3	1519	1544	146	120	77.778	27	exon	intron
3	1326	1349	631	652	79.167	24	exon	intron
3	294	317	2984	3007	80.0	25	exon	exon
3	1858	1898	6836	6797	72.093	43	exon	intron
3	2018	2036	9745	9727	84.211	19	exon	intron
3	647	665	10462	10444	84.211	19	exon	intron
3	370	388	11356	11374	84.211	19	exon	intron
3	1333	1351	681	698	84.211	19	exon	intron
3	360	380	5296	5276	80.952	21	exon	intron
3	229	249	6448	6468	81.818	22	exon	intron
3	1334	1353	6488	6509	81.818	22	exon	intron
3	328	355	11592	11572	75.0	28	exon	intron
3	1366	1386	11647	11667	80.952	21	exon	intron
