exon_index	qstart	qend	sstart	send	pident	length	bitscore	evalue	evidence
1	1	1685	2001	3685	100.0	1685	2506.0	0.0	blastn:w7;e1e2
1	742	780	3989	4031	77.273	44	29.6	0.024	blastn:w7;e1e2
1	951	1013	2664	2731	69.863	73	27.4	0.19	blastn:w7;e1e2
1	664	731	2951	3013	69.863	73	27.4	0.19	blastn:w7;e1e2
1	1295	1324	3324	3295	78.788	33	24.4	1.5	blastn:w7;e1e2
1	1668	1681	3681	3668	100.0	14	23.6	1.5	blastn:w7;e1e2
1	138	155	7711	7695	88.889	18	21.4	12.0	blastn:w7;e1e2
1	1651	1667	2201	2217	88.235	17	20.7	12.0	blastn:w7;e1e2
1	201	217	3651	3667	88.235	17	20.7	12.0	blastn:w7;e1e2
1	1045	1066	3986	3965	81.818	22	20.7	12.0	blastn:w7;e1e2
1	1596	1609	5059	5045	93.333	15	20.7	12.0	blastn:w7;e1e2
1	164	175	11093	11104	100.0	12	20.7	12.0	blastn:w7;e1e2
1	1303	1319	3105	3090	88.235	17	19.9	33.0	blastn:w7;e1e2
1	1090	1105	3319	3303	88.235	17	19.9	33.0	blastn:w7;e1e2
1	420	433	4039	4052	92.857	14	19.9	33.0	blastn:w7;e1e2
1	1143	1161	4766	4750	84.211	19	19.9	33.0	blastn:w7;e1e2
1	1262	1275	4767	4754	92.857	14	19.9	33.0	blastn:w7;e1e2
1	984	1007	8165	8188	80.0	25	19.9	33.0	blastn:w7;e1e2
1	1216	1226	1351	1361	100.0	11	19.2	33.0	blastn:w7;e1e2
1	1159	1169	1947	1937	100.0	11	19.2	33.0	blastn:w7;e1e2
1	1262	1272	2346	2356	100.0	11	19.2	33.0	blastn:w7;e1e2
1	346	356	3262	3272	100.0	11	19.2	33.0	blastn:w7;e1e2
1	127	137	4958	4948	100.0	11	19.2	33.0	blastn:w7;e1e2
1	1429	1449	5231	5251	80.952	21	19.2	33.0	blastn:w7;e1e2
1	1526	1536	5545	5535	100.0	11	19.2	33.0	blastn:w7;e1e2
1	1435	1470	7252	7287	73.684	38	19.2	33.0	blastn:w7;e1e2
1	100	114	8422	8438	88.235	17	19.2	33.0	blastn:w7;e1e2
1	1421	1434	9688	9676	92.857	14	19.2	33.0	blastn:w7;e1e2
1	351	364	9956	9968	92.857	14	19.2	33.0	blastn:w7;e1e2
1	1088	1098	10040	10030	100.0	11	19.2	33.0	blastn:w7;e1e2
