1	1685	2001	3685	100.000	1685	2506	0.0	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
742	780	3989	4031	77.273	44	29.6	0.024	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
951	1013	2664	2731	69.863	73	27.4	0.19	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
664	731	2951	3013	69.863	73	27.4	0.19	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1295	1324	3324	3295	78.788	33	24.4	1.5	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1668	1681	3681	3668	100.000	14	23.6	1.5	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
138	155	7711	7695	88.889	18	21.4	12	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1651	1667	2201	2217	88.235	17	20.7	12	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
201	217	3651	3667	88.235	17	20.7	12	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1045	1066	3986	3965	81.818	22	20.7	12	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1596	1609	5059	5045	93.333	15	20.7	12	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
164	175	11093	11104	100.000	12	20.7	12	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1303	1319	3105	3090	88.235	17	19.9	33	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1090	1105	3319	3303	88.235	17	19.9	33	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
420	433	4039	4052	92.857	14	19.9	33	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1143	1161	4766	4750	84.211	19	19.9	33	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
1262	1275	4767	4754	92.857	14	19.9	33	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
984	1007	8165	8188	80.000	25	19.9	33	Exon_01|rel=2001-3685|len=1685	NC_006091.5:81139855-81151771|strand=+|gene=GPR78
