method	exon_index	sstart	send	reason	detail
blastn	1	7263	7249	basic	len/pident 17/88.235
blastn	1	1106	1116	basic	len/pident 11/100.0
blastn	1	5070	5056	basic	len/pident 17/88.235
blastn	1	6294	6284	basic	len/pident 11/100.0
blastn	1	1370	1358	basic	len/pident 13/92.308
blastn	1	5642	5628	basic	len/pident 16/87.5
blastn	1	7026	7038	basic	len/pident 13/92.308
blastn	1	7151	7165	basic	len/pident 16/87.5
blastn	1	7384	7369	basic	len/pident 16/87.5
blastn	1	839	828	basic	len/pident 13/92.308
blastn	1	848	836	basic	len/pident 13/92.308
blastn	1	2365	2374	basic	len/pident 10/100.0
blastn	1	346	330	basic	len/pident 17/82.353
blastn	1	1210	1226	basic	len/pident 17/82.353
blastn	1	3788	3777	basic	len/pident 12/91.667
blastn	1	5247	5258	basic	len/pident 12/91.667
blastn	1	78	70	basic	len/pident 9/100.0
blastn	1	223	215	basic	len/pident 9/100.0
blastn	1	303	295	basic	len/pident 9/100.0
blastn	1	1219	1229	basic	len/pident 12/91.667
blastn	1	1254	1265	basic	len/pident 12/91.667
blastn	1	1292	1284	basic	len/pident 9/100.0
blastn	1	1380	1372	basic	len/pident 9/100.0
blastn	1	1375	1386	basic	len/pident 12/91.667
blastn	1	2861	2869	basic	len/pident 9/100.0
blastn	1	3124	3132	basic	len/pident 9/100.0
blastn	1	3645	3635	basic	len/pident 12/91.667
blastn	1	4684	4669	basic	len/pident 17/82.353
blastn	1	5027	5038	basic	len/pident 12/91.667
blastn	1	5560	5545	basic	len/pident 17/82.353
blastn	1	5997	6005	basic	len/pident 9/100.0
blastn	1	6811	6824	basic	len/pident 14/85.714
blastn	1	7375	7383	basic	len/pident 9/100.0
blastn	1	470	460	basic	len/pident 11/90.909
blastn	1	2431	2421	basic	len/pident 11/90.909
blastn	1	2526	2536	basic	len/pident 11/90.909
blastn	1	2792	2778	basic	len/pident 17/82.353
blastn	1	2829	2814	basic	len/pident 16/81.25
blastn	1	3721	3708	basic	len/pident 14/85.714
blastn	1	4127	4117	basic	len/pident 11/90.909
blastn	1	4791	4803	basic	len/pident 14/85.714
blastn	1	5138	5148	basic	len/pident 11/90.909
blastn	1	5484	5494	basic	len/pident 11/90.909
blastn	1	5525	5535	basic	len/pident 11/90.909
blastn	1	6728	6738	basic	len/pident 11/90.909
blastn	1	6942	6952	basic	len/pident 11/90.909
blastn	1	7005	7015	basic	len/pident 11/90.909
blastn	1	7137	7127	basic	len/pident 11/90.909
blastn	1	45	38	basic	len/pident 8/100.0
blastn	1	539	532	basic	len/pident 8/100.0
blastn	1	720	713	basic	len/pident 8/100.0
blastn	1	737	749	basic	len/pident 13/84.615
blastn	1	929	922	basic	len/pident 8/100.0
blastn	1	968	961	basic	len/pident 8/100.0
blastn	1	1263	1270	basic	len/pident 8/100.0
blastn	1	1367	1374	basic	len/pident 8/100.0
blastn	1	1383	1390	basic	len/pident 8/100.0
blastn	1	1413	1420	basic	len/pident 8/100.0
blastn	1	1537	1530	basic	len/pident 8/100.0
blastn	1	1568	1575	basic	len/pident 8/100.0
blastn	1	1855	1848	basic	len/pident 8/100.0
blastn	1	1946	1939	basic	len/pident 8/100.0
blastn	1	1942	1949	basic	len/pident 8/100.0
blastn	1	2275	2282	basic	len/pident 8/100.0
blastn	1	3035	3042	basic	len/pident 8/100.0
blastn	1	3094	3101	basic	len/pident 8/100.0
blastn	1	3098	3105	basic	len/pident 8/100.0
blastn	1	3105	3112	basic	len/pident 8/100.0
blastn	1	3182	3189	basic	len/pident 8/100.0
blastn	1	3192	3185	basic	len/pident 8/100.0
blastn	1	3188	3195	basic	len/pident 8/100.0
blastn	1	3197	3204	basic	len/pident 8/100.0
blastn	1	3643	3636	basic	len/pident 8/100.0
blastn	1	3712	3719	basic	len/pident 8/100.0
blastn	1	3770	3763	basic	len/pident 8/100.0
blastn	1	3858	3865	basic	len/pident 8/100.0
blastn	1	4006	4013	basic	len/pident 8/100.0
blastn	1	4326	4319	basic	len/pident 8/100.0
blastn	1	4749	4742	basic	len/pident 8/100.0
blastn	1	4768	4761	basic	len/pident 8/100.0
blastn	1	5001	5008	basic	len/pident 8/100.0
blastn	1	5280	5293	basic	len/pident 14/85.714
blastn	1	5336	5324	basic	len/pident 13/84.615
blastn	1	5525	5518	basic	len/pident 8/100.0
blastn	1	5679	5672	basic	len/pident 8/100.0
blastn	1	5732	5725	basic	len/pident 8/100.0
blastn	1	6026	6033	basic	len/pident 8/100.0
blastn	1	6094	6087	basic	len/pident 8/100.0
blastn	1	6109	6102	basic	len/pident 8/100.0
blastn	1	6894	6887	basic	len/pident 8/100.0
blastn	1	6925	6918	basic	len/pident 8/100.0
blastn	1	7036	7043	basic	len/pident 8/100.0
blastn	1	7187	7180	basic	len/pident 8/100.0
blastn	2	728	713	basic	len/pident 16/93.75
blastn	2	5795	5783	basic	len/pident 13/100.0
blastn	2	1934	1923	basic	len/pident 12/100.0
blastn	2	3709	3720	basic	len/pident 12/100.0
blastn	2	5106	5095	basic	len/pident 12/100.0
blastn	2	5491	5502	basic	len/pident 12/100.0
blastn	2	5977	5993	basic	len/pident 17/88.235
blastn	2	439	429	basic	len/pident 11/100.0
blastn	2	3059	3049	basic	len/pident 11/100.0
blastn	2	3320	3330	basic	len/pident 11/100.0
blastn	2	5883	5898	basic	len/pident 16/87.5
blastn	2	3336	3324	basic	len/pident 13/92.308
blastn	2	3499	3511	basic	len/pident 13/92.308
blastn	2	4420	4432	basic	len/pident 13/92.308
blastn	2	6131	6146	basic	len/pident 16/87.5
blastn	2	6381	6396	basic	len/pident 16/87.5
blastn	2	109	95	basic	len/pident 15/86.667
blastn	2	234	243	basic	len/pident 10/100.0
blastn	2	1043	1052	basic	len/pident 10/100.0
blastn	2	1221	1210	basic	len/pident 13/92.308
blastn	2	1873	1864	basic	len/pident 10/100.0
blastn	2	1901	1910	basic	len/pident 10/100.0
blastn	2	1962	1976	basic	len/pident 15/86.667
blastn	2	2402	2411	basic	len/pident 10/100.0
blastn	2	2537	2528	basic	len/pident 10/100.0
blastn	2	2910	2901	basic	len/pident 10/100.0
blastn	2	2966	2957	basic	len/pident 10/100.0
blastn	2	3399	3390	basic	len/pident 10/100.0
blastn	2	3554	3568	basic	len/pident 15/86.667
blastn	2	4059	4071	basic	len/pident 13/92.308
blastn	2	4614	4628	basic	len/pident 15/86.667
blastn	2	5081	5072	basic	len/pident 10/100.0
blastn	2	5200	5214	basic	len/pident 15/86.667
blastn	2	5284	5275	basic	len/pident 10/100.0
blastn	2	5314	5305	basic	len/pident 10/100.0
blastn	2	5477	5468	basic	len/pident 10/100.0
blastn	2	6426	6435	basic	len/pident 10/100.0
blastn	2	7014	7000	basic	len/pident 15/86.667
blastn	2	7054	7066	basic	len/pident 13/92.308
blastn	2	381	395	basic	len/pident 17/82.353
blastn	2	493	504	basic	len/pident 12/91.667
blastn	2	667	678	basic	len/pident 12/91.667
blastn	2	923	934	basic	len/pident 12/91.667
blastn	2	1016	1005	basic	len/pident 12/91.667
blastn	2	1011	1022	basic	len/pident 12/91.667
blastn	2	1381	1368	basic	len/pident 15/86.667
blastn	2	2037	2048	basic	len/pident 12/91.667
blastn	2	2317	2328	basic	len/pident 12/91.667
blastn	2	2396	2407	basic	len/pident 12/91.667
blastn	2	2431	2420	basic	len/pident 12/91.667
blastn	2	3870	3859	basic	len/pident 12/91.667
blastn	2	4079	4068	basic	len/pident 12/91.667
blastn	2	5554	5565	basic	len/pident 12/91.667
blastn	2	5722	5733	basic	len/pident 12/91.667
blastn	2	5734	5745	basic	len/pident 12/91.667
blastn	2	6006	6017	basic	len/pident 12/91.667
blastn	2	6251	6262	basic	len/pident 12/91.667
blastn	2	6832	6821	basic	len/pident 12/91.667
blastn	2	6988	6999	basic	len/pident 12/91.667
blastn	2	58	66	basic	len/pident 9/100.0
blastn	2	140	132	basic	len/pident 9/100.0
blastn	2	157	149	basic	len/pident 9/100.0
blastn	2	423	431	basic	len/pident 9/100.0
blastn	2	431	439	basic	len/pident 9/100.0
blastn	2	773	765	basic	len/pident 9/100.0
blastn	2	811	803	basic	len/pident 9/100.0
blastn	2	957	965	basic	len/pident 9/100.0
blastn	2	1103	1116	basic	len/pident 14/85.714
blastn	2	1224	1232	basic	len/pident 9/100.0
blastn	2	1305	1313	basic	len/pident 9/100.0
blastn	2	1316	1308	basic	len/pident 9/100.0
blastn	2	1468	1476	basic	len/pident 9/100.0
blastn	2	1475	1483	basic	len/pident 9/100.0
blastn	2	1516	1524	basic	len/pident 9/100.0
blastn	2	1787	1779	basic	len/pident 9/100.0
blastn	2	2274	2266	basic	len/pident 9/100.0
blastn	2	2310	2318	basic	len/pident 9/100.0
blastn	2	2335	2322	basic	len/pident 14/85.714
blastn	2	2366	2374	basic	len/pident 9/100.0
blastn	2	2375	2367	basic	len/pident 9/100.0
blastn	2	2429	2421	basic	len/pident 9/100.0
blastn	2	2459	2472	basic	len/pident 14/85.714
blastn	2	2528	2541	basic	len/pident 14/85.714
blastn	2	2637	2624	basic	len/pident 14/85.714
blastn	2	2632	2624	basic	len/pident 9/100.0
blastn	2	2838	2846	basic	len/pident 9/100.0
blastn	2	3097	3105	basic	len/pident 9/100.0
blastn	2	3114	3106	basic	len/pident 9/100.0
blastn	2	3351	3359	basic	len/pident 9/100.0
blastn	2	3392	3384	basic	len/pident 9/100.0
blastn	2	3387	3395	basic	len/pident 9/100.0
blastn	2	3727	3735	basic	len/pident 9/100.0
blastn	2	3853	3861	basic	len/pident 9/100.0
blastn	2	3937	3945	basic	len/pident 9/100.0
blastn	2	5040	5053	basic	len/pident 14/85.714
blastn	2	5211	5224	basic	len/pident 14/85.714
blastn	2	5572	5580	basic	len/pident 9/100.0
blastn	2	5577	5585	basic	len/pident 9/100.0
blastn	2	5619	5611	basic	len/pident 9/100.0
blastn	2	5723	5731	basic	len/pident 9/100.0
blastn	2	5904	5917	basic	len/pident 14/85.714
blastn	2	6095	6103	basic	len/pident 9/100.0
blastn	2	6305	6297	basic	len/pident 9/100.0
blastn	2	6392	6384	basic	len/pident 9/100.0
blastn	2	6536	6549	basic	len/pident 14/85.714
blastn	2	6792	6779	basic	len/pident 14/85.714
blastn	2	6905	6913	basic	len/pident 9/100.0
blastn	2	6952	6960	basic	len/pident 9/100.0
blastn	2	7046	7054	basic	len/pident 9/100.0
blastn	2	7150	7142	basic	len/pident 9/100.0
blastn	1	1106	1116	basic	len/pident 11/100.0
blastn	1	6294	6284	basic	len/pident 11/100.0
blastn	1	3101	3087	basic	len/pident 16/87.5
blastn	1	5642	5628	basic	len/pident 16/87.5
blastn	1	7151	7165	basic	len/pident 16/87.5
blastn	1	839	828	basic	len/pident 13/92.308
blastn	1	848	836	basic	len/pident 13/92.308
blastn	1	2365	2374	basic	len/pident 10/100.0
blastn	1	78	70	basic	len/pident 9/100.0
blastn	1	223	215	basic	len/pident 9/100.0
blastn	1	303	295	basic	len/pident 9/100.0
blastn	1	1292	1284	basic	len/pident 9/100.0
blastn	1	1380	1372	basic	len/pident 9/100.0
blastn	1	2861	2869	basic	len/pident 9/100.0
blastn	1	3124	3132	basic	len/pident 9/100.0
blastn	1	4358	4350	basic	len/pident 9/100.0
blastn	1	5997	6005	basic	len/pident 9/100.0
blastn	1	7375	7383	basic	len/pident 9/100.0
blastn	2	728	713	basic	len/pident 16/93.75
blastn	2	5795	5783	basic	len/pident 13/100.0
blastn	2	1934	1923	basic	len/pident 12/100.0
blastn	2	3709	3720	basic	len/pident 12/100.0
blastn	2	5106	5095	basic	len/pident 12/100.0
blastn	2	5491	5502	basic	len/pident 12/100.0
blastn	2	5977	5993	basic	len/pident 17/88.235
blastn	2	439	429	basic	len/pident 11/100.0
blastn	2	3059	3049	basic	len/pident 11/100.0
blastn	2	3320	3330	basic	len/pident 11/100.0
blastn	2	3336	3324	basic	len/pident 13/92.308
blastn	2	4420	4432	basic	len/pident 13/92.308
blastn	2	6131	6146	basic	len/pident 16/87.5
blastn	2	234	243	basic	len/pident 10/100.0
blastn	2	1043	1052	basic	len/pident 10/100.0
blastn	2	1873	1864	basic	len/pident 10/100.0
blastn	2	1901	1910	basic	len/pident 10/100.0
blastn	2	2402	2411	basic	len/pident 10/100.0
blastn	2	2537	2528	basic	len/pident 10/100.0
blastn	2	2910	2901	basic	len/pident 10/100.0
blastn	2	2966	2957	basic	len/pident 10/100.0
blastn	2	3399	3390	basic	len/pident 10/100.0
blastn	2	5081	5072	basic	len/pident 10/100.0
blastn	2	5284	5275	basic	len/pident 10/100.0
blastn	2	5314	5305	basic	len/pident 10/100.0
blastn	2	5477	5468	basic	len/pident 10/100.0
blastn	2	6426	6435	basic	len/pident 10/100.0
blastn	2	7054	7066	basic	len/pident 13/92.308
blastn	2	381	395	basic	len/pident 17/82.353
blastn	2	493	504	basic	len/pident 12/91.667
blastn	2	923	934	basic	len/pident 12/91.667
blastn	2	1011	1022	basic	len/pident 12/91.667
blastn	2	1381	1368	basic	len/pident 15/86.667
blastn	2	2396	2407	basic	len/pident 12/91.667
blastn	2	4079	4068	basic	len/pident 12/91.667
blastn	2	6006	6017	basic	len/pident 12/91.667
blastn	2	6832	6821	basic	len/pident 12/91.667
blastn	2	58	66	basic	len/pident 9/100.0
blastn	2	140	132	basic	len/pident 9/100.0
blastn	2	157	149	basic	len/pident 9/100.0
blastn	2	423	431	basic	len/pident 9/100.0
blastn	2	431	439	basic	len/pident 9/100.0
blastn	2	773	765	basic	len/pident 9/100.0
blastn	2	811	803	basic	len/pident 9/100.0
blastn	2	957	965	basic	len/pident 9/100.0
blastn	2	1224	1232	basic	len/pident 9/100.0
blastn	2	1305	1313	basic	len/pident 9/100.0
blastn	2	1316	1308	basic	len/pident 9/100.0
blastn	2	1468	1476	basic	len/pident 9/100.0
blastn	2	1475	1483	basic	len/pident 9/100.0
blastn	2	1516	1524	basic	len/pident 9/100.0
blastn	2	1787	1779	basic	len/pident 9/100.0
blastn	2	2274	2266	basic	len/pident 9/100.0
blastn	2	2310	2318	basic	len/pident 9/100.0
