method	exon_index	sstart	send	reason	detail
blastn	1	1990	2004	basic	len/pident 15/93.333
blastn	1	10226	10240	basic	len/pident 15/93.333
blastn	1	9157	9141	basic	len/pident 17/88.235
blastn	1	17008	16992	basic	len/pident 17/88.235
blastn	1	1266	1253	basic	len/pident 14/92.857
blastn	1	3591	3607	basic	len/pident 17/88.235
blastn	1	6801	6814	basic	len/pident 14/92.857
blastn	1	15876	15891	basic	len/pident 17/88.235
blastn	1	128	141	basic	len/pident 14/92.857
blastn	1	2366	2351	basic	len/pident 16/87.5
blastn	1	9488	9498	basic	len/pident 11/100.0
blastn	1	12880	12865	basic	len/pident 17/88.235
blastn	1	14077	14067	basic	len/pident 11/100.0
blastn	1	16162	16149	basic	len/pident 14/92.857
blastn	1	17005	16990	basic	len/pident 16/87.5
blastn	1	3255	3243	basic	len/pident 13/92.308
blastn	1	7013	7001	basic	len/pident 13/92.308
blastn	1	7151	7139	basic	len/pident 13/92.308
blastn	1	8030	8042	basic	len/pident 13/92.308
blastn	1	8665	8653	basic	len/pident 13/92.308
blastn	1	10854	10866	basic	len/pident 13/92.308
blastn	1	16468	16454	basic	len/pident 16/87.5
blastn	1	471	480	basic	len/pident 10/100.0
blastn	1	549	540	basic	len/pident 10/100.0
blastn	1	1225	1216	basic	len/pident 10/100.0
blastn	1	2376	2367	basic	len/pident 10/100.0
blastn	1	5715	5706	basic	len/pident 10/100.0
blastn	1	5914	5905	basic	len/pident 10/100.0
blastn	1	7071	7080	basic	len/pident 10/100.0
blastn	1	8810	8801	basic	len/pident 10/100.0
blastn	1	9099	9085	basic	len/pident 15/86.667
blastn	1	9444	9453	basic	len/pident 10/100.0
blastn	1	10378	10369	basic	len/pident 10/100.0
blastn	1	10465	10479	basic	len/pident 15/86.667
blastn	1	11036	11050	basic	len/pident 15/86.667
blastn	1	12139	12130	basic	len/pident 10/100.0
blastn	1	13926	13935	basic	len/pident 10/100.0
blastn	1	14794	14803	basic	len/pident 10/100.0
blastn	1	14794	14803	basic	len/pident 10/100.0
blastn	1	15687	15678	basic	len/pident 10/100.0
blastn	1	16493	16484	basic	len/pident 10/100.0
blastn	1	17297	17306	basic	len/pident 10/100.0
blastn	2	6772	6782	basic	len/pident 11/100.0
blastn	2	7217	7207	basic	len/pident 11/100.0
blastn	2	11513	11503	basic	len/pident 11/100.0
blastn	2	14724	14739	basic	len/pident 16/87.5
blastn	2	1424	1412	basic	len/pident 13/92.308
blastn	2	6396	6408	basic	len/pident 13/92.308
blastn	2	8212	8197	basic	len/pident 16/87.5
blastn	2	11520	11505	basic	len/pident 16/87.5
blastn	2	16558	16573	basic	len/pident 16/87.5
blastn	2	17322	17334	basic	len/pident 13/92.308
blastn	2	5563	5575	basic	len/pident 13/92.308
blastn	2	7935	7944	basic	len/pident 10/100.0
blastn	2	9065	9056	basic	len/pident 10/100.0
blastn	2	11337	11349	basic	len/pident 15/86.667
blastn	2	11615	11624	basic	len/pident 10/100.0
blastn	2	3136	3147	basic	len/pident 12/91.667
blastn	2	8671	8660	basic	len/pident 12/91.667
blastn	2	8993	9009	basic	len/pident 17/82.353
blastn	2	9810	9821	basic	len/pident 12/91.667
blastn	2	17375	17364	basic	len/pident 12/91.667
blastn	2	967	975	basic	len/pident 9/100.0
blastn	2	1184	1176	basic	len/pident 9/100.0
blastn	2	2166	2158	basic	len/pident 9/100.0
blastn	2	4162	4175	basic	len/pident 14/85.714
blastn	2	4234	4244	basic	len/pident 12/91.667
blastn	2	5133	5125	basic	len/pident 9/100.0
blastn	2	6357	6349	basic	len/pident 9/100.0
blastn	2	7995	7985	basic	len/pident 12/91.667
blastn	2	8712	8704	basic	len/pident 9/100.0
blastn	2	8942	8934	basic	len/pident 9/100.0
blastn	2	10943	10956	basic	len/pident 14/85.714
blastn	2	11577	11585	basic	len/pident 9/100.0
blastn	2	13697	13689	basic	len/pident 9/100.0
blastn	2	16838	16830	basic	len/pident 9/100.0
blastn	2	16893	16885	basic	len/pident 9/100.0
blastn	2	6651	6661	basic	len/pident 11/90.909
blastn	2	6741	6751	basic	len/pident 11/90.909
blastn	2	7065	7055	basic	len/pident 11/90.909
blastn	2	9399	9409	basic	len/pident 11/90.909
blastn	2	10462	10472	basic	len/pident 11/90.909
blastn	2	12715	12705	basic	len/pident 11/90.909
blastn	2	13305	13315	basic	len/pident 11/90.909
blastn	2	14152	14142	basic	len/pident 11/90.909
blastn	2	15375	15385	basic	len/pident 11/90.909
blastn	2	499	506	basic	len/pident 8/100.0
blastn	2	833	840	basic	len/pident 8/100.0
blastn	2	925	918	basic	len/pident 8/100.0
blastn	2	935	942	basic	len/pident 8/100.0
blastn	2	953	946	basic	len/pident 8/100.0
blastn	2	1556	1549	basic	len/pident 8/100.0
blastn	2	1799	1806	basic	len/pident 8/100.0
blastn	2	2004	2011	basic	len/pident 8/100.0
blastn	2	2485	2492	basic	len/pident 8/100.0
blastn	2	2817	2824	basic	len/pident 8/100.0
blastn	2	2964	2957	basic	len/pident 8/100.0
blastn	2	3067	3060	basic	len/pident 8/100.0
blastn	2	3270	3263	basic	len/pident 8/100.0
blastn	2	3797	3790	basic	len/pident 8/100.0
blastn	2	4177	4165	basic	len/pident 13/84.615
blastn	2	4651	4658	basic	len/pident 8/100.0
blastn	2	4922	4915	basic	len/pident 8/100.0
blastn	2	5179	5172	basic	len/pident 8/100.0
blastn	2	5376	5383	basic	len/pident 8/100.0
blastn	2	5738	5731	basic	len/pident 8/100.0
blastn	2	6928	6935	basic	len/pident 8/100.0
blastn	2	6974	6981	basic	len/pident 8/100.0
blastn	2	7007	7000	basic	len/pident 8/100.0
blastn	2	7072	7079	basic	len/pident 8/100.0
blastn	2	7676	7664	basic	len/pident 13/84.615
blastn	2	7682	7675	basic	len/pident 8/100.0
blastn	2	7775	7768	basic	len/pident 8/100.0
blastn	2	7847	7854	basic	len/pident 8/100.0
blastn	2	8691	8684	basic	len/pident 8/100.0
blastn	2	9441	9448	basic	len/pident 8/100.0
blastn	2	9820	9827	basic	len/pident 8/100.0
blastn	2	10854	10847	basic	len/pident 8/100.0
blastn	2	10977	10970	basic	len/pident 8/100.0
blastn	2	11038	11045	basic	len/pident 8/100.0
blastn	2	11314	11321	basic	len/pident 8/100.0
blastn	2	11381	11388	basic	len/pident 8/100.0
blastn	2	11991	11998	basic	len/pident 8/100.0
