method	exon_index	sstart	send	reason	detail
blastn	1	4084	4070	basic	len/pident 15/100.0
blastn	1	36004	35990	basic	len/pident 15/100.0
blastn	1	45187	45200	basic	len/pident 14/100.0
blastn	1	15683	15698	basic	len/pident 16/93.75
blastn	1	22898	22913	basic	len/pident 16/93.75
blastn	1	34955	34940	basic	len/pident 16/93.75
blastn	1	1641	1629	basic	len/pident 13/100.0
blastn	1	11727	11739	basic	len/pident 13/100.0
blastn	1	15146	15158	basic	len/pident 13/100.0
blastn	1	15689	15704	basic	len/pident 16/93.75
blastn	1	22441	22427	basic	len/pident 16/93.75
blastn	1	45203	45220	low_complexity	entropy<0.5 fraction
blastn	1	10374	10360	basic	len/pident 15/93.333
blastn	1	12119	12105	basic	len/pident 15/93.333
blastn	1	35997	35983	basic	len/pident 15/93.333
blastn	1	36206	36192	basic	len/pident 15/93.333
blastn	1	45188	45217	low_complexity	entropy<0.5 fraction
blastn	1	5931	5920	basic	len/pident 12/100.0
blastn	1	6970	6954	basic	len/pident 17/88.235
blastn	1	11729	11740	basic	len/pident 12/100.0
blastn	1	11730	11741	basic	len/pident 12/100.0
blastn	1	15148	15159	basic	len/pident 12/100.0
blastn	1	15149	15160	basic	len/pident 12/100.0
blastn	1	20472	20488	basic	len/pident 17/88.235
blastn	1	23254	23265	basic	len/pident 12/100.0
blastn	1	27341	27352	basic	len/pident 12/100.0
blastn	1	29077	29088	basic	len/pident 12/100.0
blastn	1	33008	32997	basic	len/pident 12/100.0
blastn	1	33304	33288	basic	len/pident 17/88.235
blastn	1	35998	35987	basic	len/pident 12/100.0
blastn	1	35999	35988	basic	len/pident 12/100.0
blastn	1	42872	42861	basic	len/pident 12/100.0
blastn	1	44707	44696	basic	len/pident 12/100.0
blastn	1	44708	44697	basic	len/pident 12/100.0
blastn	1	347	334	basic	len/pident 14/92.857
blastn	1	2634	2647	basic	len/pident 14/92.857
blastn	1	7311	7298	basic	len/pident 14/92.857
blastn	1	9979	9994	basic	len/pident 17/88.235
blastn	1	15562	15577	basic	len/pident 17/88.235
blastn	1	18829	18842	basic	len/pident 14/92.857
blastn	1	19314	19301	basic	len/pident 14/92.857
blastn	1	23206	23193	basic	len/pident 14/92.857
blastn	1	24932	24919	basic	len/pident 14/92.857
blastn	1	25034	25019	basic	len/pident 17/88.235
blastn	1	29182	29198	basic	len/pident 17/88.235
blastn	1	29187	29200	basic	len/pident 14/92.857
blastn	1	29700	29713	basic	len/pident 14/92.857
blastn	1	35994	35981	basic	len/pident 14/92.857
blastn	1	36872	36885	basic	len/pident 14/92.857
blastn	1	43412	43427	basic	len/pident 17/88.235
blastn	1	4079	4069	basic	len/pident 11/100.0
blastn	1	10555	10545	basic	len/pident 11/100.0
blastn	1	12106	12116	basic	len/pident 11/100.0
blastn	1	12366	12356	basic	len/pident 11/100.0
blastn	1	12453	12463	basic	len/pident 11/100.0
blastn	1	14426	14416	basic	len/pident 11/100.0
blastn	1	14993	14983	basic	len/pident 11/100.0
blastn	1	15274	15264	basic	len/pident 11/100.0
blastn	1	18025	18035	basic	len/pident 11/100.0
blastn	1	19789	19779	basic	len/pident 11/100.0
blastn	1	22017	22002	basic	len/pident 16/87.5
blastn	1	22605	22615	basic	len/pident 11/100.0
blastn	1	23775	23790	basic	len/pident 16/87.5
blastn	1	25710	25725	basic	len/pident 16/87.5
blastn	1	27546	27556	basic	len/pident 11/100.0
blastn	1	29282	29292	basic	len/pident 11/100.0
blastn	1	29502	29512	basic	len/pident 11/100.0
blastn	1	29664	29674	basic	len/pident 11/100.0
blastn	1	30549	30559	basic	len/pident 11/100.0
blastn	1	30650	30660	basic	len/pident 11/100.0
blastn	1	30743	30758	basic	len/pident 16/87.5
blastn	1	33391	33401	basic	len/pident 11/100.0
blastn	1	33444	33459	basic	len/pident 16/87.5
blastn	1	37141	37131	basic	len/pident 11/100.0
blastn	1	37482	37497	basic	len/pident 16/87.5
blastn	1	39821	39806	basic	len/pident 16/87.5
blastn	1	40298	40285	basic	len/pident 14/92.857
blastn	1	40693	40703	basic	len/pident 11/100.0
blastn	1	41263	41273	basic	len/pident 11/100.0
blastn	2	29210	29222	basic	len/pident 13/100.0
blastn	2	6859	6872	basic	len/pident 15/93.333
blastn	2	14546	14557	basic	len/pident 12/100.0
blastn	2	28944	28933	basic	len/pident 12/100.0
blastn	2	8852	8868	basic	len/pident 17/88.235
blastn	2	35412	35428	basic	len/pident 17/88.235
blastn	2	8276	8288	basic	len/pident 14/92.857
blastn	2	12163	12178	basic	len/pident 16/87.5
blastn	2	14892	14880	basic	len/pident 13/92.308
blastn	2	31524	31536	basic	len/pident 13/92.308
blastn	2	7273	7285	basic	len/pident 13/92.308
blastn	2	8347	8335	basic	len/pident 13/92.308
blastn	2	11819	11828	basic	len/pident 10/100.0
blastn	2	24214	24223	basic	len/pident 10/100.0
blastn	2	26141	26150	basic	len/pident 10/100.0
blastn	2	685	699	basic	len/pident 15/86.667
blastn	2	2389	2400	basic	len/pident 12/91.667
blastn	2	4880	4869	basic	len/pident 12/91.667
blastn	2	5753	5739	basic	len/pident 15/86.667
blastn	2	14751	14737	basic	len/pident 15/86.667
blastn	2	19666	19650	basic	len/pident 17/82.353
blastn	2	21198	21187	basic	len/pident 12/91.667
