exon_index	qstart	qend	sstart	send	pident	length	bitscore	evalue	evidence
1	1	578	2001	2578	100.0	578	861.0	0.0	blastn:w7;e1e2
1	36	121	29971	30051	70.33	91	32.6	0.004	blastn:w7;e1e2
1	350	427	1971	1897	70.238	84	28.1	0.086	blastn:w7;e1e2
1	32	71	32613	32566	75.0	48	28.1	0.086	blastn:w7;e1e2
1	101	150	33402	33354	74.51	51	28.1	0.086	blastn:w7;e1e2
1	119	156	41206	41239	78.947	38	28.1	0.086	blastn:w7;e1e2
1	315	353	26132	26169	76.19	42	27.4	0.24	blastn:w7;e1e2
1	134	154	2827	2809	90.476	21	26.6	0.24	blastn:w7;e1e2
1	326	409	27508	27588	66.316	95	25.9	0.67	blastn:w7;e1e2
1	45	71	28196	28168	82.759	29	25.9	0.67	blastn:w7;e1e2
1	137	151	4084	4070	100.0	15	25.1	0.67	blastn:w7;e1e2
1	40	81	10345	10295	71.154	52	25.1	0.67	blastn:w7;e1e2
1	29	66	29453	29489	76.316	38	25.1	0.67	blastn:w7;e1e2
1	308	327	29863	29882	90.0	20	25.1	0.67	blastn:w7;e1e2
1	68	116	33322	33370	70.909	55	25.1	0.67	blastn:w7;e1e2
1	137	151	36004	35990	100.0	15	25.1	0.67	blastn:w7;e1e2
1	213	231	18245	18226	90.0	20	24.4	1.9	blastn:w7;e1e2
1	49	153	41274	41177	66.071	112	24.4	1.9	blastn:w7;e1e2
1	35	70	26221	26177	71.739	46	23.6	1.9	blastn:w7;e1e2
1	138	151	45187	45200	100.0	14	23.6	1.9	blastn:w7;e1e2
1	463	497	1314	1284	75.0	36	22.9	5.3	blastn:w7;e1e2
1	289	323	2032	2068	75.676	37	22.9	5.3	blastn:w7;e1e2
1	32	68	2289	2323	75.676	37	22.9	5.3	blastn:w7;e1e2
1	127	152	9496	9471	81.481	27	22.9	5.3	blastn:w7;e1e2
1	46	61	15683	15698	93.75	16	22.9	5.3	blastn:w7;e1e2
1	51	79	22009	21982	79.31	29	22.9	5.3	blastn:w7;e1e2
1	236	251	22898	22913	93.75	16	22.9	5.3	blastn:w7;e1e2
1	463	497	26019	25989	75.0	36	22.9	5.3	blastn:w7;e1e2
1	318	346	29534	29507	80.0	30	22.9	5.3	blastn:w7;e1e2
1	468	483	34955	34940	93.75	16	22.9	5.3	blastn:w7;e1e2
1	45	57	1641	1629	100.0	13	22.2	5.3	blastn:w7;e1e2
1	448	465	2465	2448	88.889	18	22.2	5.3	blastn:w7;e1e2
1	479	500	7921	7904	81.818	22	22.2	5.3	blastn:w7;e1e2
1	317	351	11272	11304	73.684	38	22.2	5.3	blastn:w7;e1e2
1	139	151	11727	11739	100.0	13	22.2	5.3	blastn:w7;e1e2
1	139	151	15146	15158	100.0	13	22.2	5.3	blastn:w7;e1e2
1	307	321	15689	15704	93.75	16	22.2	5.3	blastn:w7;e1e2
1	3	45	22413	22460	70.588	51	22.2	5.3	blastn:w7;e1e2
1	312	327	22441	22427	93.75	16	22.2	5.3	blastn:w7;e1e2
1	128	155	26742	26715	78.571	28	22.2	5.3	blastn:w7;e1e2
1	36	66	29167	29196	77.419	31	22.2	5.3	blastn:w7;e1e2
1	128	157	37166	37196	78.788	33	22.2	5.3	blastn:w7;e1e2
1	140	157	45203	45220	88.889	18	22.2	5.3	blastn:w7;e1e2
1	418	448	2981	3019	71.795	39	21.4	15.0	blastn:w7;e1e2
1	140	154	10374	10360	93.333	15	21.4	15.0	blastn:w7;e1e2
1	368	415	11750	11794	72.0	50	21.4	15.0	blastn:w7;e1e2
1	145	159	12119	12105	93.333	15	21.4	15.0	blastn:w7;e1e2
1	535	562	19883	19912	76.667	30	21.4	15.0	blastn:w7;e1e2
1	524	542	24491	24512	81.818	22	21.4	15.0	blastn:w7;e1e2
1	159	175	26689	26706	88.889	18	21.4	15.0	blastn:w7;e1e2
1	139	170	26701	26730	73.529	34	21.4	15.0	blastn:w7;e1e2
1	140	154	35997	35983	93.333	15	21.4	15.0	blastn:w7;e1e2
1	367	381	36206	36192	93.333	15	21.4	15.0	blastn:w7;e1e2
1	264	281	39902	39886	88.889	18	21.4	15.0	blastn:w7;e1e2
1	293	315	40131	40152	82.609	23	21.4	15.0	blastn:w7;e1e2
1	122	151	45188	45217	76.667	30	21.4	15.0	blastn:w7;e1e2
1	56	74	1143	1124	85.0	20	20.7	15.0	blastn:w7;e1e2
1	286	297	5931	5920	100.0	12	20.7	15.0	blastn:w7;e1e2
1	412	428	6970	6954	88.235	17	20.7	15.0	blastn:w7;e1e2
1	540	567	8589	8617	77.419	31	20.7	15.0	blastn:w7;e1e2
1	140	151	11729	11740	100.0	12	20.7	15.0	blastn:w7;e1e2
1	140	151	11730	11741	100.0	12	20.7	15.0	blastn:w7;e1e2
1	140	151	15148	15159	100.0	12	20.7	15.0	blastn:w7;e1e2
1	140	151	15149	15160	100.0	12	20.7	15.0	blastn:w7;e1e2
1	282	305	19414	19392	80.0	25	20.7	15.0	blastn:w7;e1e2
1	129	145	20472	20488	88.235	17	20.7	15.0	blastn:w7;e1e2
1	277	288	23254	23265	100.0	12	20.7	15.0	blastn:w7;e1e2
1	140	151	27341	27352	100.0	12	20.7	15.0	blastn:w7;e1e2
1	433	444	29077	29088	100.0	12	20.7	15.0	blastn:w7;e1e2
1	51	69	31267	31286	85.0	20	20.7	15.0	blastn:w7;e1e2
1	145	166	31571	31592	81.818	22	20.7	15.0	blastn:w7;e1e2
1	139	172	32173	32135	69.048	42	20.7	15.0	blastn:w7;e1e2
1	290	301	33008	32997	100.0	12	20.7	15.0	blastn:w7;e1e2
1	47	63	33304	33288	88.235	17	20.7	15.0	blastn:w7;e1e2
1	140	151	35998	35987	100.0	12	20.7	15.0	blastn:w7;e1e2
1	140	151	35999	35988	100.0	12	20.7	15.0	blastn:w7;e1e2
1	140	151	42872	42861	100.0	12	20.7	15.0	blastn:w7;e1e2
1	141	152	44707	44696	100.0	12	20.7	15.0	blastn:w7;e1e2
1	139	150	44708	44697	100.0	12	20.7	15.0	blastn:w7;e1e2
1	427	440	347	334	92.857	14	19.9	41.0	blastn:w7;e1e2
1	55	105	664	605	68.254	63	19.9	41.0	blastn:w7;e1e2
1	12	25	2634	2647	92.857	14	19.9	41.0	blastn:w7;e1e2
1	109	135	4225	4250	77.778	27	19.9	41.0	blastn:w7;e1e2
1	4	17	7311	7298	92.857	14	19.9	41.0	blastn:w7;e1e2
1	438	462	7352	7327	77.778	27	19.9	41.0	blastn:w7;e1e2
1	282	300	8332	8314	84.211	19	19.9	41.0	blastn:w7;e1e2
1	62	78	9979	9994	88.235	17	19.9	41.0	blastn:w7;e1e2
1	303	319	15562	15577	88.235	17	19.9	41.0	blastn:w7;e1e2
1	318	336	17178	17196	84.211	19	19.9	41.0	blastn:w7;e1e2
1	55	79	17419	17440	76.923	26	19.9	41.0	blastn:w7;e1e2
1	240	253	18829	18842	92.857	14	19.9	41.0	blastn:w7;e1e2
1	437	450	19314	19301	92.857	14	19.9	41.0	blastn:w7;e1e2
1	135	148	23206	23193	92.857	14	19.9	41.0	blastn:w7;e1e2
1	394	407	24932	24919	92.857	14	19.9	41.0	blastn:w7;e1e2
1	140	156	25034	25019	88.235	17	19.9	41.0	blastn:w7;e1e2
1	281	299	27815	27833	84.211	19	19.9	41.0	blastn:w7;e1e2
1	145	169	29197	29175	80.0	25	19.9	41.0	blastn:w7;e1e2
1	87	102	29182	29198	88.235	17	19.9	41.0	blastn:w7;e1e2
1	319	332	29187	29200	92.857	14	19.9	41.0	blastn:w7;e1e2
1	554	567	29700	29713	92.857	14	19.9	41.0	blastn:w7;e1e2
1	52	70	32350	32332	84.211	19	19.9	41.0	blastn:w7;e1e2
1	1	22	33757	33780	79.167	24	19.9	41.0	blastn:w7;e1e2
1	140	153	35994	35981	92.857	14	19.9	41.0	blastn:w7;e1e2
1	340	353	36872	36885	92.857	14	19.9	41.0	blastn:w7;e1e2
1	423	443	37072	37051	81.818	22	19.9	41.0	blastn:w7;e1e2
1	323	349	38451	38476	77.778	27	19.9	41.0	blastn:w7;e1e2
1	328	354	41826	41851	77.778	27	19.9	41.0	blastn:w7;e1e2
1	255	271	43412	43427	88.235	17	19.9	41.0	blastn:w7;e1e2
1	123	151	44729	44701	75.862	29	19.9	41.0	blastn:w7;e1e2
1	429	455	357	329	74.194	31	19.2	41.0	blastn:w7;e1e2
1	140	150	4079	4069	100.0	11	19.2	41.0	blastn:w7;e1e2
1	389	399	10555	10545	100.0	11	19.2	41.0	blastn:w7;e1e2
1	148	158	12106	12116	100.0	11	19.2	41.0	blastn:w7;e1e2
1	338	348	12366	12356	100.0	11	19.2	41.0	blastn:w7;e1e2
1	166	176	12453	12463	100.0	11	19.2	41.0	blastn:w7;e1e2
1	357	367	14426	14416	100.0	11	19.2	41.0	blastn:w7;e1e2
1	476	486	14993	14983	100.0	11	19.2	41.0	blastn:w7;e1e2
1	391	401	15274	15264	100.0	11	19.2	41.0	blastn:w7;e1e2
1	306	331	16528	16503	76.923	26	19.2	41.0	blastn:w7;e1e2
1	410	420	18025	18035	100.0	11	19.2	41.0	blastn:w7;e1e2
1	147	157	19789	19779	100.0	11	19.2	41.0	blastn:w7;e1e2
1	30	60	21469	21500	73.529	34	19.2	41.0	blastn:w7;e1e2
1	287	302	22017	22002	87.5	16	19.2	41.0	blastn:w7;e1e2
1	477	487	22605	22615	100.0	11	19.2	41.0	blastn:w7;e1e2
1	359	374	23775	23790	87.5	16	19.2	41.0	blastn:w7;e1e2
1	105	120	25710	25725	87.5	16	19.2	41.0	blastn:w7;e1e2
1	44	54	27546	27556	100.0	11	19.2	41.0	blastn:w7;e1e2
1	315	340	29000	29025	76.923	26	19.2	41.0	blastn:w7;e1e2
1	529	539	29282	29292	100.0	11	19.2	41.0	blastn:w7;e1e2
1	142	152	29502	29512	100.0	11	19.2	41.0	blastn:w7;e1e2
1	444	454	29664	29674	100.0	11	19.2	41.0	blastn:w7;e1e2
1	147	157	30549	30559	100.0	11	19.2	41.0	blastn:w7;e1e2
1	1	11	30650	30660	100.0	11	19.2	41.0	blastn:w7;e1e2
1	246	261	30743	30758	87.5	16	19.2	41.0	blastn:w7;e1e2
1	394	404	33391	33401	100.0	11	19.2	41.0	blastn:w7;e1e2
1	324	339	33444	33459	87.5	16	19.2	41.0	blastn:w7;e1e2
1	220	230	37141	37131	100.0	11	19.2	41.0	blastn:w7;e1e2
1	217	232	37482	37497	87.5	16	19.2	41.0	blastn:w7;e1e2
1	148	161	39821	39806	87.5	16	19.2	41.0	blastn:w7;e1e2
1	43	55	40298	40285	92.857	14	19.2	41.0	blastn:w7;e1e2
1	85	95	40693	40703	100.0	11	19.2	41.0	blastn:w7;e1e2
1	291	301	41263	41273	100.0	11	19.2	41.0	blastn:w7;e1e2
2	1	94	6725	6818	100.0	94	142.0	3.69e-37	blastn:w7;e1e2
2	6	73	15975	15907	73.611	72	34.0	0.000167	blastn:w7;e1e2
2	50	75	10400	10423	84.615	26	25.1	0.081	blastn:w7;e1e2
2	4	34	6802	6830	78.125	32	24.4	0.23	blastn:w7;e1e2
