exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	288	2001	2288	100.0	288	exon	CDS
1	65	260	2260	2065	64.486	214	exon	intron
1	97	135	2500	2462	82.927	41	exon	intron
1	141	260	2578	2467	67.48	123	exon	intron
1	201	262	2065	2132	72.857	70	exon	CDS
1	65	132	2201	2262	72.464	69	exon	CDS
1	91	143	2000	2049	72.727	55	exon	exon
1	212	257	2095	2146	73.077	52	exon	CDS
1	95	146	2212	2257	73.077	52	exon	CDS
1	128	214	2695	2796	65.421	107	exon	intron
1	174	198	1954	1929	85.185	27	exon	intron
1	3	49	2094	2143	73.077	52	exon	CDS
1	68	121	2388	2435	73.214	56	exon	intron
1	87	133	2725	2672	70.909	55	exon	intron
1	66	106	2106	2066	72.727	44	exon	intron
1	21	43	1698	1722	80.0	25	exon	intron
1	75	140	1796	1872	67.089	79	exon	intron
1	176	207	2400	2367	75.0	36	exon	intron
1	181	262	2026	2129	65.094	106	exon	CDS
1	26	129	2181	2262	65.094	106	exon	CDS
1	269	287	19614	19596	84.211	19	exon	intron
1	63	84	1919	1942	79.167	24	exon	intron
1	94	111	1935	1952	83.333	18	exon	intron
1	245	264	2092	2108	80.0	20	exon	CDS
1	92	108	2245	2264	80.0	20	exon	CDS
1	264	282	27503	27521	78.947	19	exon	intron
2	1	64	6098	6161	100.0	64	exon	CDS
2	9	34	3351	3379	75.862	29	exon	intron
2	31	49	26780	26763	84.211	19	exon	intron
2	5	22	11376	11392	83.333	18	exon	intron
2	33	49	23923	23906	83.333	18	exon	intron
2	2	18	12324	12305	80.0	20	exon	intron
2	2	30	17956	17990	71.429	35	exon	intron
3	1	34	7889	7922	100.0	34	exon	CDS
3	8	31	24366	24389	80.769	26	exon	intron
3	13	34	3244	3222	78.261	23	exon	intron
3	18	34	4541	4524	83.333	18	exon	intron
3	6	25	345	322	75.0	24	exon	intron
3	3	22	20185	20161	76.0	25	exon	intron
3	1	19	9381	9359	73.913	23	exon	intron
3	9	25	20746	20729	77.778	18	exon	intron
