method	exon_index	sstart	send	reason	detail
blastn	1	2694	2710	basic	len/pident 17/88.235
blastn	1	1998	1988	basic	len/pident 11/100.0
blastn	1	3355	3345	basic	len/pident 11/100.0
blastn	1	3845	3855	basic	len/pident 11/100.0
blastn	1	4695	4705	basic	len/pident 11/100.0
blastn	1	5383	5398	basic	len/pident 16/87.5
blastn	1	5588	5573	basic	len/pident 16/87.5
blastn	1	7566	7551	basic	len/pident 17/88.235
blastn	1	848	860	basic	len/pident 13/92.308
blastn	1	7814	7802	basic	len/pident 13/92.308
blastn	1	302	288	basic	len/pident 15/86.667
blastn	1	642	656	basic	len/pident 15/86.667
blastn	1	917	926	basic	len/pident 10/100.0
blastn	1	3613	3624	basic	len/pident 13/92.308
blastn	1	4147	4138	basic	len/pident 10/100.0
blastn	1	5509	5518	basic	len/pident 10/100.0
blastn	1	5855	5869	basic	len/pident 15/86.667
blastn	1	6763	6772	basic	len/pident 10/100.0
blastn	1	240	229	basic	len/pident 12/91.667
blastn	1	391	405	basic	len/pident 15/86.667
blastn	1	596	585	basic	len/pident 12/91.667
blastn	1	1760	1746	basic	len/pident 15/86.667
blastn	1	2635	2621	basic	len/pident 15/86.667
blastn	1	3432	3445	basic	len/pident 15/86.667
blastn	1	3801	3790	basic	len/pident 12/91.667
blastn	1	5428	5439	basic	len/pident 12/91.667
blastn	1	1298	1290	basic	len/pident 9/100.0
blastn	1	1420	1428	basic	len/pident 9/100.0
blastn	1	2546	2554	basic	len/pident 9/100.0
blastn	1	2780	2772	basic	len/pident 9/100.0
blastn	1	3096	3088	basic	len/pident 9/100.0
blastn	1	4757	4765	basic	len/pident 9/100.0
blastn	1	5079	5071	basic	len/pident 9/100.0
blastn	1	5226	5234	basic	len/pident 9/100.0
blastn	1	5299	5307	basic	len/pident 9/100.0
blastn	1	6241	6249	basic	len/pident 9/100.0
blastn	1	6377	6369	basic	len/pident 9/100.0
blastn	1	6403	6411	basic	len/pident 9/100.0
blastn	1	6531	6523	basic	len/pident 9/100.0
blastn	1	6538	6546	basic	len/pident 9/100.0
blastn	1	6631	6623	basic	len/pident 9/100.0
blastn	1	6637	6645	basic	len/pident 9/100.0
blastn	1	6832	6824	basic	len/pident 9/100.0
blastn	1	6901	6893	basic	len/pident 9/100.0
blastn	1	7495	7508	basic	len/pident 14/85.714
blastn	1	7763	7771	basic	len/pident 9/100.0
blastn	1	7891	7883	basic	len/pident 9/100.0
blastn	2	4418	4434	basic	len/pident 17/88.235
blastn	2	8166	8154	basic	len/pident 14/92.857
blastn	2	2143	2132	basic	len/pident 13/92.308
blastn	2	4612	4624	basic	len/pident 15/86.667
blastn	2	4769	4778	basic	len/pident 10/100.0
blastn	2	6979	6988	basic	len/pident 10/100.0
blastn	2	1964	1978	basic	len/pident 17/82.353
blastn	2	2180	2167	basic	len/pident 15/86.667
blastn	2	4206	4217	basic	len/pident 12/91.667
blastn	2	4952	4968	basic	len/pident 17/82.353
blastn	2	8215	8202	basic	len/pident 15/86.667
blastn	2	307	315	basic	len/pident 9/100.0
blastn	2	1527	1535	basic	len/pident 9/100.0
blastn	2	2403	2411	basic	len/pident 9/100.0
blastn	2	3449	3460	basic	len/pident 14/85.714
blastn	2	3554	3569	basic	len/pident 16/81.25
blastn	2	5327	5316	basic	len/pident 12/91.667
blastn	2	5400	5392	basic	len/pident 9/100.0
blastn	2	5418	5407	basic	len/pident 12/91.667
blastn	2	5473	5465	basic	len/pident 9/100.0
blastn	2	6761	6769	basic	len/pident 9/100.0
blastn	2	6882	6895	basic	len/pident 17/82.353
blastn	2	6974	6966	basic	len/pident 9/100.0
blastn	2	45	35	basic	len/pident 11/90.909
blastn	2	1026	1016	basic	len/pident 11/90.909
blastn	2	3821	3831	basic	len/pident 11/90.909
blastn	2	4490	4505	basic	len/pident 16/81.25
blastn	2	4578	4565	basic	len/pident 14/85.714
blastn	2	5444	5432	basic	len/pident 14/85.714
blastn	2	5500	5510	basic	len/pident 11/90.909
blastn	2	6252	6264	basic	len/pident 14/85.714
blastn	2	6352	6342	basic	len/pident 11/90.909
blastn	2	262	269	basic	len/pident 8/100.0
blastn	2	1249	1237	basic	len/pident 13/84.615
blastn	2	1944	1935	basic	len/pident 11/90.909
blastn	2	2050	2057	basic	len/pident 8/100.0
blastn	2	2474	2467	basic	len/pident 8/100.0
blastn	2	2643	2636	basic	len/pident 8/100.0
blastn	2	2788	2798	basic	len/pident 11/90.909
blastn	2	2828	2821	basic	len/pident 8/100.0
blastn	2	2978	2967	basic	len/pident 14/85.714
blastn	2	3133	3126	basic	len/pident 8/100.0
blastn	2	3356	3363	basic	len/pident 8/100.0
blastn	2	3363	3370	basic	len/pident 8/100.0
blastn	2	4182	4189	basic	len/pident 8/100.0
blastn	2	4361	4368	basic	len/pident 8/100.0
blastn	2	4976	4983	basic	len/pident 8/100.0
blastn	2	4997	4990	basic	len/pident 8/100.0
blastn	2	5371	5364	basic	len/pident 8/100.0
blastn	2	5570	5580	basic	len/pident 11/90.909
blastn	2	5892	5902	basic	len/pident 11/90.909
blastn	2	6144	6137	basic	len/pident 8/100.0
blastn	2	6199	6192	basic	len/pident 8/100.0
blastn	2	6281	6288	basic	len/pident 8/100.0
blastn	2	6546	6539	basic	len/pident 8/100.0
blastn	2	6642	6633	basic	len/pident 11/90.909
blastn	2	6697	6704	basic	len/pident 8/100.0
blastn	2	6987	6980	basic	len/pident 8/100.0
blastn	2	7259	7252	basic	len/pident 8/100.0
blastn	2	7328	7335	basic	len/pident 8/100.0
blastn	2	7478	7471	basic	len/pident 8/100.0
blastn	2	8127	8134	basic	len/pident 8/100.0
blastn	2	1267	1276	basic	len/pident 10/90.0
blastn	2	2254	2245	basic	len/pident 10/90.0
blastn	2	4313	4325	basic	len/pident 15/80.0
blastn	2	4497	4509	basic	len/pident 15/80.0
blastn	2	4818	4806	basic	len/pident 13/84.615
blastn	2	4819	4810	basic	len/pident 10/90.0
blastn	2	5930	5944	basic	len/pident 16/81.25
blastn	2	6016	6025	basic	len/pident 10/90.0
blastn	2	7214	7202	basic	len/pident 15/80.0
blastn	2	15	21	basic	len/pident 7/100.0
blastn	2	18	24	basic	len/pident 7/100.0
blastn	2	162	156	basic	len/pident 7/100.0
blastn	2	266	272	basic	len/pident 7/100.0
blastn	2	617	611	basic	len/pident 7/100.0
blastn	2	892	886	basic	len/pident 7/100.0
blastn	2	1053	1047	basic	len/pident 7/100.0
blastn	2	1059	1065	basic	len/pident 7/100.0
blastn	2	1286	1292	basic	len/pident 7/100.0
blastn	2	1328	1334	basic	len/pident 7/100.0
blastn	2	1348	1342	basic	len/pident 7/100.0
blastn	2	1342	1348	basic	len/pident 7/100.0
blastn	2	1443	1449	basic	len/pident 7/100.0
blastn	2	1473	1479	basic	len/pident 7/100.0
blastn	2	1630	1636	basic	len/pident 7/100.0
blastn	2	1766	1760	basic	len/pident 7/100.0
blastn	2	1835	1841	basic	len/pident 7/100.0
blastn	2	2047	2041	basic	len/pident 7/100.0
blastn	2	2262	2256	basic	len/pident 7/100.0
blastn	2	2277	2283	basic	len/pident 7/100.0
blastn	2	2390	2384	basic	len/pident 7/100.0
blastn	2	2436	2442	basic	len/pident 7/100.0
blastn	2	2467	2461	basic	len/pident 7/100.0
blastn	2	2784	2790	basic	len/pident 7/100.0
blastn	2	2837	2831	basic	len/pident 7/100.0
blastn	2	2854	2848	basic	len/pident 7/100.0
blastn	2	2943	2937	basic	len/pident 7/100.0
blastn	2	2964	2970	basic	len/pident 7/100.0
blastn	2	3114	3120	basic	len/pident 7/100.0
blastn	2	3198	3192	basic	len/pident 7/100.0
blastn	2	3198	3204	basic	len/pident 7/100.0
blastn	2	3394	3388	basic	len/pident 7/100.0
blastn	2	3405	3411	basic	len/pident 7/100.0
blastn	2	3476	3482	basic	len/pident 7/100.0
blastn	2	3800	3806	basic	len/pident 7/100.0
blastn	2	3828	3834	basic	len/pident 7/100.0
blastn	2	3883	3889	basic	len/pident 7/100.0
blastn	2	3993	3987	basic	len/pident 7/100.0
blastn	2	4055	4049	basic	len/pident 7/100.0
blastn	2	4076	4082	basic	len/pident 7/100.0
blastn	2	4230	4224	basic	len/pident 7/100.0
blastn	2	4277	4283	basic	len/pident 7/100.0
blastn	2	4331	4337	basic	len/pident 7/100.0
blastn	2	4451	4457	basic	len/pident 7/100.0
blastn	2	4453	4459	basic	len/pident 7/100.0
blastn	2	4492	4498	basic	len/pident 7/100.0
blastn	2	4566	4572	basic	len/pident 7/100.0
blastn	2	4635	4629	basic	len/pident 7/100.0
blastn	2	4740	4746	basic	len/pident 7/100.0
blastn	2	4792	4798	basic	len/pident 7/100.0
blastn	2	4794	4800	basic	len/pident 7/100.0
blastn	2	4816	4810	basic	len/pident 7/100.0
blastn	2	4926	4920	basic	len/pident 7/100.0
blastn	2	5174	5168	basic	len/pident 7/100.0
blastn	2	5196	5190	basic	len/pident 7/100.0
blastn	2	5260	5266	basic	len/pident 7/100.0
blastn	2	5364	5370	basic	len/pident 7/100.0
blastn	2	5418	5424	basic	len/pident 7/100.0
blastn	2	5442	5448	basic	len/pident 7/100.0
blastn	2	5473	5479	basic	len/pident 7/100.0
blastn	2	5560	5566	basic	len/pident 7/100.0
blastn	2	5572	5578	basic	len/pident 7/100.0
blastn	2	5587	5593	basic	len/pident 7/100.0
blastn	2	5676	5682	basic	len/pident 7/100.0
blastn	2	5787	5793	basic	len/pident 7/100.0
blastn	2	5877	5871	basic	len/pident 7/100.0
blastn	2	5904	5910	basic	len/pident 7/100.0
blastn	2	5924	5930	basic	len/pident 7/100.0
blastn	2	5968	5974	basic	len/pident 7/100.0
blastn	2	6054	6060	basic	len/pident 7/100.0
blastn	2	6105	6111	basic	len/pident 7/100.0
blastn	2	6178	6172	basic	len/pident 7/100.0
blastn	2	6215	6209	basic	len/pident 7/100.0
blastn	2	6283	6277	basic	len/pident 7/100.0
blastn	2	6419	6413	basic	len/pident 7/100.0
blastn	2	6457	6451	basic	len/pident 7/100.0
blastn	2	6465	6471	basic	len/pident 7/100.0
blastn	2	6473	6479	basic	len/pident 7/100.0
blastn	2	6510	6516	basic	len/pident 7/100.0
blastn	2	6601	6607	basic	len/pident 7/100.0
blastn	2	6803	6809	basic	len/pident 7/100.0
blastn	2	6835	6841	basic	len/pident 7/100.0
blastn	2	6883	6877	basic	len/pident 7/100.0
blastn	2	6958	6952	basic	len/pident 7/100.0
blastn	2	7089	7095	basic	len/pident 7/100.0
blastn	2	7116	7110	basic	len/pident 7/100.0
blastn	2	7334	7328	basic	len/pident 7/100.0
blastn	2	7340	7334	basic	len/pident 7/100.0
blastn	2	7424	7418	basic	len/pident 7/100.0
blastn	2	7427	7421	basic	len/pident 7/100.0
blastn	2	7592	7598	basic	len/pident 7/100.0
blastn	2	7625	7631	basic	len/pident 7/100.0
blastn	2	7670	7676	basic	len/pident 7/100.0
blastn	2	7678	7672	basic	len/pident 7/100.0
blastn	2	7808	7814	basic	len/pident 7/100.0
blastn	2	7824	7818	basic	len/pident 7/100.0
blastn	2	7939	7945	basic	len/pident 7/100.0
blastn	2	8133	8127	basic	len/pident 7/100.0
blastn	2	8197	8203	basic	len/pident 7/100.0
blastn	2	8303	8297	basic	len/pident 7/100.0
blastn	3	3128	3118	basic	len/pident 11/100.0
blastn	3	4206	4218	basic	len/pident 14/92.857
blastn	3	8114	8126	basic	len/pident 13/92.308
blastn	3	212	198	basic	len/pident 15/86.667
blastn	3	1022	1031	basic	len/pident 10/100.0
blastn	3	4192	4180	basic	len/pident 13/92.308
blastn	3	4431	4422	basic	len/pident 10/100.0
blastn	3	6900	6909	basic	len/pident 10/100.0
blastn	3	7351	7337	basic	len/pident 15/86.667
blastn	3	44	30	basic	len/pident 15/86.667
blastn	3	285	274	basic	len/pident 12/91.667
blastn	3	1022	1035	basic	len/pident 15/86.667
blastn	3	3205	3219	basic	len/pident 15/86.667
blastn	3	3485	3496	basic	len/pident 12/91.667
blastn	3	4209	4220	basic	len/pident 12/91.667
blastn	3	5877	5866	basic	len/pident 12/91.667
blastn	3	6148	6159	basic	len/pident 12/91.667
blastn	3	1553	1542	basic	len/pident 12/91.667
blastn	3	2743	2735	basic	len/pident 9/100.0
blastn	3	3039	3027	basic	len/pident 15/86.667
blastn	3	6191	6176	basic	len/pident 16/81.25
blastn	3	6310	6302	basic	len/pident 9/100.0
blastn	3	6607	6599	basic	len/pident 9/100.0
blastn	3	6778	6770	basic	len/pident 9/100.0
blastn	3	7722	7714	basic	len/pident 9/100.0
blastn	3	1469	1479	basic	len/pident 11/90.909
blastn	3	2147	2160	basic	len/pident 14/85.714
blastn	3	2798	2788	basic	len/pident 11/90.909
blastn	3	3461	3446	basic	len/pident 16/81.25
blastn	3	4749	4759	basic	len/pident 11/90.909
blastn	3	5804	5814	basic	len/pident 11/90.909
blastn	3	6633	6623	basic	len/pident 11/90.909
blastn	3	231	238	basic	len/pident 8/100.0
blastn	3	340	347	basic	len/pident 8/100.0
blastn	3	469	462	basic	len/pident 8/100.0
blastn	3	818	825	basic	len/pident 8/100.0
blastn	3	2278	2285	basic	len/pident 8/100.0
blastn	3	2692	2699	basic	len/pident 8/100.0
blastn	3	2742	2735	basic	len/pident 8/100.0
blastn	3	2833	2840	basic	len/pident 8/100.0
blastn	3	3151	3158	basic	len/pident 8/100.0
blastn	3	3354	3361	basic	len/pident 8/100.0
blastn	3	3486	3493	basic	len/pident 8/100.0
blastn	3	3521	3514	basic	len/pident 8/100.0
blastn	3	3569	3562	basic	len/pident 8/100.0
blastn	3	3906	3894	basic	len/pident 13/84.615
blastn	3	3930	3923	basic	len/pident 8/100.0
blastn	3	4034	4027	basic	len/pident 8/100.0
