exon_index	qstart	qend	sstart	send	pident	length	bitscore	evalue	evidence
1	1	463	2001	2463	100.0	463	690.0	0.0	blastn:w7;e1e2
1	376	410	7606	7570	76.923	39	25.9	0.098	blastn:w7;e1e2
1	130	163	1892	1860	75.676	37	23.6	0.28	blastn:w7;e1e2
1	333	353	2223	2243	86.364	22	22.9	0.77	blastn:w7;e1e2
1	223	243	2333	2353	86.364	22	22.9	0.77	blastn:w7;e1e2
1	124	140	2694	2710	88.235	17	20.7	2.2	blastn:w7;e1e2
1	128	154	7100	7078	77.778	27	20.7	2.2	blastn:w7;e1e2
1	14	48	7378	7421	70.455	44	20.7	2.2	blastn:w7;e1e2
1	385	425	1888	1923	70.732	41	19.9	6.0	blastn:w7;e1e2
1	342	352	1998	1988	100.0	11	19.2	6.0	blastn:w7;e1e2
1	179	189	3355	3345	100.0	11	19.2	6.0	blastn:w7;e1e2
1	394	411	3781	3799	84.211	19	19.2	6.0	blastn:w7;e1e2
1	112	122	3845	3855	100.0	11	19.2	6.0	blastn:w7;e1e2
1	183	212	4672	4701	75.0	32	19.2	6.0	blastn:w7;e1e2
1	1	11	4695	4705	100.0	11	19.2	6.0	blastn:w7;e1e2
1	32	47	5383	5398	87.5	16	19.2	6.0	blastn:w7;e1e2
1	376	391	5588	5573	87.5	16	19.2	6.0	blastn:w7;e1e2
1	382	406	5982	5958	77.778	27	19.2	6.0	blastn:w7;e1e2
1	153	180	6445	6467	75.0	28	19.2	6.0	blastn:w7;e1e2
1	332	347	7566	7551	88.235	17	19.2	6.0	blastn:w7;e1e2
1	80	92	848	860	92.308	13	18.4	17.0	blastn:w7;e1e2
1	132	169	2570	2527	70.455	44	18.4	17.0	blastn:w7;e1e2
1	182	212	4351	4381	72.727	33	18.4	17.0	blastn:w7;e1e2
1	25	45	6120	6139	80.952	21	18.4	17.0	blastn:w7;e1e2
1	183	200	7727	7744	83.333	18	18.4	17.0	blastn:w7;e1e2
1	334	346	7814	7802	92.308	13	18.4	17.0	blastn:w7;e1e2
1	130	147	7941	7958	83.333	18	18.4	17.0	blastn:w7;e1e2
1	182	196	302	288	86.667	15	17.7	17.0	blastn:w7;e1e2
1	238	252	642	656	86.667	15	17.7	17.0	blastn:w7;e1e2
1	54	63	917	926	100.0	10	17.7	17.0	blastn:w7;e1e2
1	368	401	2224	2251	71.429	35	17.7	17.0	blastn:w7;e1e2
1	224	251	2368	2401	71.429	35	17.7	17.0	blastn:w7;e1e2
1	73	85	3613	3624	92.308	13	17.7	17.0	blastn:w7;e1e2
1	232	241	4147	4138	100.0	10	17.7	17.0	blastn:w7;e1e2
1	179	201	4325	4346	78.261	23	17.7	17.0	blastn:w7;e1e2
1	226	235	5509	5518	100.0	10	17.7	17.0	blastn:w7;e1e2
1	388	402	5855	5869	86.667	15	17.7	17.0	blastn:w7;e1e2
1	436	445	6763	6772	100.0	10	17.7	17.0	blastn:w7;e1e2
