exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	101	2001	2101	100.0	101	exon	CDS
1	39	60	3168	3187	81.818	22	exon	intron
1	6	25	1668	1688	80.952	21	exon	intron
1	11	28	3354	3371	84.211	19	exon	intron
1	52	70	1216	1195	77.273	22	exon	intron
1	1	19	1674	1696	78.261	23	exon	intron
1	22	76	1240	1296	68.254	63	exon	intron
1	1	25	7122	7147	75.0	28	exon	intron
1	39	57	1287	1302	78.947	19	exon	intron
1	75	95	1980	1998	76.19	21	exon	intron
1	34	60	2153	2181	70.968	31	exon	intron
1	4	23	2906	2926	76.19	21	exon	intron
1	4	23	7328	7348	77.273	22	exon	intron
1	42	61	5771	5790	76.19	21	exon	exon
2	1	132	3824	3955	100.0	132	exon	CDS
2	100	125	3185	3211	82.143	28	exon	intron
2	77	103	1717	1742	79.31	29	exon	intron
2	19	56	7800	7844	71.739	46	exon	intron
2	104	128	1648	1671	76.923	26	exon	intron
2	111	127	6256	6238	84.211	19	exon	intron
2	84	122	7530	7570	70.455	44	exon	intron
2	65	106	2365	2330	69.767	43	exon	intron
2	82	128	3272	3319	68.627	51	exon	intron
2	18	37	5073	5091	80.0	20	exon	intron
2	6	24	1419	1401	78.947	19	exon	intron
2	11	34	3525	3501	74.074	27	exon	intron
2	69	116	5856	5901	66.667	51	exon	exon
2	4	25	6041	6063	75.0	24	exon	exon
2	113	132	4794	4810	75.0	20	exon	intron
2	59	77	6984	7006	73.913	23	exon	intron
2	32	46	23	6	77.778	18	exon	intron
2	9	28	836	817	76.19	21	exon	intron
2	10	36	2768	2793	71.429	28	exon	intron
2	70	92	3417	3398	73.913	23	exon	intron
2	111	127	5724	5707	77.778	18	exon	intron
3	1	152	4388	4539	100.0	152	exon	CDS
3	19	35	7154	7171	88.889	18	exon	intron
3	43	69	4045	4070	78.571	28	exon	intron
3	28	56	5760	5733	74.194	31	exon	intron
3	100	122	5886	5908	78.261	23	exon	exon
3	98	117	3187	3206	80.952	21	exon	intron
3	109	127	3994	4015	77.273	22	exon	intron
3	20	41	5684	5665	78.261	23	exon	intron
3	22	41	7866	7850	80.0	20	exon	intron
3	53	73	8272	8252	76.19	21	exon	intron
4	1	1259	5127	6385	100.0	1259	exon	CDS
4	1077	1111	3219	3181	76.923	39	exon	intron
4	918	946	1524	1552	78.125	32	exon	intron
4	1160	1196	6120	6087	74.359	39	exon	intron
4	961	994	6322	6286	74.359	39	exon	intron
4	743	767	7851	7877	82.143	28	exon	intron
4	856	910	3405	3361	70.909	55	exon	intron
4	977	1010	4719	4684	73.684	38	exon	intron
4	748	768	5388	5409	86.364	22	exon	CDS
4	262	283	5874	5894	86.364	22	exon	exon
4	847	883	1382	1412	75.676	37	exon	intron
4	429	446	5409	5427	89.474	19	exon	CDS
4	283	301	5555	5572	89.474	19	exon	exon
4	317	360	7261	7298	71.739	46	exon	intron
4	1055	1074	1313	1293	85.714	21	exon	intron
4	840	897	7441	7382	69.231	65	exon	intron
4	439	476	7436	7480	71.739	46	exon	intron
4	969	985	787	770	88.889	18	exon	intron
4	1079	1100	2984	3006	82.609	23	exon	intron
4	620	637	5330	5346	88.889	18	exon	CDS
4	204	220	5746	5763	88.889	18	exon	exon
4	743	785	3357	3410	68.519	54	exon	intron
4	645	669	5573	5596	80.769	26	exon	exon
4	447	470	5771	5795	80.769	26	exon	exon
4	758	779	7665	7644	82.609	23	exon	intron
4	1101	1124	3444	3467	80.0	25	exon	intron
4	433	467	3812	3781	72.222	36	exon	intron
4	426	459	6504	6470	73.684	38	exon	intron
4	1056	1116	6620	6568	67.188	64	exon	intron
4	697	719	6793	6817	80.0	25	exon	intron
4	1128	1150	7456	7484	75.862	29	exon	intron
4	88	111	3659	3679	79.167	24	exon	intron
4	855	905	7361	7315	67.273	55	exon	intron
4	985	1004	1479	1455	76.0	25	exon	intron
4	760	782	4487	4509	78.261	23	exon	CDS
4	81	98	7877	7860	83.333	18	exon	intron
4	260	277	8181	8198	83.333	18	exon	intron
4	549	566	2464	2480	83.333	18	exon	intron
4	36	60	4714	4738	76.0	25	exon	intron
