1	1452	2001	3452	100.000	1452	2160	0.0	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
307	385	2385	2307	70.000	80	31.1	0.033	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
952	1099	3100	2951	66.242	157	30.3	0.093	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1250	1273	43665	43643	87.500	24	26.6	0.73	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
190	217	7565	7592	80.000	30	23.6	5.8	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
532	558	23489	23514	81.481	27	23.6	5.8	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
203	231	26410	26386	79.310	29	23.6	5.8	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1230	1243	41116	41103	100.000	14	23.6	5.8	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
502	525	42730	42711	83.333	24	23.6	5.8	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
334	359	8652	8677	81.481	27	22.9	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
414	432	11148	11168	85.714	21	22.9	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
918	952	12571	12603	75.000	36	22.9	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
912	935	21175	21195	83.333	24	22.9	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
905	920	40539	40524	93.750	16	22.9	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
292	304	4810	4798	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
292	304	4801	4813	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
882	894	5314	5326	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
891	906	8237	8254	88.889	18	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
340	357	19325	19308	88.889	18	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
148	160	19846	19858	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
713	725	28497	28485	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
420	432	33832	33820	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1258	1270	34839	34827	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
729	744	42142	42128	93.750	16	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
766	778	45370	45382	100.000	13	22.2	16	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
676	695	3738	3721	85.000	20	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1326	1340	8052	8038	93.333	15	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
349	368	8742	8723	85.000	20	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
551	565	10880	10866	93.333	15	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
363	377	18254	18240	93.333	15	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
183	217	18872	18906	75.676	37	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
690	704	26515	26501	93.333	15	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
992	1006	35116	35102	93.333	15	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1147	1166	35917	35898	85.000	20	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1409	1425	37555	37538	88.889	18	21.4	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
462	478	764	748	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
625	636	5098	5109	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
684	700	5697	5713	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
792	808	14545	14561	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
535	549	15235	15222	93.333	15	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
581	592	17364	17375	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1347	1358	17430	17441	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1076	1092	21607	21591	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
850	861	22538	22549	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
884	895	24506	24517	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1142	1163	27111	27090	81.818	22	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1052	1073	31900	31921	81.818	22	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1325	1336	32340	32351	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
79	95	34402	34416	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
615	636	37510	37489	81.818	22	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1288	1309	39427	39448	81.818	22	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
912	923	44056	44045	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
533	549	44876	44860	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
359	375	48440	48424	88.235	17	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
350	361	49810	49821	100.000	12	20.7	45	Exon_01|rel=2001-3452|len=1452	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
1	125	4906	5030	100.000	125	188	8.51e-51	Exon_02|rel=4906-5030|len=125	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
74	105	44064	44093	76.471	34	23.6	0.38	Exon_02|rel=4906-5030|len=125	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
44	74	42542	42514	77.419	31	21.4	3.0	Exon_02|rel=4906-5030|len=125	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
14	33	17263	17245	85.000	20	20.7	3.0	Exon_02|rel=4906-5030|len=125	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
31	55	16306	16328	80.000	25	19.9	8.4	Exon_02|rel=4906-5030|len=125	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
19	59	16595	16560	71.429	42	19.9	8.4	Exon_02|rel=4906-5030|len=125	NC_006088.5:169348489-169401732|strand=-|gene=LCP1
