1	137	2001	2137	100.000	137	206	6.29e-56	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
27	136	1739	1623	68.333	120	34.8	4.88e-04	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
5	133	1440	1294	65.385	156	31.1	0.004	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
3	54	2118	2168	76.364	55	31.1	0.004	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
7	62	1903	1964	71.212	66	30.3	0.011	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
9	46	2158	2196	78.049	41	26.6	0.084	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
5	38	1855	1827	77.143	35	24.4	0.66	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
96	118	31131	31154	83.333	24	22.9	1.8	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
53	94	1982	1938	72.917	48	22.2	1.8	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
35	54	37904	37924	85.714	21	22.2	1.8	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
29	54	1881	1904	80.769	26	21.4	5.2	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
31	46	1879	1895	88.235	17	19.9	15	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
117	137	2350	2329	82.609	23	19.9	15	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
3	137	2134	2008	63.758	149	19.2	15	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
32	52	17201	17181	80.952	21	19.2	15	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
95	105	64625	64615	100.000	11	19.2	15	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
18	30	717	729	92.308	13	18.4	41	Exon_01|rel=2001-2137|len=137	NC_006095.5:4544294-4627309|strand=+|gene=NOTCH2
