exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	124	2001	2124	100.0	124	exon	exon
1	3	32	2240	2271	78.788	33	exon	intron
1	89	112	2783	2762	83.333	24	exon	intron
1	23	41	3307	3325	89.474	19	exon	intron
1	1	48	6590	6543	71.154	52	exon	intron
1	2	19	3871	3854	88.889	18	exon	intron
1	60	98	1426	1459	72.5	40	exon	intron
1	37	67	4671	4701	75.758	33	exon	intron
1	83	109	8893	8920	76.667	30	exon	intron
1	36	70	1117	1084	73.684	38	exon	intron
1	1	19	4967	4951	84.211	19	exon	intron
1	53	71	6595	6577	84.211	19	exon	intron
1	41	92	2092	2041	67.857	56	exon	intron
1	39	60	5041	5022	81.818	22	exon	intron
1	1	45	8587	8551	69.565	46	exon	intron
1	68	99	5785	5750	71.053	38	exon	intron
1	18	32	2484	2466	78.947	19	exon	intron
1	98	122	5025	5053	72.414	29	exon	CDS
1	92	109	5052	5036	83.333	18	exon	intron
1	18	47	7977	7946	70.588	34	exon	intron
1	76	101	8825	8801	75.0	28	exon	intron
1	75	96	4301	4323	76.0	25	exon	intron
1	59	84	4618	4643	75.0	28	exon	intron
1	37	58	5723	5702	77.273	22	exon	intron
1	39	55	6574	6555	80.0	20	exon	intron
1	69	97	2260	2284	73.333	30	exon	intron
1	61	85	2763	2740	74.074	27	exon	intron
1	71	110	3108	3065	69.565	46	exon	intron
1	103	121	3883	3901	78.947	19	exon	CDS
1	87	120	4239	4275	70.27	37	exon	intron
1	74	92	6532	6550	78.947	19	exon	exon
1	40	65	7468	7442	75.0	28	exon	intron
1	56	70	1774	1757	77.778	18	exon	intron
1	10	48	3060	3093	70.0	40	exon	intron
1	64	86	4071	4050	75.0	24	exon	intron
1	37	60	4809	4831	76.0	25	exon	intron
1	35	54	6245	6223	75.0	24	exon	intron
1	102	120	236	220	78.947	19	exon	intron
1	87	111	935	960	74.074	27	exon	intron
1	3	32	2342	2312	71.875	32	exon	intron
1	12	31	3885	3905	76.19	21	exon	CDS
1	11	27	1585	1568	77.778	18	exon	intron
1	6	24	1780	1759	72.727	22	exon	intron
1	13	50	3528	3560	69.231	39	exon	CDS
1	3	30	3571	3538	67.647	34	exon	intron
1	65	83	3614	3593	72.727	22	exon	intron
1	3	21	4260	4239	73.913	23	exon	intron
1	76	95	4293	4308	75.0	20	exon	intron
1	64	104	4556	4598	66.667	45	exon	CDS
1	17	37	9648	9633	71.429	21	exon	intron
2	1	188	2659	2846	100.0	188	exon	exon
2	90	153	3590	3651	71.014	69	exon	CDS
2	57	88	2427	2395	79.412	34	exon	intron
2	104	125	2112	2089	83.333	24	exon	intron
2	24	70	2541	2593	70.909	55	exon	intron
2	147	180	4716	4680	76.316	38	exon	intron
2	147	180	4752	4716	76.316	38	exon	intron
2	111	133	4573	4551	82.609	23	exon	intron
2	143	163	5392	5411	85.714	21	exon	intron
2	108	132	7007	7032	80.769	26	exon	exon
2	14	40	2333	2360	79.31	29	exon	intron
2	52	142	1267	1356	65.347	101	exon	intron
2	60	80	1729	1751	82.609	23	exon	intron
2	59	118	3592	3651	68.116	69	exon	CDS
2	4	42	4176	4140	70.732	41	exon	intron
2	21	48	5851	5877	76.667	30	exon	exon
2	57	89	1990	2028	71.795	39	exon	exon
2	89	125	4464	4499	73.684	38	exon	CDS
2	147	180	4788	4752	73.684	38	exon	intron
2	24	41	131	149	84.211	19	exon	intron
2	122	164	4065	4111	68.627	51	exon	CDS
2	146	179	4605	4635	73.529	34	exon	intron
2	142	166	5533	5559	78.571	28	exon	CDS
2	146	173	1049	1019	74.194	31	exon	intron
2	120	159	8131	8174	71.111	45	exon	intron
2	158	188	194	223	72.727	33	exon	intron
2	149	176	1493	1464	74.194	31	exon	intron
2	50	76	1676	1697	74.074	27	exon	intron
2	144	174	1722	1748	75.0	32	exon	intron
2	5	28	4130	4107	76.923	26	exon	intron
2	129	153	4488	4510	76.0	25	exon	CDS
2	142	170	6507	6478	71.875	32	exon	intron
2	36	60	6549	6569	76.0	25	exon	exon
2	163	178	2525	2508	83.333	18	exon	intron
2	122	161	7121	7087	70.0	40	exon	intron
2	63	104	872	910	70.455	44	exon	intron
2	121	147	1083	1104	74.074	27	exon	intron
2	82	105	2085	2061	74.074	27	exon	intron
2	154	177	2909	2882	72.414	29	exon	intron
2	103	139	3062	3091	70.27	37	exon	intron
2	136	154	9336	9322	78.947	19	exon	intron
2	158	176	454	439	78.947	19	exon	intron
2	134	176	837	878	69.565	46	exon	intron
2	96	171	890	973	64.773	88	exon	intron
2	89	111	977	954	75.0	24	exon	intron
2	63	80	2140	2158	78.947	19	exon	intron
2	125	159	2191	2160	71.429	35	exon	intron
2	93	116	4186	4164	75.0	24	exon	intron
2	4	29	7461	7484	73.077	26	exon	exon
2	168	183	271	254	77.778	18	exon	intron
2	30	46	4864	4845	75.0	20	exon	intron
2	171	188	5682	5697	77.778	18	exon	exon
3	1	340	3433	3772	100.0	340	exon	CDS
3	98	235	3667	3530	69.388	147	exon	intron
3	158	219	2748	2811	71.014	69	exon	exon
3	245	282	5956	5921	79.487	39	exon	intron
3	49	78	3917	3888	78.788	33	exon	intron
3	157	217	1649	1715	69.014	71	exon	intron
3	178	303	3735	3610	63.768	138	exon	intron
3	99	129	1136	1106	78.125	32	exon	intron
3	100	175	2466	2408	66.234	77	exon	intron
3	147	169	3260	3238	82.609	23	exon	intron
3	238	262	3256	3279	80.769	26	exon	intron
3	163	195	4875	4904	74.286	35	exon	CDS
3	89	116	5329	5354	79.31	29	exon	CDS
3	150	176	415	391	78.571	28	exon	intron
3	160	219	2717	2776	68.116	69	exon	exon
3	116	145	123	153	75.758	33	exon	intron
