1	498	2001	2498	100.000	498	742	0.0	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
183	239	11448	11396	71.186	59	25.9	0.17	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
1	22	4545	4566	86.364	22	24.4	0.48	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
38	78	9509	9554	72.340	47	23.6	0.48	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
453	473	11237	11255	85.714	21	22.9	1.4	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
2	14	3565	3553	100.000	13	22.2	1.4	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
1	13	3565	3553	100.000	13	22.2	1.4	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
227	249	6577	6555	82.609	23	22.2	1.4	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
51	71	8703	8722	85.714	21	22.2	1.4	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
137	160	12511	12532	83.333	24	22.2	1.4	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
305	319	2319	2305	93.333	15	21.4	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
135	154	13545	13564	85.000	20	21.4	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
322	338	2338	2322	88.889	18	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
1	12	2925	2936	100.000	12	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
2	13	2925	2936	100.000	12	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
3	14	2925	2936	100.000	12	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
287	315	3147	3120	77.419	31	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
1	14	4540	4554	93.333	15	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
1	14	4541	4555	93.333	15	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
197	211	4688	4704	88.235	17	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
417	431	10314	10301	93.333	15	20.7	3.8	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
369	382	119	132	92.857	14	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
67	102	394	361	72.500	40	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
40	62	948	924	80.000	25	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
199	217	2005	1989	84.211	19	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
249	264	3305	3289	88.235	17	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
283	296	11772	11785	92.857	14	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
19	35	12178	12160	84.211	19	19.9	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
199	209	592	602	100.000	11	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
295	305	713	703	100.000	11	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
302	325	1643	1621	79.167	24	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
211	236	2236	2211	76.923	26	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
201	226	5742	5717	76.923	26	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
230	253	7782	7802	79.167	24	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
170	195	8361	8335	75.862	29	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
340	363	8463	8443	79.167	24	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
267	282	10621	10606	87.500	16	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
190	200	10852	10842	100.000	11	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
138	153	11080	11065	87.500	16	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
367	377	11175	11165	100.000	11	19.2	11	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
353	368	349	363	87.500	16	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
363	380	1994	1977	83.333	18	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
227	239	3854	3866	92.308	13	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
34	78	3923	3887	68.085	47	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
197	233	6043	6073	70.270	37	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
3	15	7088	7076	92.308	13	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
405	417	8655	8643	92.308	13	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
388	403	9009	8992	83.333	18	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
292	314	9182	9207	76.923	26	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
33	45	9507	9495	92.308	13	18.4	30	Exon_01|rel=2001-2498|len=498	NC_006089.5:20620944-20634542|strand=-|gene=OLAH
