exon_index	qstart	qend	sstart	send	pident	length	bitscore	evalue	evidence
1	1	983	2001	2983	100.0	983	1463.0	0.0	blastn:w7;e1e2
1	175	197	278	298	86.957	23	25.9	0.49	blastn:w7;e1e2
1	890	923	8635	8668	77.778	36	25.1	0.49	blastn:w7;e1e2
1	226	244	15722	15701	86.364	22	23.6	1.4	blastn:w7;e1e2
1	785	802	17675	17656	90.0	20	23.6	1.4	blastn:w7;e1e2
1	544	564	7508	7528	85.714	21	22.9	3.8	blastn:w7;e1e2
1	158	226	15302	15241	69.014	71	22.9	3.8	blastn:w7;e1e2
1	955	975	6001	6020	85.714	21	22.2	3.8	blastn:w7;e1e2
1	99	119	14459	14479	82.609	23	22.2	3.8	blastn:w7;e1e2
1	105	119	6908	6922	93.333	15	21.4	11.0	blastn:w7;e1e2
1	959	983	8334	8362	75.862	29	21.4	11.0	blastn:w7;e1e2
1	928	961	9913	9882	75.0	36	21.4	11.0	blastn:w7;e1e2
1	453	472	12221	12240	85.0	20	21.4	11.0	blastn:w7;e1e2
1	158	182	12990	13012	80.769	26	21.4	11.0	blastn:w7;e1e2
1	8	22	15016	15030	93.333	15	21.4	11.0	blastn:w7;e1e2
1	503	528	16162	16138	78.571	28	21.4	11.0	blastn:w7;e1e2
1	128	153	4174	4197	77.778	27	20.7	11.0	blastn:w7;e1e2
1	558	574	6803	6787	88.235	17	20.7	11.0	blastn:w7;e1e2
1	115	132	7208	7229	81.818	22	20.7	11.0	blastn:w7;e1e2
1	95	111	8037	8021	88.235	17	20.7	11.0	blastn:w7;e1e2
1	581	592	17194	17205	100.0	12	20.7	11.0	blastn:w7;e1e2
1	620	640	4540	4561	81.818	22	19.9	30.0	blastn:w7;e1e2
1	282	295	6165	6152	92.857	14	19.9	30.0	blastn:w7;e1e2
1	834	847	6668	6655	92.857	14	19.9	30.0	blastn:w7;e1e2
1	518	531	9651	9638	92.857	14	19.9	30.0	blastn:w7;e1e2
1	331	350	11066	11083	85.0	20	19.9	30.0	blastn:w7;e1e2
1	509	522	13955	13968	92.857	14	19.9	30.0	blastn:w7;e1e2
1	102	115	14232	14245	92.857	14	19.9	30.0	blastn:w7;e1e2
1	207	220	17377	17364	92.857	14	19.9	30.0	blastn:w7;e1e2
1	813	823	1012	1002	100.0	11	19.2	30.0	blastn:w7;e1e2
1	461	471	4373	4383	100.0	11	19.2	30.0	blastn:w7;e1e2
1	24	39	4886	4871	87.5	16	19.2	30.0	blastn:w7;e1e2
1	660	672	5648	5635	92.857	14	19.2	30.0	blastn:w7;e1e2
1	592	602	10514	10504	100.0	11	19.2	30.0	blastn:w7;e1e2
1	292	302	11828	11818	100.0	11	19.2	30.0	blastn:w7;e1e2
1	964	982	12135	12118	84.211	19	19.2	30.0	blastn:w7;e1e2
1	393	408	15494	15509	87.5	16	19.2	30.0	blastn:w7;e1e2
1	106	121	15590	15605	87.5	16	19.2	30.0	blastn:w7;e1e2
1	14	29	16547	16562	87.5	16	19.2	30.0	blastn:w7;e1e2
1	810	820	16952	16962	100.0	11	19.2	30.0	blastn:w7;e1e2
1	94	104	17182	17192	100.0	11	19.2	30.0	blastn:w7;e1e2
1	695	710	17335	17350	87.5	16	19.2	30.0	blastn:w7;e1e2
1	550	567	17798	17816	84.211	19	19.2	30.0	blastn:w7;e1e2
1	475	506	17907	17875	74.286	35	19.2	30.0	blastn:w7;e1e2
1	226	238	543	531	92.308	13	18.4	85.0	blastn:w7;e1e2
1	96	123	1552	1579	75.0	28	18.4	85.0	blastn:w7;e1e2
1	135	147	4121	4133	92.308	13	18.4	85.0	blastn:w7;e1e2
1	382	399	5705	5722	83.333	18	18.4	85.0	blastn:w7;e1e2
1	513	525	6828	6816	92.308	13	18.4	85.0	blastn:w7;e1e2
1	793	805	7310	7298	92.308	13	18.4	85.0	blastn:w7;e1e2
1	189	208	7413	7393	80.952	21	18.4	85.0	blastn:w7;e1e2
1	453	465	7841	7853	92.308	13	18.4	85.0	blastn:w7;e1e2
