method	exon_index	sstart	send	reason	detail
blastn	1	5922	5910	basic	len/pident 13/100.0
blastn	1	397	381	basic	len/pident 17/88.235
blastn	1	435	424	basic	len/pident 12/100.0
blastn	1	3313	3329	basic	len/pident 17/88.235
blastn	1	3334	3345	basic	len/pident 12/100.0
blastn	1	70	57	basic	len/pident 14/92.857
blastn	1	1241	1256	basic	len/pident 17/88.235
blastn	1	1694	1681	basic	len/pident 14/92.857
blastn	1	1879	1892	basic	len/pident 14/92.857
blastn	1	4073	4060	basic	len/pident 14/92.857
blastn	1	4352	4336	basic	len/pident 17/88.235
blastn	1	853	868	basic	len/pident 16/87.5
blastn	1	897	907	basic	len/pident 11/100.0
blastn	1	2959	2944	basic	len/pident 16/87.5
blastn	1	3044	3029	basic	len/pident 16/87.5
blastn	1	5321	5334	basic	len/pident 16/87.5
blastn	1	5606	5618	basic	len/pident 14/92.857
blastn	1	6379	6364	basic	len/pident 16/87.5
blastn	1	119	134	basic	len/pident 16/87.5
blastn	1	753	738	basic	len/pident 16/87.5
blastn	1	840	825	basic	len/pident 16/87.5
blastn	1	1321	1333	basic	len/pident 13/92.308
blastn	1	1741	1729	basic	len/pident 13/92.308
blastn	1	4345	4359	basic	len/pident 16/87.5
blastn	1	97	88	basic	len/pident 10/100.0
blastn	1	1392	1401	basic	len/pident 10/100.0
blastn	1	1522	1513	basic	len/pident 10/100.0
blastn	1	2118	2106	basic	len/pident 13/92.308
blastn	1	2172	2161	basic	len/pident 13/92.308
blastn	1	3467	3476	basic	len/pident 10/100.0
blastn	1	3611	3602	basic	len/pident 10/100.0
blastn	1	3623	3608	basic	len/pident 16/87.5
blastn	1	3684	3693	basic	len/pident 10/100.0
blastn	1	3833	3844	basic	len/pident 13/92.308
blastn	1	4428	4437	basic	len/pident 10/100.0
blastn	1	5420	5411	basic	len/pident 10/100.0
blastn	1	5479	5465	basic	len/pident 15/86.667
blastn	1	6257	6248	basic	len/pident 10/100.0
blastn	1	6436	6427	basic	len/pident 10/100.0
blastn	1	6437	6428	basic	len/pident 10/100.0
blastn	1	6599	6608	basic	len/pident 10/100.0
