method	exon_index	sstart	send	reason	detail
blastn	1	5333	5322	basic	len/pident 12/100.0
blastn	1	9576	9563	basic	len/pident 14/92.857
blastn	1	30517	30530	basic	len/pident 14/92.857
blastn	1	11541	11557	basic	len/pident 17/88.235
blastn	1	19257	19267	basic	len/pident 11/100.0
blastn	1	27613	27603	basic	len/pident 11/100.0
blastn	1	30808	30793	basic	len/pident 16/87.5
blastn	1	31007	31017	basic	len/pident 11/100.0
blastn	1	11060	11072	basic	len/pident 13/92.308
blastn	1	13906	13894	basic	len/pident 13/92.308
blastn	1	17516	17528	basic	len/pident 13/92.308
blastn	1	1560	1546	basic	len/pident 15/86.667
blastn	1	3982	3991	basic	len/pident 10/100.0
blastn	1	4320	4329	basic	len/pident 10/100.0
blastn	1	12512	12521	basic	len/pident 10/100.0
blastn	1	15434	15443	basic	len/pident 10/100.0
blastn	1	30575	30566	basic	len/pident 10/100.0
blastn	2	26115	26127	basic	len/pident 14/92.857
blastn	2	28823	28837	basic	len/pident 15/86.667
blastn	2	269	259	basic	len/pident 12/91.667
blastn	2	2969	2977	basic	len/pident 9/100.0
blastn	2	8311	8303	basic	len/pident 9/100.0
blastn	2	23090	23076	basic	len/pident 15/86.667
blastn	2	155	165	basic	len/pident 11/90.909
blastn	2	8838	8825	basic	len/pident 14/85.714
blastn	2	2874	2867	basic	len/pident 8/100.0
blastn	2	8171	8164	basic	len/pident 8/100.0
blastn	2	13853	13860	basic	len/pident 8/100.0
blastn	2	14303	14310	basic	len/pident 8/100.0
blastn	2	17692	17685	basic	len/pident 8/100.0
blastn	2	20203	20210	basic	len/pident 8/100.0
blastn	2	24903	24912	basic	len/pident 11/90.909
blastn	2	25491	25498	basic	len/pident 8/100.0
blastn	2	28600	28593	basic	len/pident 8/100.0
blastn	2	30288	30300	basic	len/pident 13/84.615
blastn	2	1393	1377	basic	len/pident 17/76.471
blastn	2	1658	1649	basic	len/pident 10/90.0
blastn	2	6470	6458	basic	len/pident 13/84.615
blastn	2	6526	6517	basic	len/pident 10/90.0
blastn	2	11479	11493	basic	len/pident 15/80.0
blastn	2	19138	19129	basic	len/pident 10/90.0
blastn	2	23366	23375	basic	len/pident 10/90.0
blastn	2	249	243	basic	len/pident 7/100.0
blastn	2	1260	1266	basic	len/pident 7/100.0
blastn	2	1967	1961	basic	len/pident 7/100.0
blastn	2	2124	2130	basic	len/pident 7/100.0
blastn	2	2769	2763	basic	len/pident 7/100.0
blastn	2	3701	3695	basic	len/pident 7/100.0
blastn	2	4085	4079	basic	len/pident 7/100.0
blastn	2	4909	4915	basic	len/pident 7/100.0
blastn	2	6584	6590	basic	len/pident 7/100.0
blastn	2	7154	7148	basic	len/pident 7/100.0
blastn	2	7368	7374	basic	len/pident 7/100.0
blastn	2	8665	8659	basic	len/pident 7/100.0
blastn	2	8945	8951	basic	len/pident 7/100.0
blastn	2	10873	10879	basic	len/pident 7/100.0
blastn	2	15160	15154	basic	len/pident 7/100.0
blastn	2	15472	15466	basic	len/pident 7/100.0
blastn	2	15819	15825	basic	len/pident 7/100.0
blastn	2	17384	17390	basic	len/pident 7/100.0
blastn	2	19762	19768	basic	len/pident 7/100.0
blastn	2	21061	21055	basic	len/pident 7/100.0
blastn	2	21411	21417	basic	len/pident 7/100.0
blastn	2	21443	21449	basic	len/pident 7/100.0
blastn	2	22289	22283	basic	len/pident 7/100.0
blastn	2	23684	23678	basic	len/pident 7/100.0
blastn	2	24424	24430	basic	len/pident 7/100.0
blastn	2	24558	24552	basic	len/pident 7/100.0
blastn	2	26035	26029	basic	len/pident 7/100.0
blastn	2	26096	26090	basic	len/pident 7/100.0
blastn	2	26405	26399	basic	len/pident 7/100.0
blastn	2	30428	30422	basic	len/pident 7/100.0
blastn	2	30524	30530	basic	len/pident 7/100.0
blastn	3	14247	14236	basic	len/pident 12/100.0
blastn	3	27227	27217	basic	len/pident 11/100.0
blastn	3	18592	18606	basic	len/pident 15/86.667
blastn	3	11017	11006	basic	len/pident 12/91.667
blastn	3	24352	24363	basic	len/pident 12/91.667
blastn	3	26913	26900	basic	len/pident 15/86.667
blastn	3	973	981	basic	len/pident 9/100.0
blastn	3	6277	6269	basic	len/pident 9/100.0
blastn	3	13310	13318	basic	len/pident 9/100.0
blastn	3	14308	14300	basic	len/pident 9/100.0
blastn	3	15839	15831	basic	len/pident 9/100.0
blastn	3	15847	15839	basic	len/pident 9/100.0
blastn	3	16979	16987	basic	len/pident 9/100.0
blastn	3	21298	21306	basic	len/pident 9/100.0
blastn	3	28338	28330	basic	len/pident 9/100.0
blastn	3	29133	29146	basic	len/pident 14/85.714
blastn	3	692	677	basic	len/pident 17/82.353
blastn	3	1361	1351	basic	len/pident 11/90.909
blastn	3	13497	13510	basic	len/pident 16/81.25
blastn	3	17990	17975	basic	len/pident 16/81.25
blastn	3	20677	20667	basic	len/pident 11/90.909
blastn	3	20806	20821	basic	len/pident 16/81.25
blastn	3	22711	22721	basic	len/pident 11/90.909
blastn	3	23730	23720	basic	len/pident 11/90.909
blastn	3	25741	25751	basic	len/pident 11/90.909
blastn	3	2619	2612	basic	len/pident 8/100.0
blastn	3	3214	3202	basic	len/pident 16/81.25
blastn	3	4464	4457	basic	len/pident 8/100.0
blastn	3	5125	5135	basic	len/pident 13/84.615
blastn	3	5779	5772	basic	len/pident 8/100.0
blastn	3	5977	5965	basic	len/pident 13/84.615
blastn	3	6711	6721	basic	len/pident 11/90.909
blastn	3	7525	7534	basic	len/pident 11/90.909
blastn	3	8444	8437	basic	len/pident 8/100.0
blastn	3	9109	9102	basic	len/pident 8/100.0
blastn	3	9215	9208	basic	len/pident 8/100.0
blastn	3	9819	9828	basic	len/pident 11/90.909
blastn	3	12197	12190	basic	len/pident 8/100.0
blastn	3	16141	16148	basic	len/pident 8/100.0
blastn	3	17305	17298	basic	len/pident 8/100.0
blastn	3	18716	18709	basic	len/pident 8/100.0
blastn	3	19081	19074	basic	len/pident 8/100.0
blastn	3	19905	19893	basic	len/pident 13/84.615
blastn	3	20830	20837	basic	len/pident 8/100.0
blastn	3	24044	24051	basic	len/pident 8/100.0
blastn	3	24154	24161	basic	len/pident 8/100.0
blastn	3	24334	24322	basic	len/pident 13/84.615
blastn	3	24911	24904	basic	len/pident 8/100.0
blastn	3	27502	27509	basic	len/pident 8/100.0
blastn	3	27544	27551	basic	len/pident 8/100.0
blastn	3	28828	28821	basic	len/pident 8/100.0
blastn	3	29964	29974	basic	len/pident 11/90.909
blastn	3	218	227	basic	len/pident 10/90.0
blastn	3	2816	2832	basic	len/pident 17/76.471
blastn	3	3166	3178	basic	len/pident 13/84.615
blastn	3	4443	4432	basic	len/pident 13/84.615
blastn	3	12676	12662	basic	len/pident 15/80.0
blastn	3	19098	19107	basic	len/pident 10/90.0
blastn	3	24432	24423	basic	len/pident 10/90.0
blastn	3	28926	28937	basic	len/pident 13/84.615
blastn	3	30613	30622	basic	len/pident 10/90.0
blastn	3	193	187	basic	len/pident 7/100.0
blastn	3	501	495	basic	len/pident 7/100.0
blastn	3	534	528	basic	len/pident 7/100.0
blastn	3	1232	1226	basic	len/pident 7/100.0
blastn	3	1351	1345	basic	len/pident 7/100.0
blastn	3	1451	1457	basic	len/pident 7/100.0
blastn	3	2232	2238	basic	len/pident 7/100.0
blastn	3	2984	2978	basic	len/pident 7/100.0
blastn	3	4182	4188	basic	len/pident 7/100.0
blastn	3	4312	4318	basic	len/pident 7/100.0
blastn	3	4651	4645	basic	len/pident 7/100.0
blastn	3	5059	5065	basic	len/pident 7/100.0
blastn	3	5198	5204	basic	len/pident 7/100.0
blastn	3	5344	5338	basic	len/pident 7/100.0
blastn	3	7267	7273	basic	len/pident 7/100.0
blastn	3	7575	7569	basic	len/pident 7/100.0
blastn	3	7790	7796	basic	len/pident 7/100.0
blastn	3	9307	9313	basic	len/pident 7/100.0
blastn	3	9835	9829	basic	len/pident 7/100.0
blastn	3	10412	10406	basic	len/pident 7/100.0
blastn	3	10559	10553	basic	len/pident 7/100.0
blastn	3	10926	10932	basic	len/pident 7/100.0
blastn	3	11402	11396	basic	len/pident 7/100.0
blastn	3	11690	11684	basic	len/pident 7/100.0
blastn	3	11910	11916	basic	len/pident 7/100.0
blastn	3	12055	12061	basic	len/pident 7/100.0
blastn	3	12625	12631	basic	len/pident 7/100.0
blastn	3	12706	12700	basic	len/pident 7/100.0
blastn	3	12830	12824	basic	len/pident 7/100.0
blastn	3	12932	12926	basic	len/pident 7/100.0
blastn	3	14671	14665	basic	len/pident 7/100.0
blastn	3	15491	15497	basic	len/pident 7/100.0
blastn	3	15550	15544	basic	len/pident 7/100.0
blastn	3	15936	15942	basic	len/pident 7/100.0
blastn	3	16016	16022	basic	len/pident 7/100.0
blastn	3	16287	16293	basic	len/pident 7/100.0
blastn	3	16325	16331	basic	len/pident 7/100.0
blastn	3	16879	16885	basic	len/pident 7/100.0
blastn	3	17359	17365	basic	len/pident 7/100.0
blastn	3	17537	17543	basic	len/pident 7/100.0
blastn	3	17853	17847	basic	len/pident 7/100.0
blastn	3	17887	17893	basic	len/pident 7/100.0
blastn	3	17968	17974	basic	len/pident 7/100.0
blastn	3	18078	18084	basic	len/pident 7/100.0
blastn	3	18549	18555	basic	len/pident 7/100.0
blastn	3	19455	19461	basic	len/pident 7/100.0
blastn	3	19978	19972	basic	len/pident 7/100.0
blastn	3	20422	20428	basic	len/pident 7/100.0
blastn	3	21008	21002	basic	len/pident 7/100.0
blastn	3	21113	21119	basic	len/pident 7/100.0
blastn	3	22759	22753	basic	len/pident 7/100.0
blastn	3	23145	23139	basic	len/pident 7/100.0
blastn	3	23151	23157	basic	len/pident 7/100.0
blastn	3	23409	23403	basic	len/pident 7/100.0
blastn	3	23698	23704	basic	len/pident 7/100.0
blastn	3	24007	24001	basic	len/pident 7/100.0
blastn	3	24023	24017	basic	len/pident 7/100.0
blastn	3	24894	24900	basic	len/pident 7/100.0
blastn	3	25270	25276	basic	len/pident 7/100.0
blastn	3	25523	25517	basic	len/pident 7/100.0
blastn	3	26604	26610	basic	len/pident 7/100.0
blastn	3	26713	26719	basic	len/pident 7/100.0
blastn	3	27188	27194	basic	len/pident 7/100.0
blastn	3	27255	27249	basic	len/pident 7/100.0
blastn	3	27451	27445	basic	len/pident 7/100.0
blastn	3	27644	27650	basic	len/pident 7/100.0
blastn	3	27736	27742	basic	len/pident 7/100.0
blastn	3	27807	27813	basic	len/pident 7/100.0
blastn	3	28110	28104	basic	len/pident 7/100.0
blastn	3	29375	29381	basic	len/pident 7/100.0
blastn	3	29977	29971	basic	len/pident 7/100.0
blastn	3	30089	30095	basic	len/pident 7/100.0
blastn	3	30837	30843	basic	len/pident 7/100.0
blastn	4	20790	20806	basic	len/pident 17/88.235
blastn	4	24669	24656	basic	len/pident 14/92.857
blastn	4	5061	5073	basic	len/pident 14/92.857
blastn	4	5100	5088	basic	len/pident 13/92.308
blastn	4	6882	6870	basic	len/pident 13/92.308
blastn	4	22966	22954	basic	len/pident 13/92.308
blastn	4	24521	24536	basic	len/pident 16/87.5
blastn	4	29504	29490	basic	len/pident 16/87.5
blastn	4	4408	4422	basic	len/pident 15/86.667
blastn	4	7179	7188	basic	len/pident 10/100.0
blastn	4	11057	11071	basic	len/pident 15/86.667
blastn	4	20583	20592	basic	len/pident 10/100.0
blastn	4	245	232	basic	len/pident 15/86.667
blastn	4	1031	1047	basic	len/pident 17/82.353
blastn	4	1502	1489	basic	len/pident 15/86.667
blastn	4	3143	3154	basic	len/pident 12/91.667
blastn	4	3162	3173	basic	len/pident 12/91.667
blastn	4	8668	8657	basic	len/pident 12/91.667
blastn	4	13392	13403	basic	len/pident 12/91.667
blastn	4	20586	20575	basic	len/pident 12/91.667
blastn	4	29098	29109	basic	len/pident 12/91.667
blastn	4	1774	1766	basic	len/pident 9/100.0
blastn	4	2172	2180	basic	len/pident 9/100.0
blastn	4	5228	5236	basic	len/pident 9/100.0
blastn	4	5612	5625	basic	len/pident 14/85.714
blastn	4	7864	7872	basic	len/pident 9/100.0
blastn	4	8235	8227	basic	len/pident 9/100.0
blastn	4	15722	15711	basic	len/pident 12/91.667
blastn	4	17946	17954	basic	len/pident 9/100.0
blastn	4	18649	18634	basic	len/pident 17/82.353
blastn	4	19006	19014	basic	len/pident 9/100.0
blastn	4	22139	22131	basic	len/pident 9/100.0
blastn	4	22351	22338	basic	len/pident 14/85.714
blastn	4	24892	24900	basic	len/pident 9/100.0
blastn	4	26712	26720	basic	len/pident 9/100.0
blastn	4	28942	28950	basic	len/pident 9/100.0
blastn	4	29667	29675	basic	len/pident 9/100.0
blastn	4	8924	8914	basic	len/pident 11/90.909
blastn	4	9217	9207	basic	len/pident 11/90.909
blastn	4	13087	13097	basic	len/pident 11/90.909
blastn	4	13907	13897	basic	len/pident 11/90.909
blastn	4	19506	19516	basic	len/pident 11/90.909
blastn	4	20509	20519	basic	len/pident 11/90.909
blastn	4	22703	22718	basic	len/pident 16/81.25
blastn	4	23944	23957	basic	len/pident 14/85.714
blastn	4	26469	26479	basic	len/pident 11/90.909
blastn	4	29371	29381	basic	len/pident 11/90.909
blastn	4	29927	29942	basic	len/pident 17/82.353
blastn	4	30823	30810	basic	len/pident 14/85.714
blastn	4	562	555	basic	len/pident 8/100.0
blastn	4	2577	2584	basic	len/pident 8/100.0
blastn	4	3143	3150	basic	len/pident 8/100.0
blastn	4	3175	3168	basic	len/pident 8/100.0
blastn	4	3213	3225	basic	len/pident 13/84.615
blastn	4	4389	4382	basic	len/pident 8/100.0
blastn	4	4751	4758	basic	len/pident 8/100.0
blastn	4	4900	4885	basic	len/pident 16/81.25
blastn	4	5816	5823	basic	len/pident 8/100.0
blastn	4	6153	6146	basic	len/pident 8/100.0
blastn	4	6474	6481	basic	len/pident 8/100.0
blastn	4	7036	7029	basic	len/pident 8/100.0
blastn	4	7850	7838	basic	len/pident 13/84.615
blastn	4	8696	8703	basic	len/pident 8/100.0
blastn	4	9576	9583	basic	len/pident 8/100.0
blastn	4	10559	10566	basic	len/pident 8/100.0
blastn	4	11899	11892	basic	len/pident 8/100.0
blastn	4	13391	13384	basic	len/pident 8/100.0
blastn	4	13907	13900	basic	len/pident 8/100.0
blastn	4	15259	15252	basic	len/pident 8/100.0
blastn	4	16706	16694	basic	len/pident 13/84.615
blastn	4	17200	17207	basic	len/pident 8/100.0
blastn	4	17968	17975	basic	len/pident 8/100.0
blastn	4	18598	18605	basic	len/pident 8/100.0
blastn	4	18829	18817	basic	len/pident 13/84.615
blastn	4	19449	19442	basic	len/pident 8/100.0
blastn	4	19679	19686	basic	len/pident 8/100.0
blastn	4	21031	21024	basic	len/pident 8/100.0
blastn	4	23020	23013	basic	len/pident 8/100.0
blastn	4	23460	23453	basic	len/pident 8/100.0
blastn	4	24096	24103	basic	len/pident 8/100.0
blastn	4	24838	24845	basic	len/pident 8/100.0
blastn	4	25027	25034	basic	len/pident 8/100.0
blastn	4	25628	25640	basic	len/pident 13/84.615
blastn	4	25673	25680	basic	len/pident 8/100.0
blastn	4	25881	25888	basic	len/pident 8/100.0
blastn	4	28315	28308	basic	len/pident 8/100.0
blastn	4	28520	28513	basic	len/pident 8/100.0
blastn	4	28705	28712	basic	len/pident 8/100.0
blastn	4	28757	28750	basic	len/pident 8/100.0
blastn	4	30552	30540	basic	len/pident 13/84.615
blastn	4	30971	30964	basic	len/pident 8/100.0
blastn	5	20786	20774	basic	len/pident 13/100.0
blastn	5	10056	10040	basic	len/pident 17/88.235
blastn	5	14461	14447	basic	len/pident 15/93.333
blastn	5	25348	25320	low_complexity	entropy<0.5 fraction
blastn	5	12107	12092	basic	len/pident 16/87.5
blastn	5	17561	17574	basic	len/pident 14/92.857
blastn	5	24187	24177	basic	len/pident 11/100.0
blastn	5	28403	28418	basic	len/pident 16/87.5
blastn	5	2381	2369	basic	len/pident 13/92.308
blastn	5	10793	10805	basic	len/pident 13/92.308
blastn	5	26245	26233	basic	len/pident 13/92.308
blastn	5	361	352	basic	len/pident 10/100.0
blastn	5	6173	6159	basic	len/pident 15/86.667
blastn	5	9906	9897	basic	len/pident 10/100.0
blastn	5	10971	10985	basic	len/pident 15/86.667
blastn	5	13097	13106	basic	len/pident 10/100.0
blastn	5	15736	15745	basic	len/pident 10/100.0
blastn	5	18768	18756	basic	len/pident 13/92.308
blastn	5	21851	21842	basic	len/pident 10/100.0
blastn	5	22345	22336	basic	len/pident 10/100.0
blastn	5	28401	28415	low_complexity	entropy<0.5 fraction
blastn	5	29016	29004	basic	len/pident 13/92.308
blastn	5	1298	1287	basic	len/pident 12/91.667
blastn	5	2796	2785	basic	len/pident 12/91.667
blastn	5	5065	5081	basic	len/pident 17/82.353
blastn	5	13684	13671	basic	len/pident 15/86.667
blastn	5	14921	14932	basic	len/pident 12/91.667
blastn	5	15860	15873	basic	len/pident 15/86.667
blastn	5	17374	17363	basic	len/pident 12/91.667
blastn	5	18465	18454	basic	len/pident 12/91.667
blastn	5	18975	18962	basic	len/pident 15/86.667
blastn	5	20083	20072	basic	len/pident 12/91.667
blastn	5	23229	23240	basic	len/pident 12/91.667
blastn	5	25323	25312	basic	len/pident 12/91.667
blastn	5	226	213	basic	len/pident 14/85.714
blastn	5	1528	1520	basic	len/pident 9/100.0
blastn	5	2568	2576	basic	len/pident 9/100.0
blastn	5	2981	2992	basic	len/pident 12/91.667
blastn	5	4428	4420	basic	len/pident 9/100.0
blastn	5	5678	5686	basic	len/pident 9/100.0
blastn	5	8429	8421	basic	len/pident 9/100.0
blastn	5	9196	9207	basic	len/pident 14/85.714
blastn	5	9448	9440	basic	len/pident 9/100.0
blastn	5	10429	10437	basic	len/pident 9/100.0
blastn	5	12113	12102	basic	len/pident 14/85.714
blastn	5	12382	12390	basic	len/pident 9/100.0
blastn	5	12797	12805	basic	len/pident 9/100.0
blastn	5	13612	13604	basic	len/pident 9/100.0
blastn	5	14198	14190	basic	len/pident 9/100.0
blastn	5	15901	15893	basic	len/pident 9/100.0
blastn	5	16279	16266	basic	len/pident 14/85.714
blastn	5	19222	19230	basic	len/pident 9/100.0
blastn	5	19402	19415	basic	len/pident 14/85.714
blastn	5	19586	19594	basic	len/pident 9/100.0
blastn	5	20189	20181	basic	len/pident 9/100.0
blastn	5	20910	20918	basic	len/pident 9/100.0
blastn	5	21829	21837	basic	len/pident 9/100.0
blastn	5	22115	22107	basic	len/pident 9/100.0
blastn	5	22526	22534	basic	len/pident 9/100.0
blastn	5	22551	22538	basic	len/pident 17/82.353
blastn	5	22578	22591	basic	len/pident 14/85.714
blastn	5	22745	22737	basic	len/pident 9/100.0
blastn	5	23370	23378	basic	len/pident 9/100.0
blastn	5	23912	23920	basic	len/pident 9/100.0
blastn	5	24483	24475	basic	len/pident 9/100.0
blastn	5	25630	25638	basic	len/pident 9/100.0
blastn	5	26470	26486	basic	len/pident 17/82.353
blastn	5	26804	26812	basic	len/pident 9/100.0
blastn	5	27299	27291	basic	len/pident 9/100.0
blastn	5	28387	28397	basic	len/pident 12/91.667
blastn	5	30214	30206	basic	len/pident 9/100.0
blastn	5	30901	30909	basic	len/pident 9/100.0
blastn	5	31080	31072	basic	len/pident 9/100.0
blastn	6	9016	9003	basic	len/pident 14/100.0
blastn	6	9751	9739	basic	len/pident 13/100.0
blastn	6	5887	5873	basic	len/pident 15/93.333
blastn	6	13413	13400	basic	len/pident 15/93.333
blastn	6	20001	19985	basic	len/pident 17/88.235
blastn	6	24920	24907	basic	len/pident 15/93.333
blastn	6	25340	25356	basic	len/pident 17/88.235
blastn	6	28118	28107	basic	len/pident 12/100.0
blastn	6	27680	27667	basic	len/pident 14/92.857
blastn	6	1456	1466	basic	len/pident 11/100.0
blastn	6	4266	4251	basic	len/pident 16/87.5
blastn	6	12924	12914	basic	len/pident 11/100.0
blastn	6	21311	21296	basic	len/pident 16/87.5
blastn	6	25998	26013	basic	len/pident 16/87.5
blastn	6	26374	26384	basic	len/pident 11/100.0
blastn	6	5459	5471	basic	len/pident 13/92.308
blastn	6	8151	8136	basic	len/pident 16/87.5
blastn	6	15153	15167	basic	len/pident 16/87.5
blastn	6	17579	17593	basic	len/pident 16/87.5
blastn	6	20155	20169	basic	len/pident 16/87.5
blastn	6	20910	20922	basic	len/pident 13/92.308
blastn	6	22209	22197	basic	len/pident 13/92.308
blastn	6	24332	24344	basic	len/pident 13/92.308
blastn	6	26101	26113	basic	len/pident 13/92.308
blastn	6	26736	26748	basic	len/pident 13/92.308
blastn	6	29191	29177	basic	len/pident 16/87.5
blastn	6	30200	30214	basic	len/pident 16/87.5
blastn	6	1431	1440	basic	len/pident 10/100.0
blastn	6	3542	3533	basic	len/pident 10/100.0
blastn	6	3557	3543	basic	len/pident 15/86.667
blastn	6	3590	3581	basic	len/pident 10/100.0
blastn	6	4969	4960	basic	len/pident 10/100.0
blastn	6	6296	6287	basic	len/pident 10/100.0
blastn	6	10243	10252	basic	len/pident 10/100.0
blastn	6	12341	12350	basic	len/pident 10/100.0
blastn	6	14803	14812	basic	len/pident 10/100.0
blastn	6	15641	15650	basic	len/pident 10/100.0
blastn	6	15701	15692	basic	len/pident 10/100.0
blastn	6	17098	17107	basic	len/pident 10/100.0
blastn	6	18555	18564	basic	len/pident 10/100.0
blastn	6	19262	19248	basic	len/pident 15/86.667
blastn	6	20017	20031	basic	len/pident 15/86.667
blastn	6	21360	21374	basic	len/pident 15/86.667
blastn	6	24187	24196	basic	len/pident 10/100.0
blastn	6	28237	28246	basic	len/pident 10/100.0
blastn	6	29942	29933	basic	len/pident 10/100.0
blastn	7	459	474	basic	len/pident 17/94.118
