1	3305	2001	5305	100.000	3305	4913	0.0	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2834	2997	17830	17669	71.257	167	69.7	1.64e-13	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2886	2936	34255	34205	82.353	51	45.2	6.62e-06	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1199	1233	32853	32884	83.333	36	30.3	0.20	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2308	2350	26630	26669	76.744	43	28.8	0.55	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
167	203	14314	14278	78.947	38	28.1	0.55	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1221	1261	3261	3221	76.190	42	26.6	1.5	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
884	899	14769	14754	100.000	16	26.6	1.5	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
249	276	30124	30096	82.759	29	26.6	1.5	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
911	943	37684	37715	80.000	35	26.6	1.5	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
134	159	8303	8330	82.143	28	25.9	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1368	1388	19175	19194	90.476	21	25.9	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
454	476	45602	45624	86.957	23	25.9	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2618	2650	46499	46532	77.778	36	25.9	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1820	1849	957	984	80.000	30	25.1	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1768	1793	21351	21322	80.000	30	25.1	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
226	259	25455	25488	78.378	37	25.1	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
915	946	41677	41645	78.788	33	25.1	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2152	2171	41838	41857	90.000	20	25.1	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1005	1034	45872	45899	80.645	31	25.1	4.3	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1484	1500	223	239	94.118	17	24.4	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1825	1843	894	913	90.000	20	24.4	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2152	2168	2485	2469	94.118	17	24.4	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
469	485	4168	4152	94.118	17	24.4	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1203	1227	8946	8969	84.000	25	24.4	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1997	2034	44401	44434	76.316	38	24.4	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1052	1078	2378	2353	81.481	27	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
353	378	3078	3052	81.481	27	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2903	2925	5631	5656	80.769	26	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
480	493	10432	10419	100.000	14	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2233	2246	13158	13145	100.000	14	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2807	2820	13899	13912	100.000	14	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1665	1683	20181	20199	89.474	19	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2185	2205	23086	23111	80.769	26	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1953	1971	30003	30021	89.474	19	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
454	494	31466	31503	73.810	42	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1032	1048	35885	35900	94.118	17	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
91	109	37053	37071	89.474	19	23.6	12	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2909	2932	5660	5635	81.481	27	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
472	489	6498	6480	89.474	19	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
47	64	8092	8074	89.474	19	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1323	1343	12250	12270	85.714	21	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2000	2029	28224	28195	78.125	32	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2274	2292	29675	29658	89.474	19	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
466	491	31231	31206	80.769	26	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2332	2365	31820	31785	75.000	36	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
533	548	37532	37547	93.750	16	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
98	113	41982	41967	93.750	16	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
89	104	42189	42174	93.750	16	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
119	142	43412	43440	79.310	29	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
84	105	47700	47681	86.364	22	22.9	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2532	2559	203	230	78.571	28	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
960	982	957	979	82.609	23	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2978	2990	9072	9084	100.000	13	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2007	2044	12542	12506	73.171	41	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2101	2113	12923	12935	100.000	13	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1989	2005	13445	13463	89.474	19	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
43	57	15154	15169	93.750	16	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2524	2538	18062	18077	93.750	16	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2378	2410	21686	21718	75.758	33	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1143	1155	26757	26769	100.000	13	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
49	70	32286	32263	83.333	24	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
572	596	35748	35769	80.000	25	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
2338	2350	37719	37731	100.000	13	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1323	1343	39003	38984	85.714	21	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
996	1013	41287	41270	88.889	18	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
784	809	45448	45472	80.769	26	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
1524	1546	45882	45904	82.609	23	22.2	34	Exon_01|rel=2001-5305|len=3305	NC_006089.5:14586586-14635122|strand=+|gene=ZNF438
