exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	1	3305	2001	5305	100.0	3305	exon	exon
1	2834	2997	17830	17669	71.257	167	exon	intron
1	2886	2936	34255	34205	82.353	51	exon	intron
1	1199	1233	32853	32884	83.333	36	exon	intron
1	2308	2350	26630	26669	76.744	43	exon	intron
1	167	203	14314	14278	78.947	38	exon	intron
1	1221	1261	3261	3221	76.19	42	exon	intron
1	249	276	30124	30096	82.759	29	exon	intron
1	911	943	37684	37715	80.0	35	exon	intron
1	134	159	8303	8330	82.143	28	exon	intron
1	1368	1388	19175	19194	90.476	21	exon	intron
1	454	476	45602	45624	86.957	23	exon	intron
1	2618	2650	46499	46532	77.778	36	exon	exon
1	1820	1849	957	984	80.0	30	exon	intron
1	1768	1793	21351	21322	80.0	30	exon	intron
1	226	259	25455	25488	78.378	37	exon	intron
1	915	946	41677	41645	78.788	33	exon	intron
1	2152	2171	41838	41857	90.0	20	exon	exon
1	1005	1034	45872	45899	80.645	31	exon	CDS
1	1825	1843	894	913	90.0	20	exon	intron
1	1203	1227	8946	8969	84.0	25	exon	intron
1	1997	2034	44401	44434	76.316	38	exon	intron
1	1052	1078	2378	2353	81.481	27	exon	intron
1	353	378	3078	3052	81.481	27	exon	intron
1	2903	2925	5631	5656	80.769	26	exon	intron
1	1665	1683	20181	20199	89.474	19	exon	intron
1	2185	2205	23086	23111	80.769	26	exon	intron
1	1953	1971	30003	30021	89.474	19	exon	intron
1	454	494	31466	31503	73.81	42	exon	intron
1	91	109	37053	37071	89.474	19	exon	intron
1	2909	2932	5660	5635	81.481	27	exon	intron
1	472	489	6498	6480	89.474	19	exon	intron
1	47	64	8092	8074	89.474	19	exon	intron
1	1323	1343	12250	12270	85.714	21	exon	intron
1	2000	2029	28224	28195	78.125	32	exon	intron
1	2274	2292	29675	29658	89.474	19	exon	intron
1	466	491	31231	31206	80.769	26	exon	intron
1	2332	2365	31820	31785	75.0	36	exon	intron
1	119	142	43412	43440	79.31	29	exon	CDS
1	84	105	47700	47681	86.364	22	exon	intron
1	2532	2559	203	230	78.571	28	exon	intron
1	960	982	957	979	82.609	23	exon	intron
1	2007	2044	12542	12506	73.171	41	exon	intron
1	1989	2005	13445	13463	89.474	19	exon	intron
1	2378	2410	21686	21718	75.758	33	exon	intron
1	49	70	32286	32263	83.333	24	exon	intron
1	572	596	35748	35769	80.0	25	exon	intron
1	1323	1343	39003	38984	85.714	21	exon	intron
1	996	1013	41287	41270	88.889	18	exon	intron
1	784	809	45448	45472	80.769	26	exon	intron
1	1524	1546	45882	45904	82.609	23	exon	CDS
1	1499	1526	47941	47918	78.571	28	exon	intron
1	2152	2169	48276	48293	88.889	18	exon	intron
1	1583	1604	1132	1110	82.609	23	exon	intron
1	1259	1355	10773	10668	65.217	115	exon	intron
1	176	195	15264	15283	85.0	20	exon	intron
1	522	541	18194	18175	85.0	20	exon	intron
1	1828	1847	18519	18500	85.0	20	exon	intron
1	1284	1309	23827	23850	80.769	26	exon	intron
1	1119	1138	24544	24563	85.0	20	exon	intron
1	832	851	25447	25428	85.0	20	exon	intron
1	2682	2701	27454	27473	85.0	20	exon	intron
1	2531	2547	28890	28873	88.889	18	exon	intron
1	70	93	29878	29853	80.769	26	exon	intron
1	150	169	29987	30006	85.0	20	exon	intron
1	2377	2396	30602	30580	82.609	23	exon	intron
1	745	764	32940	32921	85.0	20	exon	intron
